"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Mental Health Impact of COVID-19: A global study of risk and resilience factors","This study anonymously screened 13,332 individuals worldwide for psychological symptoms related to Corona virus disease 2019 (COVID-19) pandemic from March 29th to April 14th, 2020. A total of n=12,817 responses were considered valid with responses from 12 featured countries and five WHO regions. Female gender, pre-existing psychiatric condition, and prior exposure to trauma were identified as notable riskfactors, whereas optimism, ability to share concerns with family and friends like usual,positive prediction about COVID-19, and daily exercise predicted fewer psychologicalsymptoms. These results could aid in dynamic optimization of mental health services during and following the COVID-19 pandemic.","Plomecka, M. B.; Gobbi, S.; Neckels, R.; Radzinski, P.; Skorko, B.; Lazerri, S.; Almazidou, K.; Dedic, A.; Bakalovic, A.; Hrustic, L.; Ashraf, Z.; Es haghi, S.; Rodriguez-Pino, L.; Waller, V.; Jabeen, H.; Alp, A. B.; Behnam, M. A.; Shibli, D.; Baranczuk Turska, Z.; Haq, Z.; Qureshi, S. U.; Strutt, A. M.; Jawaid, A.","https://www.medrxiv.org/content/10.1101/2020.05.05.20092023v1?rss=1""","20200509","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-11","",736,""
"Risk Stratification for Healthcare workers during the CoViD-19 Pandemic; using demographics, co-morbid disease and clinical domain in order to assign clinical duties","Background: Healthcare workers have a greater exposure to individuals with confirmed SARS-novel coronavirus 2, and thus a higher probability of contracting corona virus disease (CoViD)-19, than the general population. It is critically important, therefore, for health systems to protect the lives of their staff especially those on the frontline. Urgent work is needed to identify how best to protect those most at risk in an evidence-based way in order to implement protective allocations. We wished to explore the predictive role of basic demographics in order to establish a simple tool that could help risk stratify healthcare workers. Objectives and Study question: To develop a risk stratification tool for use to assist staff allocation by examining reported demographics of hospitalisation and mortality in the UK from CoViD-19 compared to population demographics and historic admissions for viral pneumoniae. Setting: Secondary Care in the UK and worldwide. Participants: Patients and Health Care Professionals hospitalised and dying of CoViD-19. Methods: We undertook a review of the published literature (including multiple search strategies in MEDLINE with PubMed interface) and critically assessed early reports on medRxiv, a pre-print server (https://www.medrxiv.org/) (date of last search: April 30, 2020). We explored the relative risk of mortality from readily available demographics in order to identify the population at highest risk. Results: The only published studies specifically assessing the risk of healthcare workers had limited demographics available, therefore we explored the general population in the literature. Clinician Demographics. Mortality increased with increasing age from 50 years onwards. Male sex at birth, people of black and minority ethnicity groups had higher susceptibility to both hospitalisation and mortality. Co-morbid Disease. Vascular disease, diabetes and chronic pulmonary disease further increased risk. Those with pre-existing mental health issues may also be more likely to experience emotional trauma, depression and anxiety with consequences for self-harm too. Risk stratification tool. A risk stratification tool was compiled using a Caucasian female <50years with no comorbidities as a reference. A point allocated to risk factors associated with an approximate doubling in risk. This tool provides numerical support for healthcare workers when determining which team members should be allocated to patient facing clinical duties compared to remote supportive roles. Clinical Domain. Those working with aerosol generating procedures were at increased risk, however healthcare workers in any clinical domain are at higher risk than the general population. Conclusions. We have generated a tool which can provide a framework for objective risk stratification of doctors and health care professionals during the CoViD-19 pandemic.","Jankowski, j.; davies, A.; English, P.; Friedman, E.; mcKeown, H.; Rao, M.; Sethi, S.; Strain, W. D.","https://www.medrxiv.org/content/10.1101/2020.05.05.20091967v1?rss=1""","20200509","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-11","",737,""
"Anxiety and Depression in Health Workers and General Population During COVID-19 Epidemic in IRAN: A Web-Based Cross-Sectional Study","The COVID-19 outbreak has exerted a great deal of psychological pressure on Iranian health workers and the general population. In the present study, the prevalence of anxiety and depression symptoms along with the related variables in this epidemic were investigated.An online cross-sectional study was conducted for the general public and healthcare workers in IRAN using a questionnaire comprised of demographic questions and Hospital Anxiety and Depression Scale. Chi square test was used to compare categorical variables, and univariate and multivariate logistic regression models were conducted.Of the 2045 participants,1136 (65.6%) were considered to have moderate and severe anxiety symptoms, and 865(42.3%) had moderate and severe depression symptoms. Based on the logistic regression models, the prevalence of anxiety was higher in the females than in the males (OR=1.4, 95% CI: 1.123-1.643, P=.002); the prevalence of anxiety was significantly higher in those aged 30-39 years than in other age groups (OR=1.6, 95% CI: 1.123-2.320, P=0.001); furthermore, the prevalence of anxiety and depression was significantly higher in doctors and nurses compared with other occupations (OR=1.9, 95% CI: 1.367-2.491, P< 0.001) and(OR=1.5, 95% CI: 1.154-2.021, P=0.003). In addition, the prevalence of anxiety symptoms in the likely-infected COVID-19 group was higher than in the noninfected COVID-19 group (OR=1.35, 95% CI: 1.093-1.654, P=0.005).A majority of health workers and general population have anxiety and depression symptoms. These symptoms are more widespread in doctors and nurses in comparison to other occupations, and psychological interventions might be conducive to reducing the negative symptoms.","Taghizadeh, F.; Hassannia, L.; Moosazadeh, M.; Zarghami, M.; Taghizadeh, H.; Fathi Dooki, A.; Alizadeh Navaei, R.; Hedayatizadeh-Omran, A.","https://www.medrxiv.org/content/10.1101/2020.05.05.20089292v1?rss=1""","20200509","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-11","",738,""
"Who maintains a good mental health in a locked-down country? A French nationwide online survey of 11,391 participants","Background: Lockdown measures induce massive societal perturbations and can differentially affect mental wellbeing in populations depending on individual determinants. We aim at investigating the sociodemographic and environmental determinants of wellbeing during global lockdown due to the SARS-CoV-2 pandemic. Methods: A nationwide survey was sent online to the French population during the second week of global lockdown during the SARS-CoV-2 pandemic, between March 25, 2020 and March 30, 2020. Volunteers were recruited on social networks, online newspapers, and mailing lists. We analyzed sociodemographic and environmental variables obtained from a co-built and evidence-based questionnaire. Mental wellbeing was measured by the Warwick-Edinburgh Mental Wellbeing Scale (WEMWBS). Results: We analyzed data from 11,391 (56.6%) out of 20,235 participants who answered the questionnaire. After weighting data on age and gender distributions, 5415 of the respondents were male (47.5%), 5932 were female (52.1%), and 52 (0.5%) registered as other. Multivariate analyses indicated that various factors impacted mental wellbeing. Being female (p < .001), a student (p < .001), disabled (p = .001), or having no access to outdoor space (p = 0.02) was associated with lower WEMWBS scores. Conversely, being employed (p < .001) and having more social contacts (p < .01) were both associated with greater mental wellbeing. Interpretation: We revealed differences in mental wellbeing among the French population at the early stages of global lockdown. Authorities should consider the particular vulnerability of students, persons with disabilities, and those living in constrained housing conditions that could increase the negative impact of lockdown on mental health.","HAESEBAERT, F.; Haesebaert, J.; Zante, E.; Franck, N.","https://www.medrxiv.org/content/10.1101/2020.05.03.20089755v1?rss=1""","20200508","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-11","",739,""
"Health Care WorkersMental Health During the First Weeks of the SARS-CoV-2 Pandemic in Switzerland: A Cross-Sectional Study","Background: The current SARS-CoV-2 pandemic poses various challenges for health care workers (HCWs), which may impair their mental health. First evidence from China suggests that HCWs are at risk for anxiety and depression. However, generalizability to western countries is limited. The current study aimed at exploring HCWs mental health during the SARS-CoV-2 pandemic in Switzerland. In addition, we conducted a network analysis to investigate the independent effect of risk and protective factors on HCWs mental health and their interplay. Methods: In an exploratory, cross-sectional, nation-wide online survey, we assessed demographics, work characteristics, COVID-19 exposure, and anxiety, depression, and burnout in 857 physicians and 553 nurses during the pandemic in Switzerland. At the time of data collection, Switzerland had among the highest per capita rate of COVID-19 cases in the world. Results: Overall symptom levels of anxiety, depression, and burnout were elevated. Women, nurses, frontline staff and HCWs exposed to COVID-19 patients reported more symptoms than their peers. However, these effects were all small and, in the network analysis, most of them did not remain significant after controlling for the other factors. Whereas COVID-19 exposure was only partially associated with mental health, perceived support by the employer independently predicted anxiety and burnout. Conclusions: Our finding that HCWs had elevated levels of anxiety, depression, and burnout underscores the importance to systematically monitor HCWs mental health during this ongoing pandemic. Because perceived support and mental health impairments were negatively related, we encourage the implementation of supportive measures for HCWs well-being during this crisis.","Weilenmann, S.; Ernst, J.; Petry, H.; Sazpinar, O.; Pfaltz, M. C.; Gehrke, S.; Paolercio, F.; von Kaenel, R.; Spiller, T. R.","https://www.medrxiv.org/content/10.1101/2020.05.04.20088625v1?rss=1""","20200508","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-11","",740,""
"Quantitative Estimation of Covid-19 Related Unemployment On Suicide and Excess Mortality in the United States","Introduction: To date, reducing virus transmission to mitigate demand on health care systems has been a singular objective of Covid-19 policy action. This aim has driven widespread and rapid application of untested policies to control contagion, including the deployment of non-pharmaceutical interventions (NPIs), including travel restrictions, bans on gathering, and community-wide lockdowns. Risk models, public health experts and political leadership alike have given almost no attention to related, anticipated, and predictable societal and health impacts likely to result from behavioral responses to Covid-19 combined with the application of NPIs. Methods: This analysis demonstrates a standard risk assessment approach to quantify the impacts of Covid-19 unemployment in the United States on suicide and all cause mortality. Results: Applying observational epidemiological data to the population recently unemployed predicts 7444 deaths from suicide in the coming year and 556,000 avoidable deaths from all causes over the next ten years. Discussion: Indirect health impacts of societal responses to Covid-19 are likely and quantifiable. Decision-makers can now include indirect health impacts into their policy making calculus for Covid-19 to strike a balance between the benefits and costs of mitigation. A full trade-offs analysis of alternative planning scenarios will likely reveal multiple unconsidered ethical challenges that need transparent public discussion and solution.","Bhatia, R.","https://www.medrxiv.org/content/10.1101/2020.05.02.20089086v1?rss=1""","20200508","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-11","",741,""
"PREEXISTING COMORBIDITIES PREDICTING SEVERE COVID-19 IN OLDER ADULTS IN THE UK BIOBANK COMMUNITY COHORT","Background: Older COVID-19 hospitalized patients frequently have hypertension, diabetes or coronary heart disease (CHD), but whether these are more common than in the population is unclear. During the initial epidemic in England, virus testing for older adults was restricted to symptomatic hospitalized patients. We aimed to estimate associations between pre-existing diagnoses and COVID-19 status, in a large community cohort. Methods: UK Biobank (England) participants assessed 2006 to 2010, followed in hospital discharge records to 2017. Demographic and pre-existing common diagnoses association tested with COVID-19 status (16th March to 14th April 2020) in logistic models, adjusted for demographics, study site and other diagnoses. Results: There were 274,356 participants aged 65+, including 448 (0.16%) hospitalized COVID-19 patients. Common co-morbidities in patients were hypertension (58.5%), coronary heart disease (CHD, 21.1%), history of fall or fragility fractures (30.6%), and type 2 diabetes (19.6%). However, in adjusted models, COVID-19 patients were more likely than other participants to have pre-existing dementia (OR=3.07 95% CI 1.71 to 5.50), COPD (OR= 1.82 CI 1.33 to 2.49), depression (OR=1.81 CI 1.36 to 2.40), type 2 diabetes (OR=1.70 CI 1.30 to 2.21), chronic kidney disease and atrial fibrillation. Hypertension was modestly associated (OR=1.29 CI 1.04 to 1.59), but CHD (OR=0.92 CI 0.71 to 1.20) prevalence was similar in COVID-19 patients and other participants. Conclusion: Specific co-morbidities are disproportionally common in older adults who develop severe COVID-19. Tailored interventions may be needed, as these results do not support simple age-based targeting to prevent severe COVID-19 infection.","Atkins, J. L.; Masoli, J. A.; Delgado, J.; Pilling, L. C.; Kuo, C.-L. C.; Kuchel, G.; Melzer, D.","https://www.medrxiv.org/content/10.1101/2020.05.06.20092700v1?rss=1""","20200508","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-11","",742,""
"Acute mental health responses during the COVID-19 pandemic in Australia","The acute and long-term mental health impacts of the COVID-19 pandemic are unknown. The current study examined the acute mental health responses to the COVID-19 pandemic in 5070 adult participants in Australia, using an online survey administered during the peak of the outbreak in Australia (27th March to 7th April 2020). Self-report questionnaires examined COVID-19 fears and behavioural responses to COVID-19, as well as the severity of psychological distress (depression, anxiety and stress), health anxiety, contamination fears, alcohol use, and physical activity. 78% of respondents reported that their mental health had worsened since the outbreak, one quarter (25.9%) were very or extremely worried about contracting COVID-19, and half (52.7%) were worried about family and friends contracting COVID-19. Uncertainty, loneliness and financial worries (50%) were common. Rates of elevated psychological distress were higher than expected, with 62%, 50%, and 64% of respondents reporting elevated depression, anxiety and stress levels respectively, and one in four reporting elevated health anxiety in the past week. Participants with self-reported history of a mental health diagnosis had significantly higher distress, health anxiety, and COVID-19 fears than those without a prior mental health diagnosis. Demographic (e.g., non-binary or different gender identity; Aboriginal and Torres Strait Islander status), occupational (e.g., being a carer or stay at home parent), and psychological (e.g., perceived risk of contracting COVID-19) factors were associated with distress. Results revealed that precautionary behaviours (e.g., washing hands, using hand sanitiser, avoiding social events) were common, although in contrast to previous research, higher engagement in hygiene behaviours was associated with higher stress and anxiety levels. These results highlight the serious acute impact of COVID-19 on the mental health of respondents, and the need for proactive, accessible digital mental health services to address these mental health needs, particularly for those most vulnerable, including people with prior history of mental health problems. Longitudinal research is needed to explore long-term predictors of poor mental health from the COVID-19 pandemic.","Newby, J.; O'Moore, K.; Tang, S.; Christensen, H.; Faasse, K.","https://www.medrxiv.org/content/10.1101/2020.05.03.20089961v1?rss=1""","20200508","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-11","",743,""
"The prevalence of common and stress-related mental health disorders in healthcare workers based in pandemic-affected hospitals: a rapid systematic review and meta-analysis","Background: Healthcare workers (HCWs) are considered at elevated risk of experiencing mental health disorders in working with patients with COVID-19. Aims: To estimate the prevalence of common mental health disorders in HCWs based in hospitals where pandemic-affected patients were treated. Method: Databases were searched for studies published before 30th March 2020. Quantitative synthesis was used to obtain estimates of the prevalence of mental health disorders in four time windows, determined a priori (the acute phase, i.e. during and up to 1.5 months post-pandemic; 1.5-5.9 months; 6-11.9 months; 12 months and later). Results: Nineteen studies met the review criteria. They predominantly addressed the acute phase of the SARS outbreak in Asia. The most studied outcomes were clinically-significant post-traumatic stress symptoms (PTSS) and general psychiatric caseness. For clinically significant PTSS in the acute phase, the prevalence estimate was 23.4% (95% CI 16.3, 31.2; N=4147; I2=96.2%); in the 12 months plus window, the estimate was 11.9% (8.4, 15.8; N=1136; I2=74.3%). For general psychiatric caseness, prevalence estimates were: acute phase, 34.1% (18.7, 51.4; N=3971; I2=99.1%); 6-12 months, 17.9% (13.1, 23.2; N=223; I2=0.0%); 12 months plus, 29.3% (6.0, 61.0; N=710; I2=97.8%). Conclusions: Mental health disorders are particularly common in HCWs working with pandemic-afflicted patients immediately following a pandemic, but the course of disorders following this period is poorly understood. PTSS remained elevated compared to the general population at 12 months, despite there being some evidence for natural recovery. There was considerable heterogeneity, likely linked to methodological differences. More extended follow up of HCWs is needed.","Allan, S. M.; Bealey, R.; Birch, J.; Cushing, T.; Parke, S.; Sergi, G.; Bloomfield, M.; Meiser-Stedman, R.","https://www.medrxiv.org/content/10.1101/2020.05.04.20089862v1?rss=1""","20200508","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-11","",744,""
"Emotional consequences of COVID-19 home confinement: The ECLB-COVID19 multicenter study","Abstract: Background: Public health recommendations and government measures during the COVID-19 pandemic have enforced restrictions on daily living, which may include social distancing, remote work/school, and home confinement. While these measures are imperative to abate the spreading of COVID-19, the impact of these restrictions on mental health and emotional wellbeing is undefined. Therefore, an international online survey was launched on April 6, 2020 in seven languages to elucidate the impact of COVID-19 restrictions on mental health and emotional well-being. This report presents the preliminary results from the first thousand responders on mental wellbeing and mood and feelings questionnaires. Methods: The ECLB-COVID19 electronic survey was designed by a steering group of multidisciplinary scientists and academics, following a structured review of the literature. The survey was uploaded and shared on the Google online survey platform. Thirty-five research organizations from Europe, North-Africa, Western Asia and the Americas promoted the multi-languages survey through their networks to general society. Of the 64 questions, 7 were from the Short Warwick-Edinburgh Mental Well-being Scale (SWEMWBS), and 13 were from the Short Mood and Feelings Questionnaire (SMFQ), which are both validated instruments. Results: Analysis was conducted on the first 1047 replies (54% women) from Asia (36%), Africa (40%), Europe (21%) and other (3%). The COVID-19 home confinement had a negative effect on both mental wellbeing and on mood and feelings. Specifically, a significant decrease (p<0.001 and {Delta}%= 9.4 %) in the total score of mental wellbeing was noted. More individuals (+12.89%) reported a low mental wellbeing during compared to before home confinement. Furthermore, results from the mood and feelings questionnaire (i.e., depressive symptoms) showed a significant increase by 44.9% (p<0.001) in total score with more people (+10%) developing depressive symptoms during compared to before home confinement. Conclusion: The ECLB-COVID19 survey revealed an increased psychosocial strain triggered by the enforced home confinement. To mitigate this high risk of mental disorders and to foster an Active and Healthy Confinement Lifestyle (AHCL), a crisis-oriented interdisciplinary intervention is urgently needed.","AMMAR, A.; Mueller, P.; Trabelsi, K.; Chtourou, H.; Boukhris, O.; Masmoudi, L.; Bouaziz, B.; Brach, M.; Schmicker, M.; Bentlage, E.; How, D.; Ahmed, M.; Aloui, A.; Hammouda, O.; Paineiras-Domingos, L. L.; Braakman-jansen, A.; Wrede, C.; Bastoni, S.; Pernambuco, C. S.; Mataruna, L.; Taheri, M.; Irandoust, K.; Khacharem, A.; Bragazzi, N. L.; Chamari, K.; Glenn, J. M.; Bott, N. T.; Gargouri, F.; Chaari, L.; Batatia, H.; Mohamed Ali, G.; Abdelkarim, O.; Jarraya, M.; El Abed, K.; Souissi, N.; Gemert-Pijnen, L. V.; Bailey, S. J.; Moalla, W.; Gomez-Raja, J.; Epstein, M.; Sanderman, R.; Schulz, S.; Je","https://www.medrxiv.org/content/10.1101/2020.05.05.20091058v1?rss=1""","20200508","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-11","",745,""
