"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Stay Home and Stay Active? The impact of stay-at-home restrictions on physical activity routines in the UK during the COVID-19 pandemic","Government restrictions applied during the COVID-19 pandemic in the UK led to the disruption of many people's physical activity routines, with sports and leisure facilities closed and outdoor exercise only permitted once per day. In this study we investigated which population groups were impacted most in terms of reduced physical activity levels during these periods, and which groups benefitted in terms of increasing their usual level of physical activity. We surveyed UK residents, sampled through users of a rewards-for-exercise app (Sweatcoin; n=749) and an online panel (Prolific; n=907). Of the app users, n=487 further provided daily step-count data collected by the app, prior to, and during the periods of restrictions between March and June 2020. Regression models were applied to investigate factors associated with subjective change (perceived change in physical activity) and objective change (log-percentage change in daily step-count) in physical activity during the periods of restrictions. ANOVAs were used to further investigate the significant factors identified. Key factors associated with a substantial subjective reduction in physical activity included those classed as obese, gym users and people living in urban areas. All participants had a reduced step count during restrictions, with Black, Asian and minority ethnic (BAME) groups, students and urban dwellers showing the largest reductions. Therefore, targeted interventions are required to ensure that the physical and mental health impacts of sedentary behaviour are not exacerbated over the long-term by significant reductions in physical activity identified in these groups, particularly those who are also more vulnerable to the COVID-19 virus.","Victoria Eshelby; Muhammed Sogut; Kate Jolly; Ivo Vlaev; Mark T Elliott","https://medrxiv.org/cgi/content/short/2021.01.31.21250863","20210203","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-03","",10173,""
"One Year of Evidence on Mental Health in the COVID-19 Crisis - A Systematic Review and Meta-Analysis","ABSTRACT Objective: This paper provides a systematic review and meta-analysis on the prevalence rate of mental health issues of the major population, including general population, general healthcare workers (HCWs), and frontline healthcare workers (HCWs), in China over one year of the COVID-19 crisis. Design: A systematic review and meta-analysis. Data sources: articles in PubMed, Embase, Web of Science, and medRxiv up to November 16, 2020, one year after the first publicly known confirmed COVID-19 case. Eligibility criteria and data analysis: any COVID-19 and mental disorders relevant English studies with frontline/general healthcare workers, general adult population sample, using validated scales. We pooled data using random-effects meta-analyses to estimate the prevalence rates of anxiety, depression, distress, general psychological symptoms (GPS), insomnia, and PTSD and ran meta-regression to tease out the heterogeneity. Results: The meta-analysis includes 131 studies and 171 independent samples. The overall prevalence of anxiety, depression, distress, GPS, insomnia, and PTSD are 11%, 13%, 20%, 13%, 19%, and 20%, respectively. The meta-regression results uncovered several predictors of the prevalence rates, including severity (e.g., above severe vs. above moderate, p<0.01; above moderate vs. above mild, p<0.01) and type of mental issues (e.g., depression vs. anxiety, p=0.04; insomnia vs. anxiety p=0.04), population (frontline HCWs vs. general HCWs, p<0.01), sampling location (Wuhan vs. non-Wuhan, p=0.04), and study quality (p=0.04). Limitations: First, we only focus on China population, which may limit the generalizability of the results. Second, 96.2% studies included in this meta-analysis were cross-sectional. Last, since we only included studies published in English, we expect to have a language bias. Conclusion: Our pooled prevalence rates are significantly different from, yet largely between, the findings of previous meta-analyses, suggesting the results of our larger study are consistent with, yet fine-tune, the findings of the smaller, previous meta-analyses. Hence, this meta-analysis not only provides a significant update on the mental health prevalence rates in COVID-19 but also suggests the need to update meta-analyses continuously to provide more accurate estimates of the prevalence of mental illness during this ongoing health crisis. While prior meta-analyses focused on the prevalence rates of mental health disorders based on one level of severity (i.e., above mild), our findings also suggest a need to examine the prevalence rates at varying levels of severity. The one-year cumulative evidence on sampling locations (Wuhan vs. non-Wuhan) corroborates the typhoon eye effect theory. Our finding that the prevalence rates of distress and insomnia and those of frontline healthcare workers are higher suggest future research and interventions should pay more attention to those mental outcomes and populations. Keywords: systematic review; meta-analysis; COVID-19; mental health; epidemic; general population; healthcare workers; frontline healthcare workers","Xi Chen; Jiyao Chen; Meimei Zhang; Richard Z Chen; Rebecca Kechen Dong; Zhe Dong; Yingying Ye; Lingyao Tong; Bryan Chen; Ruiying Zhao; Wenrui Cao; Peikai Li; Stephen X. Zhang","https://medrxiv.org/cgi/content/short/2021.02.01.21250929","20210203","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-03","",10174,""
"Stress, Anxiety, Depression and Their Associated Factors among Health Care Workers During COVID -19 Pandemic in Nepal","BACKGROUND: Frontline Health Care Workers are at risk of developing mental and psychological distress during Corona virus disease 2019 pandemic  This study aimed to assess level of stress, anxiety, depression and their associated factors among health care workers during Corona virus disease 2019 pandemic in Nepal  METHODS: This is a web based cross-sectional survey conducted among 404 Health Care Workers during early phase of Corona virus disease 2019 pandemic  The participants were selected using convenience sampling technique and were invited to participate via various online networks  Depression, anxiety and stress were assessed using the Depression Anxiety Stress Scale-21 (DASS-21) and their associated factors were measured using structured questionnaires  Multivariable logistic regression was carried out to determine the associated factors  RESULTS: The symptoms of stress, anxiety and depression among health care workers were found to be 28 9%, 35 6% and 17 0% respectively  Females were found to be 2 fold more likely to have anxiety and depression than male  Nurses were found to be two times more likely to have anxiety than doctors  Laboratory personnel were almost three folds more likely to have anxiety than doctors  Health care workers with insufficient/ no PPE were almost three fold more likely to have depression  health care workers working in high-risk areas had almost 2 fold higher odds of having depression  CONCLUSIONS: Health care workers experienced symptoms of stress, anxiety and depression in varied level of severity  This experience was higher among the nurses and laboratory workers than doctors  Pandemic preparedness assuring PPE and appropriate psychological interventions may be beneficial to promote mental health and well-being of health care workers","Pandey, A.; Sharma, C.; Chapagain, R. H.; Devkota, N.; Ranabhat, K.; Pant, S.; Adhikari, K.","https://doi.org/10.33314/jnhrc.v18i4.3190","","Database: COVIDWHO; Publication details: Journal of Nepal Health Research Council;18(4):655-660, 2021.; Publication details: Journal of Nepal Health Research Council;18(4):655-660, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-03","",10175,""
"Digitalization of social contacts among university students in Russia during Covid-19","Introduction of digital technologies affects different aspects of social life and leads to a gradual shift to digital society  Lockdown measures restricting social contacts to prevent the spread of COVID19 boosted digital interactions, and these changes primarily concern the youth  The data of the Covid19 International Student Wellbeing Study suggest that digital format enabled students to interact with each other during selfisolation  Penetration of digital technologies into life intensified intergenerational, interpersonal and common social interactions  Digital communications helped to reduce the risks of social isolation, to maintain social relationships and to keep the system of social relationships stable during the COVID19 selfisolation  Digital contacts are not aimed at replacing personal communication with family, partners or friends or diminishing the intensity of such contacts;instead, they just complement the existing opportunities  Intense communication with the immediate circle in whatever format has a positive impact on individual's social wellbeing and mental health and may prevent depression and loneliness sparking positive emotions  On the contrary, excessive social media usage, impersonal form of contacts ending up a failure to develop stable emotional bonds may result in depression and negatively impact student social and emotional wellbeing  Digitalization has a dual character: it can expand opportunities for social contacts with the immediate social circle in times of crisis or longdistance communication but heavy use of social media may have negative social and psychological impact  Â© 2020 Russian Public Opinion Research Center, VCIOM  All rights reserved","Andreenkova, A. V.","https://doi.org/10.14515/MONITORING.2020.6.1749","","Database: COVIDWHO; Publication details: Monitoring Obshchestvennogo Mneniya: Ekonomicheskie i Sotsial'nye Peremeny;2020(6):403-426, 2020.; Publication details: Monitoring Obshchestvennogo Mneniya: Ekonomicheskie i Sotsial'nye Peremeny;2020(6):403-426, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-03","",10176,""
"Effects of COVID-19 Lockdown on Health - Two Sides of the Coin","Coronavirus disease (COVID-19) is an acute respiratory illness caused by a highly contagious novel coronavirus creating catastrophe globally  With no specific treatment and approved vaccine for COVID-19 till date, the practice of social distancing, preferably called physical distancing and staying home has been adopted as a part of the prevention and control strategy against the spread of 2019 -nCoV infection-causing COVID-19  But the implementation, extension and repetition of the lockdowns creates various threats not only on the economy but also on the psychosocial and behavioural changes in general  This article critically discusses the positive effects of lockdown along with its adverse possible outcomes or effects  The adverse effects experienced are multidimensional like psychosocial, mental and economical  The recent insurgence of COVID-19 cases, shortage of intensive care ventilators, quarantine, and ill effects of lockdown have led to depression, anxiety, insomnia, fear and insecurity in the common man  Worst ever economic recession has been noticed after COVID-19 lockdown  Consumer spending and buying power have also reduced significantly in all sectors  The looming crisis in developing nations is predicted to devastate economies disproportionately and ramp up inequality in such nations  This lockdown has pushed millions of people in various countries to no work, no income and hunger  The positive effects like reduction in air pollution, better lifestyle are also observed  The reduction in soil, water and air pollution is eventually helpful to live a healthy life  People are following proper hand washing practices, practicing respiratory etiquettes and maintaining proper personal hygiene and have embraced health promotion and disease prevention measures seriously  Traffic volume and street crimes have also been reported going down  Education has become digitalized and affordable  Family members are spending time with each other and developing gratitude towards their loved ones  Food waste control is critical  This lockdown has improved the food shopping performances in some places and a positive behavioural change for the prevention of food wastage is expected in other countries also  Lockdown reduces the reproduction of coronavirus, i e , to reduce people having confirmed infection and treated as a case  The goal is to keep the reproduction number 'R' below one (R &lt; 1), through mitigation & suppression  Embracing health promotion measures and practicing social responsibility is the need of the hour  However, policymakers should strive for maintaining a balance in measures in order to reduce the devastation of economies apart from safeguarding the health of the people","Muzammil, K.; Nasir, N.; Mahmood, S. E.; Ul Hasan, A.; Alsabaani, A. A.; Ahmad, I.; Aggarwal, P.; Hussain, I.; Siddiqui, Z.","https://doi.org/10.14260/jemds/2020/873","","Database: COVIDWHO; Publication details: Journal of Evolution of Medical and Dental Sciences-Jemds;9(52):3998-4002, 2020.; Publication details: Journal of Evolution of Medical and Dental Sciences-Jemds;9(52):3998-4002, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-03","",10177,""
"Psychological problems of Corona virus (COVID-19) in Egypt society","Objective: The study aimed to determine the levels of psychological problems as fear of COVID-19, depression, loneliness, and psychological stresses in Egypt society  Method: Sample included 212 (M=33 44, SD=11 55), sex 62 (29 2%) male and 150 (70 8%) female, and social status 79 (37 3%) non-married and 133 (62 7%) married  The study depended on checklist included 8 psychological problems (a= 0 87)  Data were analyzed by Descriptive statistics and bootstrap T  Results: the result revealed that 74 62% of respondents reported moderate to high fear of covid-19, 59 4% reported moderate to high psychological stresses, 60 4% reported moderate to high boredom and distress, 45 3% moderate to high frustration, and 52 4% moderate to high loneliness, 87 2% reported moderate to high the family anxiety  There are significant differences between male and female on the most psychological problems for except the loneliness  Conclusion: The findings would need to be verified in large and different populations in Egypt society  [ABSTRACT FROM AUTHOR] Copyright of Journal of Education - Sohag University is the property of Journal of Education - Sohag University and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission  However, users may print, download, or email articles for individual use  This abstract may be abridged  No warranty is given about the accuracy of the copy  Users should refer to the original published version of the material for the full abstract  (Copyright applies to all Abstracts )","<U+0639><U+0628><U+062F> <U+0627><U+0644><U+0646><U+0627><U+0635><U+0631>, <U+0627><U+0644><U+0633><U+064A><U+062F>","https://doi.org/10.12816/EDUSOHAG.2021.126906","","Database: COVIDWHO; Publication details: Journal of Education - Sohag University;81(1):1-12, 2021.; Publication details: Journal of Education - Sohag University;81(1):1-12, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-03","",10178,""
"A systematic review and realist synthesis on toilet paper hoarding: COVID or not COVID, that is the question","Objective To explore whether the coronavirus disease 2019 (COVID-19) pandemic is associated with toilet paper hoarding and to assess which risk factors are associated with the risk of toilet paper hoarding  Design A systematic review and realist review were conducted  Data sources PubMed, Web of Science, Scopus and PsycINFO were searched (systematic review)  PubMed, pre-prints and grey literature were also searched (realist review)  The databases were searched from inception until October 2020  Study selection There were no restrictions on the study design  Outcomes and measures For the systematic review, toilet paper hoarding was the main outcome, and pathological use of toilet paper was the secondary outcome  For the realist review, the context-mechanisms-outcome (CMO) scheme included the COVID-19 pandemic (context), four proposed mechanisms, and one outcome (toilet paper hoarding)  The four potential mechanisms were (1) gastrointestinal mechanisms of COVID-19 (e g  diarrhoea), (2) social cognitive biases, (3) stress-related factors (mental illnesses, personality traits) and (4) cultural aspects (e g  differences between countries)  Eligibility criteria for selecting studies All studies of human populations were considered (including general population studies and clinical studies of patients suffering from mental health problems)  Results The systematic review identified 14 studies (eight studies for the main outcome, six studies for the secondary outcome)  Three surveys identified the role of the COVID-19 threat in toilet paper hoarding in the general population  One study pointed to an association between a personality trait (conscientiousness) and toilet paper buying and stockpiling as well as an additional significant indirect effect of emotionality through the perceived threat of COVID-19 on toilet paper buying and stockpiling  Six case reports of pathological use of toilet paper were also identified, although none of them were associated with the COVID-19 pandemic  The realist review suggested that of all the mechanisms, social cognitive biases and a bandwagon effect were potential contributors to toilet paper hoarding in the general population  The stressful situation (COVID-19 pandemic) and some personality traits (conscientiousness) were found to be associated with toilet paper hoarding  Cultural differences were also identified, with relatively substantial effects of toilet paper hoarding in several Asian regions (Australia, Japan, Taiwan and Singapore)  Conclusions The COVID-19 pandemic has been associated with a worldwide increase in toilet paper hoarding  Social media and social cognitive biases are major contributors and might explain some differences in toilet paper hoarding between countries  Other mental health-related factors, such as the stressful situation of the COVID-19 pandemic, fear of contagion, or particular personality traits (conscientiousness), are likely to be involved  Registration PROSPERO CRD42020182308","Labad, Javier, GonzÃ¡lez-RodrÃ­guez, Alexandre, Cobo, Jesus, PuntÃ­, Joaquim, FarrÃ©, Josep Maria","https://doi.org/10.7717/peerj.10771","","Database: COVIDWHO; Publication details: PeerJ;2021.; Publication details: PeerJ;2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-03","",10179,""
"Impact on physical and mental health among medical personnel in wuhan during covid-19 outbreak: A cluster analysis","Background: Increased stress among medical personnel had been reported in previous virus outbreaks  The novel coronavirus disease (COVID-19) emerged in December 2019, caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)  No qualitative assessment has yet described the physical and mental health conditions of frontline medical personnel in the COVID-19 outbreaks  Methods: Here, 251 frontline medical personnel involved in COVID-19 missions completed electronic questionnaires, consisting of 31 categorical variables related to their physical and mental health status, medical history and environmental conditions  We constructed a correlation amongst these variables through pairwise Kendall rank correlation coefficient test  Then, clusters of highly correlated variables were identified using the leading eigenvector  Finally, we used the network and clusters to clarify the correlations amongst variables  Results: This qualitative study identified the six clusters  Cluster 1 was characterized by skin allergy  Cluster 2 was predominantly associated with anxiety  Cluster 3 consisted mostly of respiratory symptoms  The participants in cluster 4 had medical history  Cluster 5 and cluster 6 were characterized by disinfection and demography, respectively  Finally, we revealed three major findings  First, more than 80% of medical personnel worry about COVID-19-related infection and experience newly appearing anxiety (56 2%), airway or heart symptoms (34 3%) and skin allergies (20 3%)  Second, COVID-19â€“ related worry significantly associates with all variables in the anxiety and respiratory symptom clusters  Third, new-onset skin allergies did not associate with either disinfection or anxiety, but did associate with a previous history of allergies  Conclusions: COVID-19-related worry leads to physical and mental health problems amongst medical personnel  Effective responses and interventions could relieve a series of new-onset physical and mental health problems  Â© The author(s)","Gao, J.; Li, J.; Han, X.; Yuan, Y.; Li, C. X.; Zhang, D. Q.","https://doi.org/10.7150/ijms.51315","","Database: COVIDWHO; Publication details: International Journal of Medical Sciences;18(5):1185-1188, 2021.; Publication details: International Journal of Medical Sciences;18(5):1185-1188, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-03","",10180,""
"Evidence of diagnostic validity of the DetectaWeb-Distress Scale","The DetectaWeb-Distress Scale is a web-based scale for screening and detecting internalizing disorder symptoms (anxiety, depression, posttraumatic stress, obsessions and compulsions, and suicidality) in children and adolescents  Previous studies examined the validity and reliability of the scale, however, there are no data on its diagnostic validity  The objective of this study was to examine the evidence of diagnostic validity of the DetectaWeb-Distress scale in a sample of 244 children and adolescents from clinical (n = 51) and community (n = 193) settings, all of them with the diagnostic process completed  The results indicated that the DetectaWeb-Distress scale is a useful measure from a diagnostic point of view, as it discriminates between people with emotional disorders such as anxiety and depressive disorders and suicidality, and those without, presenting ROC values of approximately 80 and good sensitivity and specificity for detecting the main emotional disorders  The DetectaWeb-Distress Scale is a valid measure and diagnostically useful for detecting and identifying children and adolescents with anxiety disorders, depression and suicidality, with the advantage that it is a short measure, specifically developed for Internet use, especially relevant in the era of COVID-19  Â© AsociaciÃ³n EspaÃ±ola de PsicologÃ­a ClÃ­nica y PsicopatologÃ­a","Piqueras, J. A.; GarcÃ­a-Olcina, M.; Rivera-Riquelme, M.; Pineda, D.","https://doi.org/10.5944/rppc.28931","","Database: COVIDWHO; Publication details: Revista de Psicopatologia y Psicologia Clinica;25(3):161-174, 2021.; Publication details: Revista de Psicopatologia y Psicologia Clinica;25(3):161-174, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-03","",10181,""
"Investigation of the Physical Learning Environment of Distance Learning Under COVID-19 and Its Influence on Students' Health and Learning Satisfaction","Most undergraduates in Mainland China receive distance education from home because of the COVID-19 outbreak  The unique physical environment of distance learning may have effects not only on student learning but also on student physical and mental health  This study reviewed related studies of the physical learning environment and its influence on learners' physical and mental health  Using factor analysis, the authors developed a questionnaire to measure students' perceptions towards their physical learning environment and their physical and mental health and verified the reliability  Regression analysis was used to explore the influence of physical environment perception on physical health and mental health perception, as well as the predictive ability of these three factors on learning satisfaction  The results of this study provide researchers and educators with insight into learners' perceptions of the physical learning environment and their physical and mental health under COVID-19 and offer suggestions for improving distance-learning satisfaction","Zhao, Lixin, Hwang, Wu-Yuin, Shih, Timothy K.","https://doi.org/10.4018/IJDET.20210401.oa4","","Database: COVIDWHO; Publication details: International Journal of Distance Education Technologies;19(2):61, 2021.; Publication details: International Journal of Distance Education Technologies;19(2):61, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-03","",10182,""
