"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"The Australian music industryâ€™s mental health crisis: media narratives during the coronavirus pandemic","How has the Australian music industry?s mental health crisis played out in the media during the coronavirus pandemic? This commentary article considers a snapshot of media reports about this issue  We survey print and online media, press releases, official websites, online seminars and social media from March to June 2020  During this time, the industry has faced financial loss, job insecurity and anxiety for the future of Australian music, thus placing unprecedented strain on an industry already characterised by poor mental health  We identify four key narratives communicated by the media, which we call (1) acknowledging grief and loss, (2) supporting creativity and well-being, (3) adapting to the new normal and (4) envisaging a post-pandemic future  These narratives illustrate overarching concern for music industry workers? mental health and also the provision of helpful strategies for managing these issues","Brunt, Shelley; Nelligan, Kat","https://doi.org/10.1177/1329878X20948957","","Database: COVIDWHO; Publication details: Media International Australia;2020.; Publication details: Media International Australia;2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-09-02","",4261,""
"Review of possible psychological impacts of COVID-19 on frontline medical staff and reduction strategies","Like soldiers, frontline medical staff provide a first line of defense and have played a critical role in responses to the outbreak of coronavirus disease-2019 in December 2019  It is important to acknowledge the considerable pressure placed on frontline medical staff in the face of a new type of coronavirus that is highly infectious and for which no specific treatment is available  Here, we review the various kinds of psychological problems afflicting frontline medical staff who are combatting the severe acute respiratory syndrome epidemic  These include anxiety, insomnia, depression, interpersonal difficulties, and post-traumatic stress disorder syndrome  We further present a summary of countermeasures for alleviating these problems based on our findings  These countermeasures include ensuring the provision of adequate protective gear for frontline medical staff, developing timely and clear guidelines, strengthening social support, and providing clear criteria and additional training, focusing on the choice of frontline medical staff  An understanding of the psychological impacts of an epidemic situation and of relevant countermeasures will contribute to reducing the psychological pressures on frontline medical staff  Consequently, they will be able to cope better with outbreaks of infectious diseases in the future, to reduce the psychological pressure of the front-line medical staff, and to improve the treatment level","Fu, X. W.; Wu, L. N.; Shan, L.","https://doi.org/10.12998/WJCC.V8.I15.3188","","Database: COVIDWHO; Publication details: World Journal of Clinical Cases;8(15):3188-3196, 2020.; Publication details: World Journal of Clinical Cases;8(15):3188-3196, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-09-02","",4262,""
"Medical research during the COVID-19 pandemic","The current pandemic of coronavirus disease 2019 (COVID-19) which was first detected in Wuhan, China in December 2019 is caused by the novel coronavirus named severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2)  The virus has quickly spread to a large number of countries leading to a great number of deaths  Unfortunately, till today there is no specific treatment or vaccination for SARS-CoV-2  Most of the suggested treatment medications are based on in vitro laboratory investigations, experimental animal models, or previous clinical experience in treating similar viruses such as SARS-CoV-1 or other retroviral infections  The running of any clinical trial during a pandemic is affected at multiple levels  Reasons for this include patient hesitancy or inability to continue investigative treatments due to self-isolation/quarantine, or limited access to public places (including hospitals)  Additional barriers relate to health care professionals being committed to other critical tasks or quarantining themselves due to contact with COVID-19 positive patients  The best research approaches are those that adapt to such external unplanned obstacles  Ongoing clinical trials before COVID-19 pandemic have the potential for identifying important therapies in the long-term if they can be completed as planned  However, these clinical trials may require modifications due a pandemic such as this one to ensure the rights, safety, and wellbeing of participants as well as medical staff involved in the conduction of clinical trials  Clinical trials initiated during the pandemic must be time-efficient and flexible due to high contagiousness of severe acute respiratory syndrome coronavirus 2, the significant number of reported deaths, and time constraints needed to perform high quality clinical trials, enrolling adequate sample sizes  Collaboration between different countries as well as implementation of innovative clinical trial designs are essential to successfully complete such initiatives during the current pandemic  Studies looking at the long term sequalae of COVID-19 are also of importance as recent publications describe multi-organ involvement  Long term follow-up of COVID-19 survivors is thus also important to identify possible physical and mental health sequellae","AlNaamani, K.; AlSinani, S.; Barkun, A. N.","https://doi.org/10.12998/WJCC.V8.I15.3156","","Database: COVIDWHO; Publication details: World Journal of Clinical Cases;8(15):3156-3163, 2020.; Publication details: World Journal of Clinical Cases;8(15):3156-3163, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-09-02","",4263,""
"Cross-sectional study of sars-cov-2 epidemic in china and implications for the world","Background: Mainland China has adopted the most decisive and proactive measures to contain the SARS-CoV-2 epidemic, which helps control the spread of the virus across the country  Objectives: Early epidemiological investigations found that the SARS-CoV-2 epidemic was more critical in Hubei province (Hubei) than in rest parts of mainland China (Rest of China)  A cross-sectional study was conducted to answer this urgent question and provide implications for the world  Methods: Infected cases from Mainland China were divided into two groups: Hubei and the Rest of China  Prevention, quarantine, and treatment were basedonThe Novel Coronavirus Infected Pneumonia Diagnosis and Treatment Standards  Totalconfirmedcases, daily severe cases, total deaths, and total discharged cases were collected from January 20 to March 4 for statistical analysis  Results: Hubei accounted for 83 9% of China's total confirmed cases and 96 3% of China's total deaths  The percentage of severe cases and the rate of fatality in Hubei were higher than those in the Rest of China (P &lt; 0 01)  Daily severe cases in Hubei hit the peak at 11, 246 cases on February 18, compared to 989 cases on February 10 in the Rest of China  The percentages of daily severe cases in both regions declined throughout the epidemic, from 23 3% to 8 6% in Hubei compared to 15 0% to 1 3% in the Rest of China  The latest fatality rate in Hubei was 4 30%, which was much higher than 0 85% in the Rest of China  Up to March 4, 64 7% of China's total confirmed cases were cured, 3 86% died, and 31 5% were under treatment  Conclusions: The implications for the world are cutting off the sources of infection and transmission routes, early detection, early isolation, and early treatment that can prevent the spread of SARS-CoV-2 and reduce the severity and fatality rate","Ke, Y.; Chen, Z.; Peng, B.","https://doi.org/10.5812/IRCMJ.102685","","Database: COVIDWHO; Publication details: Iranian Red Crescent Medical Journal;22(4), 2020.; Publication details: Iranian Red Crescent Medical Journal;22(4), 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-09-02","",4264,""
"Mental Health and Its Predictors during the Early Months of the COVID-19 Pandemic Experience in the United States","To date, there has been relatively little published research on the mental health impacts of COVID-19 for the general public at the beginning of the U S â€™ experience of the pandemic, or the factors associated with stress, anxiety, depression, and post-traumatic growth during this time  The current study provides a longitudinal examination of the predictors of self-reported stress, anxiety, depression, and post-traumatic growth for U S  residents between April and May, 2020, including the influence of demographic, psychosocial, and behavioral factors on these outcomes  The findings indicate that, generally, the early months of the U S  COVID-19 experience were characterized by a modest negative impact on mental health  Younger adults, people with pre-existing health conditions, and those experiencing greater perceived risk, higher levels of rumination, higher levels of co-rumination, greater social strain, or less social support reported worse mental health  Positive mental health was associated with the adoption of coping strategies, especially those that were forward-looking, and with greater adherence to national health-protection guidelines  The findings are discussed with regard to the current status of health-protective measures and mental health in the U S , especially as these impact future management of the on-going pandemic","Zhou, Yanmengqian; MacGeorge, Erina L.; Myrick, Jessica Gall","https://doi.org/10.3390/ijerph17176315","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;17(17):6315-6315, 2020.; Publication details: International Journal of Environmental Research and Public Health;17(17):6315-6315, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-09-02","",4265,""
"What Protective Health Measures Are Americans Taking in Response to COVID-19? Results from the COVID Impact Survey","With the emergence of the novel SARS-CoV-2 and the disease it causes;COVID-19, compliance with/adherence to protective measures is needed  Information is needed on which measures are, or are not, being undertaken  Data collected from the COVID Impact Survey, conducted by the non-partisan and objective research organization NORC at the University of Chicago on April, May, and June of 2020, were analyzed through weighted Quasi-Poisson regression modeling to determine the association of demographics, socioeconomics, and health conditions with protective health measures taken at the individual level in response to COVID-19  The three surveys included data from 18 regional areas including 10 states (CA, CO, FL, LA, MN, MO, MT, NY, OR, and TX) and 8 Metropolitan Statistical Areas (Atlanta, GA;Baltimore, MD;Birmingham, AL;Chicago, IL;Cleveland and Columbus, OH;Phoenix, AZ;and Pittsburgh, PA)  Individuals with higher incomes, insurance, higher education levels, large household size, age 60+, females, minorities, those who have asthma, have hypertension, overweight or obese, and those who suffer from mental health issues during the pandemic were significantly more likely to report taking precautionary protective measures relative to their counterparts  Protective measures for the three subgroups with a known relationship to COVID-19 (positive for COVID-19, knowing an individual with COVID-19, and knowing someone who had died from COVID-19) were strongly associated with the protective health measures of washing hands, avoiding public places, and canceling social engagements  This study provides first baseline data on the response to the national COVID-19 pandemic at the individual level in the US  The found heterogeneity in the response to this pandemic by different variables can inform future research and interventions to reduce exposure to the novel SARS-CoV-2 virus","Qeadan, Fares; Akofua Mensah, Nana; Tingey, Benjamin; Bern, Rona; Rees, Tracy; Talboys, Sharon; Pal Singh, Tejinder; Lacey, Steven; Shoaf, Kimberley","https://doi.org/10.3390/ijerph17176295","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;17(17):6295-6295, 2020.; Publication details: International Journal of Environmental Research and Public Health;17(17):6295-6295, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-09-02","",4266,""
"The effect and mechanism of adverse childhood experience on suicide ideation in young cancer patients during coronavirus disease 2019 (Covid-19) pandemic","Background and Aim: Coronavirus disease 2019 (COVID-19) is currently prevalent worldwide  This research aimed to explore the effect of adverse childhood experience (ACE) on suicide ideation in young cancer patients during the COVID-19 pandemic  Selfreported questionnaires analyzed the mediating effects of sleep quality, anxiety symptoms, and inflammatory conditions between ACE and suicide ideation  Materials and Methods: A total of 197 young cancer patients (age 18â€“40) completed questionnaires and a blood test  Correlation analysis and structural equation model were used to explore the relationships between ACE, sleep quality, anxiety symptom, serum C-reactive protein (CRP) levels and suicide ideation  The mediating roles of sleep quality, anxiety symptoms, and CRP levels on the influence of ACE on suicide ideation were explored  Results: ACE was positively related to anxiety symptoms, CRP levels, and suicide ideation, and negatively related to sleep quality  Anxiety symptoms and CRP levels were positively related to suicide ideation, while sleep quality was negatively related to suicide ideation  Anxiety symptoms were positively related to CRP levels but negatively related to sleep quality  From these results, we found ACE affected suicide ideation directly and was mediated by roles sleep quality, anxiety symptom and CRP  Conclusion: ACE not only directly affected suicide ideation but also affected suicide ideation through sleep quality, anxiety symptoms, and inflammatory conditions in young cancer patients during the COVID-19 pandemic  Therefore, targeted intervention and help for cancer patients from the perspective of ACE should be put into practice","Yang, G.; Xiao, C.; Li, S.; Yang, N.","https://doi.org/10.2147/RMHP.S266269","","Database: COVIDWHO; Publication details: Risk Management and Healthcare Policy;13:1293-1300, 2020.; Publication details: Risk Management and Healthcare Policy;13:1293-1300, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-09-02","",4267,""
"Effect evaluation of the long-term care insurance (LTCI) system on the health care of the elderly: A review","Background: How to cope with the rapid growth of LTC (long-term care) needs for the old people without activities of daily living (ADL), which is also a serious hazard caused by public health emergencies such as COVID-2019 and SARS (2003), has become an urgent task in China, Germany, Japan, and other aging countries  As a response, the LTCI (long-term care insurance) system has been executed among European countries and piloted in 15 cities of China in 2016  Subsequently, the influence and dilemma of LTCI system have become a hot academic topic in the past 20 years  Methods: The review was carried out to reveal the effects of the LTCI system on different economic entities by reviewing relevant literature published from January 2008 to September 2019  The quality of 25 quantitative and 24 qualitative articles was evaluated using the JBI and CASP critical evaluation checklist, respectively  Results: The review systematically examines the effects of the LTCI system on different microeconomic entities such as caretakers or their families and macroeconomic entities such as government spending  The results show that the LTCI system has a great impact on social welfare  For example, LTCI has a positive effect on the health and life quality of the disabled elderly  However, the role of LTCI in alleviating the financial burden on families with the disabled elderly may be limited  Conclusion: Implementation of LTCI system not only in reducing the physical and mental health problems of health care recipients and providers, and the economic burden of their families, but also promote the development of health care service industry and further improvement of the health care system  However, the dilemma and sustainable development of the LTCI system is the government needs to focus on in the future due to the sustainability of its funding sources","Chen, L.; Xu, X.","https://doi.org/10.2147/JMDH.S270454","","Database: COVIDWHO; Publication details: Journal of Multidisciplinary Healthcare;13:863-875, 2020.; Publication details: Journal of Multidisciplinary Healthcare;13:863-875, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-09-02","",4268,""
"Mental health in the era of COVID-19: prevalence of psychiatric disorders in a cohort of patients with type 1 and type 2 diabetes during the social distancing","","Alessi, Janine; de Oliveira, Giovana Berger; Franco, Debora Wilke; Brino do Amaral, Bibiana; Becker, Alice Scalzilli; Knijnik, Carolina Padilla; Kobe, Gabriel Luiz; de Carvalho, TaÃ­se Rosa, Telo; Guilherme Heiden, Schaan; Beatriz D.; Telo, Gabriela Heiden","https://doi.org/10.1186/s13098-020-00584-6","","Database: COVIDWHO; Publication details: Diabetology & Metabolic Syndrome;12(1):76-76, 2020.; Publication details: Diabetology & Metabolic Syndrome;12(1):76-76, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-09-02","",4269,""
"Ascending Child Sexual Abuse Statistics in India During COVID-19 Lockdown: A Darker Reality and Alarming Mental Health Concerns","","Poddar, Shuvabrata; Mukherjee, Urbi","https://doi.org/10.1177/0253717620951391","","Database: COVIDWHO; Publication details: Indian Journal of Psychological Medicine;2020.; Publication details: Indian Journal of Psychological Medicine;2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-09-02","",4270,""
