"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"COVID-19: Catastrophic Cause of Acute Lung Injury","The severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) outbreak that began in 2019 and spread rapidly across the globe has been observed to cause acute lung injury and multiorgan system failure. While common symptoms are flu-like, this population has been observed to decompensate at an alarmingly rapid rate to severe hypoxia. SARS-CoV-2 infects host cells by targeting the angiotensin-converting enzyme 2 (ACE2) receptor, which is present on endothelial cells in the lung, heart, kidney, ","Cai, McClafferty, Benson, Ramgobin, Kalayanamitra, Shahid, Groff, Aggarwal, Patel, Polimera, Vunnam, Golamari, Sahu, Bhatt, Jain","https://www.google.com/search?q=COVID-19:+Catastrophic+Cause+of+Acute+Lung+Injury.","20200624","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-25","",1989,""
"Perinatal mental health and COVID-19 in Japan","","Haruna, Nishi","https://doi.org/10.1111/pcn.13091","20200624","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-25","",1990,""
"The Coronavirus Disease 2019 (COVID-19) Outbreak and Mental Health: Current Risks and Recommended Actions","","Amsalem, Dixon, Neria","https://doi.org/10.1001/jamapsychiatry.2020.1730","20200624","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-25","",1991,""
"Mental health status of the general population, healthcare professionals, and university students during 2019 coronavirus disease outbreak in Jordan: A cross-sectional study","The emergence of COVID-19 global pandemic coupled with high transmission rate and mortality has created an unprecedented state of emergency worldwide. This global situation may have a negative impact on the psychological well-being of individuals which in turn impacts individuals' performance. This study aims to explore the prevalence of depression and anxiety among the GP, HCPs, and USs during COVID-19 outbreak, and to identify key population(s) who might need psychological intervention. A cros","Naser, Dahmash, Al-Rousan, Alwafi, Alrawashdeh, Ghoul, Abidine, Bokhary, Al-Hadithi, Ali, Abuthawabeh, Abdelwahab, Alhartani, Al Muhaisen, Dagash, Alyami","https://doi.org/10.1002/brb3.1730","20200624","COVID-19; anxiety; depression; healthcare professionals; pandemic; students","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-25","",1992,""
"Psychosocial impact of COVID-19-related quarantine: reflections after the first case of suicide in Colombia","","Gonzalez-Diaz, Cano, Pereira-Sanchez","https://doi.org/10.1590/0102-311X00117420","20200624","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-25","",1993,""
"Supporting people with severe mental health conditions during the COVID-19 pandemic: considerations for low- and middle-income countries using telehealth case management","","Salum, Rehmenklau, Csordas, Pereira, Castan, Ferreira, Delgado, Bolzan, de Lima, Blauth, Dos Reis, Rocha, Guerra, Saraiva, Gramz, Ronchi, Ribeiro, Konig, Grevet, de Pinho, Schneider, EustÃƒÂ¡quio, Ramos, Marques, Axelrud, Baeza, Lacko","https://doi.org/10.1590/1516-4446-2020-1078","20200624","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-25","",1994,""
"COPD patients in a COVID-19 society: depression and anxiety","","Yohannes","https://doi.org/10.1080/17476348.2020.1787835","20200624","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-25","",1995,""
"Depression, Anxiety and Stress Among Indians in Times of Covid-19 Lockdown","Covid-19 has caused significant distress around the globe. Apart from the evident physical symptoms in infected cases, it has caused serious damage to public mental health. India, like other countries, implemented a nationwide lockdown to contain and curb the transmission of the virus. The current research is an attempt to explore psychological distress among people residing in India during the lockdown. Four hundred and three participants were asked to complete a questionnaire with questions ar","Rehman, Shahnawaz, Khan, Kharshiing, Khursheed, Gupta, Kashyap, Uniyal","https://doi.org/10.1007/s10597-020-00664-x","20200624","Anxiety; Coronavirus; Covid-19; Depression; India; Mental health professionals; Stress; Students","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-25","",1996,""
"Psychosocial factors and hospitalisations for COVID-19: Prospective cohort study of the general population","To examine the association of a range of psychosocial factors with hospitalisation for COVID-19. Prospective cohort study. England. UK Biobank comprises around half a million people who were aged 40 to 69 years at study induction between 2006 and 2010 when information on psychosocial factors and covariates were captured. Hospitalisation for COVID-19 in England between 16th March and 26th April 2020 as provided by Public Health England. There were 908 hospitalisations for COVID-19 in an analytica","Batty, Deary, Luciano, Altschul, Kivimaki, Gale","https://doi.org/10.1101/2020.05.29.20100735","20200624","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-25","",1997,""
"Stress, Anxiety, and Depression in People Aged Over 60 in the COVID-19 Outbreak in a Sample Collected in Northern Spain","This study examines the levels of stress, anxiety, and depression in people over 60 years of age at the time of the COVID-19 outbreak. The study used an exploratory-descriptive cross-sectional methodology. The resulting responses were analyzed using SPSS v.25 PARTICIPANTS: Participants (NÃ¢â‚¬Â¯=Ã¢â‚¬Â¯290) were aged 60 years and above. The study was carried out in the Basque Country (North of Spain). Stress, anxiety, and depression were measured using the Anxiety and Stress Scale - 21 (DASS-21) RESULTS","Picaza Gorrochategi, Eiguren Munitis, Dosil Santamaria, Ozamiz Etxebarria","https://doi.org/10.1016/j.jagp.2020.05.022","20200624","COVID-19; Old age; anxiety; depression; stress","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-25","",1998,""
