"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","exclusion_reason","extraction_date","expert_decision","ID","o1"
"The prevalence, incidence and risk factors of mental health problems and mental health services use before and 9 months after the COVID-19 outbreak among the general Dutch population A 3-wave prospective study","Objectives. Gain insight in the effects of the COVID-19 pandemic on the prevalence, the incidence and risk factors of mental health problems among the Dutch general population and different age groups in November-December 2020, compared to the prevalence, incidence, and risk factors in the same period in 2018 and 2019. More specifically, the prevalence, incidence and risk factors of anxiety and depression symptoms, sleep problems, fatigue, disabilities due to health problems, use of medicines for sleep problems, medicines for anxiety and depression, and mental health services use. Methods. We extracted data from the LISS (Longitudinal Internet studies for the Social Sciences) panel that is based a probability sample of the Dutch population of 16 years and older by Statistics Netherlands. We used three waves of the longitudinal Health module held in November-December 2018 (T1), November-December 2019 (T2) and November-December 2020 (T3), and selected respondents who were 18 years and older at T1. Data were weighted using 16 demographics profiles of the Dutch adult population (Nstudy sample=4,064). The course of mental health problems was examined with repeated measures multivariate logistic regression analyses, and the differences in incidence with multivariate logistic regression analyses. In both types of analyses, we controlled for sex, age, marital status, employment status, education level and physical disease. Results. The repeated measures multivariate logistic regression analyses among the total study sample did not reveal a significant increase in the prevalence of anxiety and depression symptoms, sleep problems, fatigue, disabilities due to health problems, use of medicines for sleep problems, medicines for anxiety and depression, and mental health services use in November-December 2020, compared to November-December 2018 and 2019 (that is, T3 did not differ from T1 and T2). Among the four different age categories (18-34, 35-49, 50-64, and 65 years old and older respondents), 50-64 years respondents had a significantly lower prevalence of anxiety and depression symptoms at T3 than at T1 and T2, while T1 and T2 did not differ. A similar pattern among 65+ respondents was found for mental health services use. We found no indications that the incidence of examined health problems at T2 (no problem at T1, problem at T2) and T3 (no problem at T2, problem at T3) differed. Risk factors for mental health problems at T2 were mostly similar to risk factors at T3; sex and age were less associated with sleep problems at T3, compared to T2. Conclusions. The prevalence, incidence and risk factors of examined mental health problems examined nine months after the COVID-19 outbreak appear to be very stable across the end of 2018, 2019 and 2020 among the Dutch adult population and different age categories, suggesting that the Dutch adult population (20 years and older) in general is rather resilient given all disruptions due to this pandemic.","Peter G van der Velden; Miquelle Marchand; Marcel Das; Ruud Muffels; Mark Bosmans","https://medrxiv.org/cgi/content/short/2021.02.27.21251952","20210302","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11320,""
"Factors Associated with Serious Psychological Distress during the COVID-19 Pandemic in Japan","Importance: The coronavirus disease 2019 (COVID-19) pandemic may have a negative impact on mental health, leading to higher suicide rates in many countries. However, little is known about the factors associated with worsened mental health during the COVID-19 pandemic. Objective: To investigate the factors associated with serious psychological distress (SPD) during the COVID-19 pandemic in Japan. Design, Setting, and Participants: A cross-sectional study using a large-scale internet survey conducted between August 25 and September 30, 2020, in Japan. Exposures: Demographics (age, gender, marital status, family composition, and caregiving burden), socio-economic status (income level, employment type, educational attainment); the experience of domestic violence (DV), the state of emergency, fear of COVID-19, and stigma related to COVID-19. Main Outcomes and Measures: Prevalence of SPD, defined as Kessler 6 scale score [&ge;]13. Results: Among 25,482 individuals included in this study, 2,556 (10%) met the criteria of SPD. Overall, women (adjusted odds ratio [aOR] 1.59; 95%CI, 1.17-2.16; P=0.003), ages 15-29 (aOR compared with ages 45-59, 2.35; 95%CI, 1.64-3.38; P<0.001), low income (aOR compared with intermediate income, 1.70; 95%CI, 1.16-2.49; P=0.007), those who provide caregiving to family members (aOR, 5.48; 95%CI, 3.51-8.56; P<0.001), experiencing DV (aOR, 5.72; 95%CI, 3.81-8.59; P<0.001), and fear of COVID-19 (aOR, 1.96; 95%CI, 1.55-2.48; P<0.001) were associated with a higher prevalence of SPD. Among women aged 15-29 years who experienced the highest rate of SPD, caregiving, DV, fear of COVID-19, and COVID-19-related stigma were associated with a higher likelihood of SPD; whereas economic situation (income level and employment type) and social isolation (marital status) were not associated with the prevalence of SPD. Conclusions and Relevance: Economic situation, caregiving burden, DV, and fear of COVID-19 were independently associated with SPD during the COVID-19 pandemic. Among young women--who have a higher risk of suicide during the COVID-19 pandemic in Japan--similar factors, except economic situation, were associated with a higher rate of SPD. Targeted interventions based on age and gender may be more effective in mitigating the negative impact of the COVID-19 pandemic on the population's mental health.","Takashi Yoshioka; Ryo Okubo; Takahiro Tabuchi; Satomi Odani; Tomohiro Shinozaki; Yusuke Tsugawa","https://medrxiv.org/cgi/content/short/2021.02.27.21252458","20210301","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11321,""
"Estimating the burden of post-COVID-19 syndrome in a population-based cohort study of SARS-CoV-2 infected individuals: Implications for healthcare service planning","Objective To assess the prevalence of impaired health status and physical and mental health symptoms among individuals at least six months after SARS-CoV-2 infection, and to characterise their healthcare utilisation.<BR> Design Population-based prospective cohort study.<BR> Setting Zurich SARS-CoV-2 Cohort, Zurich, Switzerland.<BR> Participants 431 adults from the general population with PCR-confirmed SARS-CoV-2 infection reported to health authorities between 27 February 2020 and 05 August 2020.<BR> Main outcome measures We assessed the proportion of individuals reporting not having fully recovered since SARS-CoV-2 infection, the proportion reporting fatigue (assessed by Fatigue Assessment Scale), dyspnoea (assessed by mMRC dyspnoea scale) or depression (assessed by DASS-21) at six to eight months after diagnosis. We further evaluated the proportion of individuals with at least one healthcare contact since their acute illness. Multivariable logistic regression models were used to assess factors associated with the main outcomes.<BR> Results Symptoms were present in 385 (89%) participants at diagnosis and 81 (19%) were initially hospitalised. At six to eight months, 111 (26%) reported not having fully recovered. 233 (55%) participants reported symptoms of fatigue, 96 (25%) had at least grade 1 dyspnoea, and 111 (26%) had DASS-21 scores indicating symptoms of depression. 170 (40%) participants reported at least one general practitioner visit related to COVID-19 after acute illness, and 10% (8/81) of initially hospitalised individuals were rehospitalised. Individuals that have not fully recovered or suffer from fatigue, dyspnoea or depression were more likely to have further healthcare contacts. However, a third of individuals (37/111) that have not fully recovered did not seek further care.<BR> Conclusion In our population-based study, a relevant proportion of individuals suffered from longer-term consequences after SARS-CoV-2 infection. Our findings indicate that a considerable number of individuals affected by post-COVID-19 syndrome is to be expected, and that a wide range of additional healthcare services and integrative approaches will be required to support the recovery of these individuals. Thus, the timely planning of resources and services for post-COVID-19 care will be necessary alongside public health measures to mitigate the effects of the pandemic.<BR> Registration ISRCTN14990068","Dominik Menges; Tala Ballouz; Alexia Anagnostopoulos; Helene E Aschmann; Anja Domenghino; Jan S Fehr; Milo A Puhan","https://medrxiv.org/cgi/content/short/2021.02.27.21252572","20210301","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11322,""
"We are not alone: Melatonin and vitamin d may be good company during covid-19 pandemic","Loneliness and social isolation are associated with depression, anxiety and a progressive loss of higher cognitive faculties, mainly in older adults  In the current pandemic situation, with serious restrictions that limit interactions with members of our social circles, these cognitive alterations are becoming progressively more obvious in young adults, adolescents and even children  With the addition of eating disorders, sleep disturbances, and lack of exposure to solar radiation due to confinement, the condition can be considerably worse  Fortunately, there are two allies which from a psychological point of view, have many common features and could help to reverse some of the effects of social isolation;these molecules are melatonin and vitamin D  Their complementary functions on circadian rhythmicity may be useful in reestablishing mood balance  Thus, we suggest a re-education in new hygienic-dietary habits, especially related to the maintenance of adequate levels of melatonin and vitamin D, which may help prevent and possibly reverse the cognitive and psychological disorders until social contact is reestablished  Â© 2021, Rangsit University  All rights reserved","MenÃ©ndez, S. G.; GimÃ©nez, V. M. M.; Reiter, R. J.; Manucha, W.","https://doi.org/10.14456/jcst.2021.17","","Database: COVIDWHO; Publication details: Journal of Current Science and Technology;11(1):158-170, 2021.; Publication details: Journal of Current Science and Technology;11(1):158-170, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11323,""
"Psychological distress and its risk factors during COVID-19 pandemic in Saudi Arabia: a cross-sectional study","Background: The control measures during COVID-19 such as curfew, lockdown, and social distancing had observed differences in controlling the spread of the disease around the Kingdom of Saudi Arabia;however, they might contribute to psychological illnesses such as anxiety, depression, panic disorder, and distress  A cross-sectional descriptive studyÂ was conducted to assess psychological distress and the factors affecting it among general population in the Kingdom of Saudi Arabia during the COVID-19 pandemic  Results: Seven hundred and thirty-nine people completed an online questionnaire which included the Kessler Psychological Distress Scale (K10)  Psychological distress was found among 35% of the study sample  Western and northern regions reported higher rates of distress  In addition, higher rates were found among younger and unmarried individuals  Distress was significantly positively correlated with perceptions of susceptibility and severity of COVID-19 infection, and the fear to lose a job as a result of the pandemic and the related precautions  Conclusion: Psychological support programs should be provided targeting high-risk groups of younger and unmarried population  Further research should be conducted to evaluate the effectiveness of psychological support interventions  Â© 2021, The Author(s)","Elhessewi, G. M. S.; Almoayad, F.; Mahboub, S.; Alhashem, A. M.; Fiala, L.","https://doi.org/10.1186/s43045-021-00089-6","","Database: COVIDWHO; Publication details: Middle East Current Psychiatry;28(1), 2021.; Publication details: Middle East Current Psychiatry;28(1), 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11324,""
"Depression and COVID-19 patients with chronic pain: practical considerations","","AlcÃ¡ntara, Montero A.; de Vasconcelos, S. R. Pacheco, PeÃ±ato, Tarifa F.","https://doi.org/10.1186/s41983-021-00286-4","","Database: COVIDWHO; Publication details: The Egyptian Journal of Neurology, Psychiatry, and Neurosurgery;57(1), 2021.; Publication details: The Egyptian Journal of Neurology, Psychiatry, and Neurosurgery;57(1), 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11325,""
"Effect of COVID-19 on perceived stress among Bangladeshi people","Purpose: COVID-19 pandemic has caused serious threat to peoplesâ€™ physical and mental health because of its high death toll all over the world within a very short period  As a result, people may be psychologically stressed, which can affect their quality of life  The main purpose of this study is to quantify the level of stress among the adults (age 18 and above) including all gender, religions and races of Bangladesh during this devastating pandemic  Design/methodology/approach: This online survey-based study collected demographic data and the Perceived Stress Scale (PSS-10) to determine stress levels over past one month  The total numbers of respondents are 1,148 from May 29, 2020 to June 12, 2020;using the PSS to assess stress levels and to identify the potential variables having association with level of psychological stress, multinomial logistic regression analysis was performed  Findings: A scary proportion (81%) of respondents suffered from substantial amount psychological stress during this COVID-19 pandemic  It is an undeniable signal for us that, every 4 out of 5 respondents in our study is suffering from different level of psychological stress during this time  Comparing the level of stress, this study finds that elderly (60 and above), women, front-line workers (doctor and other health-care professionals) and second-line workers (public service holders, police and defense and banks or financial institutes) have high psychological stress compared to the other respondents  Originality/value: This study will help policymakers to provide relevant mental health intervention strategies to cope with this challenge efficiently  Â© 2021, Emerald Publishing Limited","Tabassum, M.; Parvej, M. I.; Ahmed, F.; Zafreen, F.; Sultana, S.","https://doi.org/10.1108/MHRJ-07-2020-0042","","Database: COVIDWHO; Publication details: Mental Health Review Journal;2021.; Publication details: Mental Health Review Journal;2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11326,""
"Simulation-based study of COVID-19 outbreak associated with air-conditioning in a restaurant","COVID-19 has shown a high potential of transmission via virus-carrying aerosols as supported by growing evidence  However, detailed investigations that draw direct links between aerosol transport and virus infection are still lacking  To fill in the gap, we conducted a systematic computational fluid dynamics (CFD)-based investigation of indoor airflow and the associated aerosol transport in a restaurant setting, where likely cases of airflow-induced infection of COVID-19 caused by asymptomatic individuals were widely reported by the media  We employed an advanced in-house large eddy simulation solver and other cutting-edge numerical methods to resolve complex indoor processes simultaneously, including turbulence, flow-aerosol interplay, thermal effect, and the filtration effect by air conditioners  Using the aerosol exposure index derived from the simulation, we are able to provide a spatial map of the airborne infection risk under different settings  Our results have shown a remarkable direct linkage between regions of high aerosol exposure index and the reported infection patterns in the restaurant, providing strong support to the airborne transmission occurring in this widely reported incident  Using flow structure analysis and reverse-time tracing of aerosol trajectories, we are able to further pinpoint the influence of environmental parameters on the infection risks and highlight the need for more effective preventive measures, e g , placement of shielding according to the local flow patterns  Our research, thus, has demonstrated the capability and value of high-fidelity CFD tools for airborne infection risk assessment and the development of effective preventive measures  Â© 2021 Author(s)","Liu, H.; He, S.; Shen, L.; Hong, J.","https://doi.org/10.1063/5.0040188","","Database: COVIDWHO; Publication details: Physics of Fluids;33(2), 2021.; Publication details: Physics of Fluids;33(2), 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11327,""
"Calling for the integration of children's mental health and protection into COVID-19 responses","","Solerdelcoll, Mireia, Arango, Celso, Sugranyes, Gisela","https://doi.org/10.1016/j.rpsm.2021.02.004","","Database: COVIDWHO; Publication details: Revista de PsiquiatrÃ­a y Salud Mental;2021.; Publication details: Revista de PsiquiatrÃ­a y Salud Mental;2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11328,""
"COVID-19 pandemic effects in people with Autism Spectrum Disorder and their caregivers: Evaluation of social distancing and lockdown impact on mental health and general status","Among the difficulties associated with Autism Spectrum Disorder (ASD) are those related to adaptation to changes and new situations, as well as anxious-depressive symptoms frequently related to excessive environmental requirements  The main objective of this research is to study the psychological impact of the lockdown due to the social emergency situation (COVID-19) in children/adolescents and adults diagnosed with ASD  Participants were 37 caregivers of children/adolescents with ASD, also 35 ASD adults and 32 informants  Evaluation was conducted through a web survey system and included standardized clinical questionnaires (CBCL and SCL-90-R), which were compared with results before lockdown start, and a brief self-reported survey addressing the subjective perception of changes in daily functioning areas  The results revealed a reduction of psychopathological symptoms in both age groups, but only reaching statistical significance in the adult group, except for Somatization, Anxiety, and Obsessive-Compulsive domains  ASD severity Level 2 showed greater improvement after lockdown onset in the children/adolescent group when compared to ASD Level 1 participants  Younger adults (18-25 yoa) reported greater improvement than older adults (=&gt;25 yoa)  Survey results indicate an improvement of feeding quality and a reduction in the number of social initiations during the lockdown  Adult ASD participants perceived a decrease in stress levels after the lockdown onset, whereas caregivers reported higher stress levels at the same point in both age groups  Limitations included the small number of participants and a heterogeneous evaluation window between measures  Pyschopathological status after two months of social distancing and lockdown seems to improve in ASD young adult population","Lugo MarÃ­n, Jorge, Gisbert Gustemps, Laura, Setien Ramos, Imanol, EspaÃ±ol MartÃ­n, Gemma, IbaÃ±ez Jimenez, Pol, Forner Puntonet, Mireia, Arteaga-HenrÃ­quez, Gara, Soriano DÃ­a, Albert, Duque Yemail, Juan David, Ramos Quiroga, Josep Antoni","https://doi.org/10.1016/j.rasd.2021.101757","","Database: COVIDWHO; Publication details: Research in Autism Spectrum Disorders;: 101757, 2021.; Publication details: Research in Autism Spectrum Disorders;: 101757, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11329,""
"COVID-19 et obÃ©sitÃ©: la position du Groupe de RÃ©flexion sur lâ€™ObÃ©sitÃ© et le Surpoids (GROS)","RÃ©sumÃ© Au-delÃ  de lâ€™Ã¢ge, qui reste le principal facteur de risque, il existe une grande variÃ©tÃ© de comorbiditÃ©s associÃ©es aux formes graves de la maladie Ã  coronavirus 2019 (COVID-19)  Lâ€™obÃ©sitÃ© est la seule ayant entraÃ®nÃ© une rÃ©action du monde mÃ©dical et social aussi insistante  Cette insistance constitue-t-telle un moyen pertinent et efficace dâ€™aborder la problÃ©matique du lien aggravant entre la COVID-19 et obÃ©sitÃ©? Cette mise en avant de lâ€™obÃ©sitÃ© a une rÃ©percussion immÃ©diate sur la santÃ© mentale des patients, rajoutant aux difficultÃ©s dont ils souffrent dÃ©jÃ , la dÃ©tresse psychique directement associÃ©e Ã  la perception des discriminations dont ils sont victimes  La rÃ©itÃ©ration massive et obsÃ©dante (jusquâ€™Ã  la culpabilisation) de la vulnÃ©rabilitÃ© des patients obÃ¨ses va gÃ©nÃ©rer ou majorer des troubles psychiques qui, Ã  leur tour, aggraveront les compulsions alimentaires, et renforceront lâ€™Ã©loignement des parcours de soins que lâ€™on constate frÃ©quemment dans cette population  Les comportements liÃ©s Ã  la situation inÃ©dite des confinements et les discours alarmistes autour de lâ€™alimentation et de la santÃ© sont si contradictoires que leurs effets, favorisant la restriction cognitive, risquent de provoquer des troubles du comportement alimentaire chez des nouveaux patients ou dâ€™aggraver ceux dÃ©jÃ  existant  Summary Beyond age, which remain the main risk factor, there is a wide range of comorbidity associated with severe forms of the coronavirus disease 2019 (COVID-19)  Obesity is the only one that generated such a strong, almost discriminatory reaction in society or in the medical field  Is this hammering a relevant and efficient way of addressing the issue of the aggravating relationship between COVID-19 and obesity? Pointing out the topic of obesity has an immediate impact on patientsâ€™ mental health, adding up to increased difficulties they already experience, mental distress being directly associated to the perception of the discrimination they face  The massive and obsessing reiteration (so much that it ends up inducing culpability) of the vulnerability of obese patients is likely to generate or increase mental disorders that will, in turn, aggravate binge eating and reinforce the medical distancing already observed in this population  Behaviors initiated by the unprecedented situation of the lock down and the alarmist discussions about food and health are so contradictory that their impact of cognitive restraint may induce or worsen eating disorders in patients","Tubiana, Alexandra, Morvan, Ronan, Garcia, SavÃ©ria, Lecerf, Jean-Michel","https://doi.org/10.1016/j.mmm.2021.02.017","","Database: COVIDWHO; Publication details: MÃ©decine des Maladies MÃ©taboliques;2021.; Publication details: MÃ©decine des Maladies MÃ©taboliques;2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11330,""
"Evidencing the detrimental impact of the COVID-19 pandemic on mental health across Europe","","Webb, Roger T.; McManus, Sally, O'Connor, Rory C.","https://doi.org/10.1016/j.lanepe.2021.100052","","Database: COVIDWHO; Publication details: The Lancet Regional Health - Europe;2:100052, 2021.; Publication details: The Lancet Regional Health - Europe;2:100052, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-02","",11331,""
