"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Predicting SARS-CoV-2 infection trend using technical analysis indicators","COVID-19 pandemic is a global emergency caused by SARS-CoV-2 infection. Without efficacious drugs or vaccines, mass quarantine has been the main strategy adopted by governments to contain the virus spread. This has led to a significant reduction in the number of infected people and deaths and to a diminished pressure over the health care system. However, an economic depression is following due to the forced absence of worker from their job and to the closure of many productive activities. For these reasons, governments are lessening progressively the mass quarantine measures to avoid an economic catastrophe. Nevertheless, the reopening of firms and commercial activities might lead to a resurgence of infection. In the worst-case scenario, this might impose the return to strict lockdown measures. Epidemiological models are therefore necessary to forecast possible new infection outbreaks and to inform government to promptly adopt new containment measures. In this context, we tested here if technical analysis methods commonly used in the financial market might provide early signal of change in the direction of SARS-Cov-2 infection trend in Italy, a country which has been strongly hit by the pandemic. We conclude that technical analysis indicators can be usefully adopted to this aim.","Paroli, M.; Sirinian, M. I.","https://www.medrxiv.org/content/10.1101/2020.05.13.20100784v1?rss=1""","20200520","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1060,""
"Depression and loneliness during COVID-19 restrictions in the United States, and their associations with frequency of social and sexual connections","Purpose: To estimate the prevalence of depression and loneliness during the US COVID-19 response, and examine their associations with frequency of social and sexual connections. Methods: We conducted an online cross-sectional survey of a nationally representative sample of American adults (n=1010), aged 18-94, running from April 10-20, 2020. We assessed depressive symptoms (CES-D-10 scale), loneliness (UCLA 3-Item Loneliness scale), and frequency of in-person and remote social connections (4 items, e.g. hugging family member, video chats) and sexual connections (4 items, e.g. partnered sexual activity, dating app use). Results: One-third of participants (32%) reported depressive symptoms, and loneliness was high [mean (SD): 4.4 (1.7)]. Those with depressive symptoms were more likely to be women, age 20-29, unmarried, and low-income. Frequent in-person connections were associated with lower depression and loneliness; frequent remote connections were not. Conclusions: Depression and loneliness were elevated during the early US COVID-19 response. Those who maintained frequent in-person, but not remote, social and sexual connections had better mental health outcomes. While COVID-19 social restrictions remain necessary, it will be critical to expand mental health services to serve those most at-risk and identify effective ways of maintaining social and sexual connections from a distance.","Rosenberg, M.; Luetke, M.; Hensel, D.; Kianersi, S.; Herbenick, D.","https://www.medrxiv.org/content/10.1101/2020.05.18.20101840v1?rss=1""","20200520","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1061,""
"Viral and host factors related to the clinical outcome of COVID-19","In December 2019, the Coronavirus disease 2019 (COVID-19), caused by a novel coronavirus SARS-CoV-2, emerged in Wuhan, Hubei province, China<sup>1</sup> and soon spread across the world. In this ongoing pandemic, public health concerns and the urgent need for effective therapeutic measures require a deep understanding of its epidemiology, transmissibility and pathogenesis. Here we analyzed the clinical, molecular and immunological data from 326 confirmed cases of COVID-19 in Shanghai. Genomic se","Zhang, Tan, Ling, Lu, Liu, Yi, Jia, Wu, Shi, Xu, Chen, Wang, Chen, Jiang, Yu, Lu, Wang, Xu, Yuan, Zhang, Zhang, Zhao, Wang, Chen, Lu","https://doi.org/10.1038/s41586-020-2355-0","20200520","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1062,""
"Insomnia during the COVID-19 pandemic in a Greek population","Insomnia is a major health issue associated with great psychological burden. Research of insomnia during a pandemic crisis is limited. The aim of the present study was to explore sleep difficulties during the COVID-19 pandemic in a Greek population. The three-day online survey included questions about sociodemographic characteristics, contact with COVID-19 and COVID-19-related negative attitudes, as well as the Athens Insomnia Scale (AIS), the Intolerance to Uncertainty scale (IUS), the De Jong ","Voitsidis, Gliatas, Bairachtari, Papadopoulou, Papageorgiou, Parlapani, Syngelakis, Holeva, Diakogiannis","https://doi.org/10.1016/j.psychres.2020.113076","20200520","Loneliness; Sleep; Uncertainty; Worry","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1063,""
"Psychological Outcomes Associated with Stay-at-Home Orders and the Perceived Impact of COVID-19 on Daily Life","The COVID-19 pandemic has resulted in the widespread implementation of extraordinary physical distancing interventions (e.g., stay-at-home orders) to slow the spread of the virus. Although vital, these interventions may be socially and economically disruptive, contributing to adverse psychological outcomes. This study examined relations of both stay-at-home orders and the perceived impact of COVID-19 on daily life to psychological outcomes (depression, health anxiety, financial worry, social sup","Tull, Edmonds, Scamaldo, Richmond, Rose, Gratz","https://doi.org/10.1016/j.psychres.2020.113098","20200520","Anxiety; Coronavirus; Health anxiety; Loneliness, Social support","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1064,""
"Gambling during the COVID-19 crisis - A cause for concern?",": The COVID-19 pandemic has the potential to worsen mental health problems in the general population, including increasing engagement in addictive behaviors. Here, we describe observations suggesting that the current crisis and its sequelae may worsen problem gambling. The current pandemic may impact financial and psychological well-being due to social isolation during spatial distancing, and these stressors in conjunction with substantial changes in gambling markets (land-based, online) during ","HÃƒÂ¥kansson, FernÃƒÂ¡ndez-Aranda, MenchÃƒÂ³n, Potenza, JimÃƒÂ©nez-Murcia","https://doi.org/10.1097/ADM.0000000000000690","20200520","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1065,""
"Prioritizing Physician Mental Health as COVID-19 Marches On","","Abbasi","https://doi.org/10.1001/jama.2020.5205","20200520","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1066,""
"[Health crisis and suicidal crisis: mirrored lighting]","The psychotherapeutic management of a suicidal crisis makes it possible to think of the health crisis linked to COVID-19 from a particular angle. In this article, we show the parallels but also the differences between these two types of crises. The sequential course of the crisis, the viral agent which acts as a triggering factor and the host of reactions which follow can thus evoke a suicidal crisis during which a subject often perceives an external event as a precipitating factor. However, unl","Prada, Greiner, De NÃƒÂ©ris, Bondolfi","https://www.google.com/search?q=[Health+crisis+and+suicidal+crisis:+mirrored+lighting].","20200520","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1067,""
"Precision Physical Distancing for COVID-19: An Important Tool in Unlocking the Lockdown","In response to the COVID-19 pandemic, in addition to the more routine public health measures, many countries have implemented &quot;lockdowns&quot;-closing borders, restricting international travel, and placing severe limitations on individual movement and group gatherings. While lockdowns may be an important tool to limit transmission, they come at a potentially great cost with regard to economic impact, mental health consequences, and increased morbidity and mortality from non-COVID-19 disease","Bausch","https://doi.org/10.4269/ajtmh.20-0359","20200520","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1068,""
"Principles of mental health care during the COVID-19 pandemic","","Kuzman, Curkovic, Wasserman","https://doi.org/10.1192/j.eurpsy.2020.54","20200520","COVID-19; mental health; organisation; public health; stigma","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1069,""
"[THE PSYCHOLOGICAL IMPACT OF A PANDEMIC OUTBREAK ON MEDICAL STAFF - LITERATURE REVIEW]","In January 2020, the World Health Organization (WHO) declared an international emergency due to the outbreak of COVID-19. In March 2020 the WHO announced that the epidemic could be characterized as a pandemic. Subsequently, the WHO acknowledged the importance of providing support to the medical teams, realizing the enormous burden and stress facing this group. The aim of the present study is to review the up-to-date professional literature dealing with the psychological impact of a pandemic outb","Shelef, Schiff, Zalsman","https://www.google.com/search?q=[THE+PSYCHOLOGICAL+IMPACT+OF+A+PANDEMIC+OUTBREAK+ON+MEDICAL+STAFF+-+LITERATURE+REVIEW].","20200520","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1070,""
"[THE PSYCHOLOGICAL IMPACT OF COVID-19 ON MENTAL HEALTH - LITERATURE REVIEW]","The spread of epidemics resulting in many deaths has been known since the dawn of civilization, for example, the typhus and smallpox epidemics and the plague. Early in the previous century there was an outbreak of the Spanish Flue and towards the end of the 60's, the AIDS epidemic (HIV). Since the start of the current century, several epidemics broke out and spread to various places around the world, for instance, SARS (Severe Acute Respiratory Syndrome), the Avian Influenza and the Swine Influe","Shelef, Zalsman","https://www.google.com/search?q=[THE+PSYCHOLOGICAL+IMPACT+OF+COVID-19+ON+MENTAL+HEALTH+-+LITERATURE+REVIEW].","20200520","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1071,""
"Mental health participation in the fight against the COVID-19 pandemic","","Stein","https://doi.org/10.1002/da.23027","20200519","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1072,""
"Three steps to flatten the mental health need curve amid the COVID-19 pandemic","","Marques, Bartuska, Cohen, Youn","https://doi.org/10.1002/da.23031","20200519","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1073,""
"Mental health, physical activity and quality of life in Parkinson's disease during COVID-19 pandemic","","Shalash, Roushdy, Essam, Fathy, Dawood, Abushady, Elrassas, Helmi, Hamid","https://doi.org/10.1002/mds.28134","20200519","COVID-19; Parkinson's disease; physical activity; quality of life; stress","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1074,""
"Study of the mental health status of medical personnel dealing with new coronavirus pneumonia","This paper studied the relationship between personality traits and mental health conditions of medical personnel to provide a basis and reference for the implementation of targeted education on mental health. A self-report inventory, the Symptom Checklist-90 (SCL-90), was used to investigate the mental health status of 548 medical personnel dealing with the new coronavirus pneumonia in eight provinces and cities of China. The overall mean SCL-90 score and mean values of factors (somatization, ob","Xing, Sun, Xu, Geng, Li","https://doi.org/10.1371/journal.pone.0233145","20200519","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1075,""
"Addressing international student mental health during COVID-19: an imperative overdue","","King, Cabarkapa, Leow, Ng","https://doi.org/10.1177/1039856220926934","20200519","COVID-19; international students; mental health","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-21","",1076,""
