"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Receptive Music Therapy to reduce stress and improve wellbeing in Italian Clinical Staff involved in COVID-19 Pandemic: a preliminary study","The influence of music therapy (MT) as a support intervention to reduce stress and improve wellbeing in Clinical Staff (CS) working with COVID-19 patients was evaluated  Participants were enrolled as a result of spontaneous agreement (n<U+2009>=<U+2009>34) and were given remote receptive MT intervention over a 5-week period  Their levels of tiredness, sadness, fear and worry were measured with MTC-Q1 before and after MT intervention  An immediate significant variation in the CS emotional status was observed  The results seem to confirm that in an emergency situation, it is possible to put in place a remote MT support intervention for CS exposed to highly stressful situations","Giordano, Filippo, Scarlata, Elide, Baroni, Mariagrazia, Elide, Gentile, Eleonora, Filomena, Puntillo, Brienza, Nicola, Gesualdo, Loreto","https://doi.org/10.1016/j.aip.2020.101688","","Database: COVIDWHO; Publication details: The Arts in Psychotherapy;2020.; Publication details: The Arts in Psychotherapy;2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-17","",2761,""
"Evidence map on the contributions of traditional, complementary and integrative medicines for health care in times of COVID-19","Background Due to the pandemic, there is a significant interest in the therapeutic resources linked to TCIM to support potentially therapeutic research and intervention in the management of COVID-19  At the date of this evidence mapÂ´s publication, there is no evidence of specific treatments for Coronavirus - 19 (COVID-19)  This map organizes information about symptoms management (especially on dimensions related to mental health and mild viral respiratory infections, as well as immune system strengthening and antiviral activity)  Method This evidence map applies methodology developed by Latin American and Caribbean Center on Health Sciences Information based on the 3iE evidence gap map  A search was performed in the Traditional, Complementary and Integrative Medicine Virtual Health Library and PubMed, using the MeSH and DeCS terms for respiratory viral diseases associated with epidemics, COVID-19 symptoms, relevant mental health topics, pharmacological and non-pharmacological interventions related to TCIM  Results For the map, 126 systematic reviews and controlled clinical studies were characterized, distributed in a matrix with 57 interventions (18 phytotherapy, 9 mind-body therapies, 10 traditional chinese medicine, 3 homeopathic and anthroposophic dynamized medicines and 17 supplements), and 67 outcomes (14 immunological response, 23 mental health, 25 complementary clinical management of the infection and 5 other)  Discussion The map presents an overview of possible TCIM contributions to various dimensions of the COVID-19 pandemic, especially in the field of mental health, and it is directed to researchers and health professionals specialized in TCIM  Most of the antiviral activity outcomes described in this map refers to respiratory viruses in general, and not specifically to SARS-CoV-2 (Severe Acute Respiratory Syndrome CoronaVirus 2)  This information may be useful to guide new research, but not necessarily to support a therapeutic recommendation  Finally, any suspicion of COVID-19 infection should follow the protocols recommended by the health authorities of each country/region","Portella, Caio Fabio Schlechta, Ghelman, Ricardo, Abdala, Carmen VerÃ´nica Mendes, Schveitzer, Mariana Cabral","https://doi.org/10.1016/j.imr.2020.100473","","Database: COVIDWHO; Publication details: Integrative Medicine Research;2020.; Publication details: Integrative Medicine Research;2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-17","",2762,""
"EFFECTS OF QUARANTINE ON MENTAL HEALTH OF POPULATIONS AFFECTED BY COVID-19","Background To prevent the spread of the The novel coronavirus (2019-nCOV), some classic public health measures are being taken, such as social distancing and quarantine Method Studies were identified using large-circulation international journals found in two electronic databases: Scopus and Embase  Results The prolonged confinement is evidently related to psychological damage, considering that individuals would be subjected to stressors for a longer period of time   In some cases, these psychic losses lasted for many months after the end of this confinement Conclusions It is necessary to develop and implement actions to minimize the population psychological distress in meeting the needs of the communities affected by COVID-19 Thus, as it occurred in China, it is necessary that the other affected nations promote the publication of regulations that guide the implementation of mental health services and the allocation of resources, in order to ensure that individuals are monitored by competent professionals, thus reducing the psychological damage that can be motivated by the social isolation period during the quarantine","de Lima, Carlos Victor Chaves, CÃ¢ndido, Estelita Lima, da Silva, JosÃ© Arinelson, Albuquerque, LetÃ­cia Viana, Soares, LÃ­via de Menezes, do Nascimento, Mayara Maciel, de Oliveira, Sara Alves, Neto, Modesto Leite Rolim","https://doi.org/10.1016/j.jad.2020.06.063","","Database: COVIDWHO; Publication details: Journal of Affective Disorders;2020.; Publication details: Journal of Affective Disorders;2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-17","",2763,""
"Asylum seekers workers in Quebec (Canada) during the COVID-19 pandemic: potential risk of deportation, and threats to physical and mental health","","Dalexis, Rose Darly, CÃ©nat, Jude Mary","https://doi.org/10.1016/j.psychres.2020.113299","","Database: COVIDWHO; Publication details: Psychiatry Research;2020.; Publication details: Psychiatry Research;2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-17","",2764,""
"Anxiety, Depression and Insomnia: a Cross-sectional Study of Frontline Staff Fighting Against COVID-19 in Wenzhou, China","","Zhao, Ke, Zhang, Guohua, Feng, Ruihua, Wang, Wei, Xu, Dongwu, Liu, Yanlong, Chen, Li","https://doi.org/10.1016/j.psychres.2020.113304","","Database: COVIDWHO; Publication details: Psychiatry Research;2020.; Publication details: Psychiatry Research;2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-17","",2765,""
"Adapting Neurosurgery Practice During The Covid-19 Pandemic In The Indian Subcontinent","ABSTRACT Background The COVID-19 pandemic has changed the practice of neurosurgery  Significant resources have been dedicated to it  The pandemic in the Indian subcontinent, when compared to the rest of the world, is relatively delayed  The neurosurgical practice cannot remain unaffected by hugely disruptive measures such as a lockdown  The inevitable rise in covid infections with its gradual relaxation continues to pose a risk for health care providers  Therefore, it is imperative to evaluate whether the pandemic has had a discernible effect on the same especially in terms of practice modifications in private establishments and publicly funded hospitals, the emotional impact on the surgeon, and the influence of social media on the psyche of the surgeon  Material and Methods An online questionnaire-based survey was prepared, with questions related to the COVID specific themes of precautions taken in outpatient services and operation theaters, the influence of social media, the economic loss incurred, and the perceptible impact of telemedicine and webinars  The links to the survey were mailed to neurosurgeons in private and public practice all over the country  The responses were anonymized to ensure free and unbiased answers to the survey questions  Results A total of 176 responses were received from all over the Indian Sub-Continent  The median age of respondents was 39years (range 32-70 yrs) and the post-residency experience was 7years (range 0-34 yrs)  Respondents were an equitable mix of public and private practitioners  46% of the respondents were practicing restricted outpatient services, more in public institutions (p=0 22) which also had a higher incidence of tele-outpatient services(26% vs 17%)  Wearing surgical masks, N-95 masks, and gloves were the most commonly practised precautionary measures in outpatient services(&gt;60%)  While private practitioners were continuing elective cases(40%), public institutes were more cautious with only emergencies being operated(29%)  The greatest fear among all practitioners was passing the infection to the family (75%)  Social media was helpful for brainstorming queries and updating practice modifications, but some surgeons admitted to receiving threats upon social media platforms(37 5%)  Depression and economic losses were palpable for approximately 30% neurosurgeons  Conclusion The survey highlights the perception of the neurosurgeons towards the pandemic and the difference in public-private practice  Suspension of elective procedures, severe curtailment of the regular outpatient appointments, drastic modifications of the normal OPD/OR practices and apprehensions related to inadequacy of safety provided by PPE usage and financial losses of private establishments were some of the visible themes in our survey results  Though telemedicine has not been as widely adopted as expected, yet online education has been favourably received","Deora, Harsh, Mishra, Shashwat, Tripathi, Manjul, Garg, Kanwaljeet, Tandon, Vivek, Borkar, Sachin, Varshney, Nagesh, Raut, Rupesh, Chaurasia, Bipin, Chandra, P. Sarat, Kale, S. S.","https://doi.org/10.1016/j.wneu.2020.07.038","","Database: COVIDWHO; Publication details: World Neurosurgery;2020.; Publication details: World Neurosurgery;2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-17","",2766,""
"Accelerated intermittent theta burst stimulation in late-life depression: A possible option for older depressed adults in need of ECT during the COVID-19 pandemic","Objectives Electroconvulsive therapy (ECT) is an essential psychiatric service that has an important role in treating older adult patients with severe or treatment-resistant depression (TRD)  During the COVID-19 pandemic, ECT services may be limited due to infection control measures  We report a case of a 66-year-old female patient with a severe major depressive episode who had previously responded to right unilateral ECT and was treated with two modified accelerated intermittent theta-burst stimulation (aiTBS) protocols  Methods The two aiTBS treatment courses consisted of 8 daily sessions over five consecutive days, followed by gradual tapering, using 1800 pulses per session pre-COVID-19 (first course), and 600 pulses per session during the pandemic (second course)  Results Moderate to severe baseline depressive symptoms reached remission levels after both courses  Conclusions The 600-pulses aiTBS treatment protocol reported here warrants further study and evaluation but may be a potential option in cases where older adults with severe depressive symptoms cannot access ECT during the COVID-19 pandemic","Konstantinou, Gerasimos N., Downar, Jonathan, Daskalakis, Zafiris J., Blumberger, Daniel M.","https://doi.org/10.1016/j.jagp.2020.07.007","","Database: COVIDWHO; Publication details: The American Journal of Geriatric Psychiatry;2020.; Publication details: The American Journal of Geriatric Psychiatry;2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-17","",2767,""
"Mental health status of individuals with a mood-disorder during the COVID-19 pandemic in Australia: Initial results from the COLLATE project","BACKGROUND: Physical-distancing strategies during the coronavirus (COVID-19) pandemic may be particularly detrimental to the mental health of individuals with a pre-existing mood disorder. Data on the mental health status of these individuals during the current pandemic is sparse, and their current mental health needs unclear. METHOD: We characterised COVID-19 related lifestyle changes, primary concerns and psychological distress in n=1292 respondents self-reporting a mood disorder (either bipolar disorder or depressive disorder) and n=3167 respondents without any reported mental disorder from the COLLATE (COvid-19 and you: mentaL heaLth in AusTralia now survEy) project; an Australian national survey launched on April 1st 2020. RESULTS: Psychological distress was heightened in the mood disorder group compared to the group with no mental disorder, with stress and depression further elevated in respondents with bipolar disorder compared to those with depressive disorder; and men with bipolar disorder having even higher levels of depression than women with bipolar disorder. Respondents with bipolar disorder were particularly concerned about financial issues associated with COVID-19 compared to those with depressive disorder and those with no mental disorder. Adverse changes to lifestyle behaviours were more prevalent in respondents with a mood disorder and linked to higher levels of distress. LIMITATIONS: Mood disorder was self-reported and was not clinically verified. CONCLUSIONS: Current psychological distress levels are elevated in individuals with mood disorder and are associated with maladaptive situational and lifestyle changes occurring in response to COVID-19.","Van Rheenen, Tamsyn E; Meyer, Denny; Neill, Erica; Phillipou, Andrea; Tan, Eric J; Toh, Wei Lin; Rossell, Susan L","https://dx.doi.org/10.1016/j.jad.2020.06.037","","Country: NL; HOLANDA; NETHERLANDS; PAISES BAJOS; THE NETHERLANDS; HOLLAND; Database: MEDLINE; Publication details: J Affect Disord;275: 69-77, 2020 Jul 02.; Publication details: J Affect Disord;275: 69-77, 2020 Jul 02.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-17","",2768,""
"Telepsichiatria negli adulti e negli adolescenti: uno strumento utile contro la CoViD-19; [Telepsychiatry in adults and adolescents: a useful tool against CoViD-19]","CoViD-19 is a disease caused by the novel coronavirus (SARS-CoV-2), originated from China in December 2019. In March 2020, CoViD-19 was declared a pandemic, having spread all over the word. The psychological impact of CoViD-19 disease must be recognized alongside the physical symptoms for all those affected. Furhermore quarantine for coronavirus has serious psychological side effects, such as depression and anxiety that are more likely to occur and worsen. Furhermore quarantine reduces the availability of psychiatric and psychological interventions. The evidence base for telepsychiatry is growing in adults and adolescents. A growing body of literature suggests that use of telepsychiatry to provide mental health services has the potential to remove geographic barriers between patients and providers and improves quality care. It has increased the volume of patients that physicians can reach and diagnose, as well as allowing them to treat patients.","Prisco, Vincenzo; Prisco, Lorenzo; Donnarumma, Bernadette","https://dx.doi.org/10.1701/3407.33923","","Country: IT; ITÃLIA; ITALY; ITALIA; Database: MEDLINE; Publication details: Recenti Prog Med;111(7): 411-414, 2020.; Publication details: Recenti Prog Med;111(7): 411-414, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-17","",2769,""
"Debate: Lessons learned in lockdown - a one-day remotely delivered training on low-intensity psychological interventions for common mental health conditions","The coronavirus pandemic has highlighted the need for remote technologies to be used in child and adolescent mental health services. With the UK being placed in lockdown one week before a scheduled 'face-to-face' low-intensity CBT training day due to COVID-19, there was a need for rapid adaptations to be made to the content, structure and format of a training day for practitioners in mental health services, to suit the online environment.Ã‚Â The content covered the core areas of low-intensity CBT in children and adolescents. Findings showed that the one-day low-intensity training day increased knowledge and understanding in all key areas measured, and was positively received, providing further evidence for the effectiveness and acceptability of remote delivery. Given discussed benefits of remote delivery, as well as rapid developments in technologies helping to address some of the challenges raised, going forward, remote delivery could continue to be beneficial for increasing access to much needed evidence-based interventions.","Batchelor, Catanzano, Kerry, Bennett, Coughtrey, Liang, Curry, Heyman, Shafran","https://doi.org/10.1111/camh.12402","20200716","Mental health; chronic illness; e-health; education","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-07-17","",2770,""
