"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"The mortality and psychological burden caused by response to COVID-19 outbreak","The world is experiencing a severe COVID-19 outbreak. To control this outbreak, many governments in the world have imposed lockdown or quarantine measures. We hypothesize that these measures may cause additional mortality and morbidity in the (near) future due to delay in diagnosing diseases and other indirect effect on health (such as economic crisis). To support this hypothesis and to estimate the additional mortality that may linked to the COVID-19 controlling policy, we performed a step-by-step pragmatical approach. First, we chose a country (The Netherlands), and looked at the most common causes of mortality in this country. Then, we performed a literature study on the additional mortality when these causes were diagnosed late, and selected a paper with the most severe scenario. We also performed a literature study on the effect of economic crisis on additional mortality. The mortality data were then extrapolated to the demography of The Netherlands, and the results were compared with the present data on deaths directly due to COVID-19. Roughly, we forecast 388 additional deaths a week in The Netherlands in 5Â years due to the direct and indirect effects of the lockdown measures. The most important implications of this hypothesis is that the additional mortality and increased mental health problem should be considered in evaluating the necessity of lock down and quarantine policy.","Yusuf, Erlangga; Tisler, Anna","https://dx.doi.org/10.1016/j.mehy.2020.110069","","Country: US; ESTADOS UNIDOS; UNITED STATES; ESTADOS UNIDOS; USA; EUA; US; UNITED STATES OF AMERICA; ESTADOS UNIDOS DA AMERICA; EEUU; Database: MEDLINE; Publication details: Med Hypotheses;143: 110069, 2020 Jul 07.; Publication details: Med Hypotheses;143: 110069, 2020 Jul 07.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-24","",3328,""
"Multisystem Inflammatory Syndrome in Children Associated with Severe Acute Respiratory Syndrome Coronavirus 2 Infection: A Multi-institutional Study from New York City","OBJECTIVE: To assess clinical characteristics and outcomes of severe acute respiratory syndrome coronavirus 2-associated multisystem inflammatory syndrome in children (MIS-C). STUDY DESIGN: Children with MIS-C admitted to pediatric intensive care units in New York City between April 23 and May 23, 2020, were included. Demographic and clinical data were collected. RESULTS: Of 33 children with MIS-C, the median age was 10Â years; 61% were male; 45% were Hispanic/Latino; and 39% were black. Comorbidities were present in 45%. Fever (93%) and vomiting (69%) were the most common presenting symptoms. Depressed left ventricular ejection fraction was found in 63% of patients with median ejection fraction of 46.6% (IQR, 39.5-52.8). C-reactive protein, procalcitonin, d-dimer, and pro-B-type natriuretic peptide levels were elevated in all patients. For treatment, intravenous immunoglobulin was used in 18 (54%), corticosteroids in 17 (51%), tocilizumab in 12 (36%), remdesivir in 7 (21%), vasopressors in 17 (51%), mechanical ventilation in 5 (15%), extracorporeal membrane oxygenation in 1 (3%), and intra-aortic balloon pump in 1 (3%). The left ventricular ejection fraction normalized in 95% of those with a depressed ejection fraction. All patients were discharged home with median duration of pediatric intensive care unit stay of 4.7Â days (IQR, 4-8Â days) and a hospital stay of 7.8Â days (IQR, 6.0-10.1Â days). One patient (3%) died after withdrawal of care secondary to stroke while on extracorporeal membrane oxygenation. CONCLUSIONS: Critically ill children with coronavirus disease-2019-associated MIS-C have a spectrum of severity broader than described previously but still require careful supportive intensive care. Rapid, complete clinical and myocardial recovery was almost universal.","Kaushik, Shubhi; Aydin, Scott I; Derespina, Kim R; Bansal, Prerna B; Kowalsky, Shanna; Trachtman, Rebecca; Gillen, Jennifer K; Perez, Michelle M; Soshnick, Sara H; Conway, Edward E; Bercow, Asher; Seiden, Howard S; Pass, Robert H; Ushay, Henry M; Ofori-Amanfo, George; Medar, Shivanand S","https://dx.doi.org/10.1016/j.jpeds.2020.06.045","","Country: US; ESTADOS UNIDOS; UNITED STATES; ESTADOS UNIDOS; USA; EUA; US; UNITED STATES OF AMERICA; ESTADOS UNIDOS DA AMERICA; EEUU; Database: MEDLINE; Publication details: J Pediatr;2020 Jun 14.; Publication details: J Pediatr;2020 Jun 14.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-24","",3329,""
"Burnout: A risk factor amongst mental health professionals during COVID-19","","Joshi, Gunjan; Sharma, Ginni","https://dx.doi.org/10.1016/j.ajp.2020.102300","","Country: NL; HOLANDA; NETHERLANDS; PAISES BAJOS; THE NETHERLANDS; HOLLAND; Database: MEDLINE; Publication details: Asian J Psychiatr;54: 102300, 2020 Jul 08.; Publication details: Asian J Psychiatr;54: 102300, 2020 Jul 08.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-24","",3330,""
"Special ambulatory gynecologic considerations in the era of coronavirus disease 2019 (COVID-19) and implications for future practice","The coronavirus disease 2019 pandemic has altered medical practice in unprecedented ways. Although much of the emphasis in obstetrics and gynecology to date has been on the as yet uncertain effects of coronavirus disease 2019 in pregnancy and on changes to surgical management, the pandemic has broad implications for ambulatory gynecologic care. In this article, we review important ambulatory gynecologic topics such as safety and mental health, reproductive life planning, sexually transmitted infections, and routine screening for breast and cervical cancer. For each topic, we review how care may be modified during the pandemic, provide recommendations when possible on how to ensure continued access to comprehensive healthcare at this time, and discuss ways that future practice may change. Social distancing requirements may place patients at higher risk for intimate partner violence and mental health concerns, threaten continued access to contraception and abortion services, affect prepregnancy planning, interrupt routine screening for breast and cervical cancer, increase risk of sexually transmitted infection acquisition and decrease access to treatment, and exacerbate already underlying racial and minority disparities in care and health outcomes. We advocate for increased use of telemedicine services with increased screening for intimate partner violence and depression using validated questionnaires. Appointments for long-acting contraceptive insertions can be prioritized. Easier access to patient-controlled injectable contraception and pharmacist-provided hormonal contraception can be facilitated. Reproductive healthcare access can be ensured through reducing needs for ultrasonography and laboratory testing for certain eligible patients desiring abortion and conducting phone follow-up for medication abortions. Priority for in-person appointments should be given to patients with sexually transmitted infection symptoms, particularly if at risk for complications, while also offering expedited partner therapy. Although routine mammography screening and cervical cancer screening may be safely delayed, we discuss society guideline recommendations for higher-risk populations. There may be an increasing role for patient-collected human papillomavirus self-samples using new cervical cancer screening guidelines that can be expanded considering the pandemic situation. Although the pandemic has strained our healthcare system, it also affords ambulatory clinicians with opportunities to expand care to vulnerable populations in ways that were previously underutilized to improve health equity.","Cohen, Megan A; Powell, Anna M; Coleman, Jenell S; Keller, Jean M; Livingston, Alison; Anderson, Jean R","https://dx.doi.org/10.1016/j.ajog.2020.06.006","","Country: US; ESTADOS UNIDOS; UNITED STATES; ESTADOS UNIDOS; USA; EUA; US; UNITED STATES OF AMERICA; ESTADOS UNIDOS DA AMERICA; EEUU; Database: MEDLINE; Publication details: Am J Obstet Gynecol;2020 Jun 06.; Publication details: Am J Obstet Gynecol;2020 Jun 06.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-24","",3331,""
"AnpassungsstÃ¶rung, Depression, Stresssymptome, Corona bezogene Sorgen und BewÃ¤ltigungsstrategien wÃ¤hrend der Corona Pandemie (COVID-19) bei Schweizer Klinikpersonal; [Adjustment Disorder, Depression, Stress Symptoms, Corona Related Anxieties and Coping Strategies during the Corona Pandemic (COVID-19) in Swiss Medical Staff]","BACKGROUND: International studies point to increased mental health problems of medical staff during the Corona pandemic (COVID-19). This is the first study to investigate mental health, i. e. adjustment disorder, depression, stress symptoms, Corona related fears as well as coping mechanisms in this group in a German-speaking country. MATERIAL AND METHODS: In April 2020, N=100 subjects were recruited that currently are engaged in a hospital. A series of standardized assessments were included: adjustment disorder (ADNM-20), depression (PHQ-9), stress symptoms and coping strategies (SCI). Currently, cross-sectional data are analyzed, because the study is still going on and longitudinal data is not yet assessed. RESULTS: Frequencies of adjustment disorder and depression are 8 and 15%, respectively. Two hierarchical regression models were run to predict adjustment disorder and depression; predictive power was higher for the first (41 vs. 35%). Fear of infection was reported to be higher regarding one's family than oneself. Nursing staff, those with preloads, and women were found to report more mental health problems. Those with direct contact to people that fell ill with COVID-19 did not differ from those with no direct contact. DISCUSSION: Currently, medical staff has a high risk for being mentally stressed. China, being epidemically experienced, has published principles for psychiatric interventions in January 2020. This might be relevant for Switzerland, too. Specific psychotherapeutic interventions, targeting at cognitive restructuring and sensitizing regarding dealing with alcohol and cigarettes, may be needed in order to protect this vulnerable group of person during and after the Corona pandemic.","Krammer, Sandy; Augstburger, Roland; Haeck, Martina; Maercker, Andreas","https://dx.doi.org/10.1055/a-1192-6608","","Country: DE; ALEMANHA; GERMANY; ALEMANIA; DEUSTCHLAND; Database: MEDLINE; Publication details: Psychother Psychosom Med Psychol;70(7): 272-282, 2020 Jul.; Publication details: Psychother Psychosom Med Psychol;70(7): 272-282, 2020 Jul.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-07-24","",3332,""
"The relationship between resilience, anxiety, and depression among patients with mild symptoms of COVID-19 in China: A cross-sectional study","To explore the role of resilience in anxiety and depression and to clarify their relationships among patients with mild symptoms of coronavirus disease 2019 (COVID-19) in Wuhan, China. The outbreak of COVID-19 has negatively affected some individuals but resilience plays a decisive role in the response of individuals under pressure and can help them deal with pressure more effectively. The cross-sectional descriptive correlational survey was reported in line with the STROBE guidelines. In total, 296 patients from FangCang Hospital in Wuhan, Hubei, China with mild symptoms of COVID-19 were recruited. Participants were recruited through convenience sampling. The data collected included their demographic information, the Connor-Davidson Resilience Scale, and Hospital Anxiety and Depression Scale. A small number of the patients in this study had above threshold anxiety (subthreshold anxiety and major anxiety) and depression (subthreshold depression and major depression). The mean total resilience score of the participants was slightly below the normal level of ordinary Chinese adults. Resilience was inversely associated with and was a protective factor for both anxiety and depression in our samples. Risk factors for anxiety include being female and having colleagues with COVID-19, while a risk factor for depression was having family members with COVID-19. This study shows that after taking the general demographics into consideration, higher levels of resilience was associated with lower anxiety and depression among mild COVID-19 patients in Wuhan, China. Health professionals, especially clinical nurses, need to be aware of the psychological status of COVID-19 patients and promote resilience in order to improve their mental health.","Zhang, Yang, Wang, Li, Dong, Wang, Li, Wei, Zhang","https://doi.org/10.1111/jocn.15425","20200723","Anxiety; Coronavirus Disease 2019; Depression; Resilience","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-07-24","",3333,""
"Students under lockdown: Comparisons of students' social networks and mental health before and during the COVID-19 crisis in Switzerland","This study investigates students' social networks and mental health before and at the time of the COVID-19 pandemic in April 2020, using longitudinal data collected since 2018. We analyze change on multiple dimensions of social networks (interaction, friendship, social support, co-studying) and mental health indicators (depression, anxiety, stress, loneliness) within two cohorts of Swiss undergraduate students experiencing the crisis (N = 212), and make additional comparisons to an earlier cohort which did not experience the crisis (N = 54). In within-person comparisons we find that interaction and co-studying networks had become sparser, and more students were studying alone. Furthermore, students' levels of stress, anxiety, loneliness, and depressive symptoms got worse, compared to measures before the crisis. Stressors shifted from fears of missing out on social life to worries about health, family, friends, and their future. Exploratory analyses suggest that COVID-19 specific worries, isolation in social networks, lack of interaction and emotional support, and physical isolation were associated with negative mental health trajectories. Female students appeared to have worse mental health trajectories when controlling for different levels of social integration and COVID-19 related stressors. As universities and researchers discuss future strategies on how to combine on-site teaching with online courses, our results indicate the importance of considering social contacts in students' mental health and offer starting points to identify and support students at higher risk of social isolation and negative psychological effects during the COVID-19 pandemic.","Elmer, Mepham, Stadtfeld","https://doi.org/10.1371/journal.pone.0236337","20200723","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-07-24","",3334,""
"Covid-19 pandemic impact on mental health of vulnerable populations","Not required.","Amerio, Aguglia, Odone, Gianfredi, Serafini, Signorelli, Amore","https://doi.org/10.23750/abm.v91i9-S.10112","20200723","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-07-24","",3335,""
"COVID-19 lockdown impact on lifestyle habits of Italian adults","In March 2020, when the Government imposed nation-wide lockdown measures to contrast the COVID-19 outbreak, the life of Italians suddenly changed. In order to evaluate the impact of lockdown on lifestyle habits and behavioral risk factors of the general adult population in Italy, we set up the Lost in Italy (LOckdown and lifeSTyles IN ITALY) project. Within this project, the online panel of Doxa was used to conduct a web-based cross-sectional study during the first phase of the lockdown, on a large representative sample of adults aged 18-74 years (N=6003). The self-administered questionnaire included information on lifestyle habits and perceived physical and mental health, through the use of validated scales. As we are working within the Lost in Italy project, we got two additional grants to further research on the medium-term impact of lockdown, a topic of great interest and with anticipated large socio-economic and public health implications. In details: we obtained by the AXA Research Fund support to evaluate the impact of COVID-19 lockdown on physical, mental, and social wellbeing of elderly and fragile populations in the Lombardy region, the area most heavily hit by the pandemic in the country. Moreover, as a fruitful integration, we obtained support by the Directorate General for Welfare of the region to assess health services delivery and access to healthcare in the same study population, combining an analysis of administrative databases with an economic analysis. We are confident that the solid background of our partners, the multi-disciplinary competencies they bring, together with appropriate funding and access to rich data sources will allow us to fulfill our research objectives.","Odone, Lugo, Amerio, Borroni, Bosetti, Carreras, Cavalieri d'Oro, Colombo, Fanucchi, Ghislandi, Gorini, Iacoviello, Pacifici, Santucci, Serafini, Signorelli, Stival, Stuckler, Tersalvi, Gallus","https://doi.org/10.23750/abm.v91i9-S.10122","20200723","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-07-24","",3336,""
"Post-COVID-19 follow-up clinic: depicting chronicity of a new disease","The coronavirus disease-19 (COVID-19) outbreak is posing considerable challenges to healthcare systems and societies worldwide. While the knowledge on the acute phase of the disease has rapidly expanded, little is known on the consequences of COVID-19 following clinical remission. We set up a multidisciplinary COVID-19 follow-up outpatient clinic to identify and address the clinical needs of COVID-19 survivors. Here we describe the features of our follow-up programme. The multidisciplinary assessment comprises a complete physical examination, respiratory evaluation (peripheral oxygen saturation, respiratory rate, dyspnoea assessment, lung ultrasound and pulmonary function), cardiovascular assessment (electrocardiography, echocardiography), nutritional assessment (anthropometrics, mini Nutritional Assessment screening tool), neurological examination including cognitive tests, and mental health assessment. All data are prospectively collected, and blood is sampled for biobanking. Since 7 April to 5 June, 2020, 453 out of the 1388 COVID-19 survivors managed at our University Hospital have been evaluated at the Outpatient COVID-19 Follow-up Clinic. The characteristics of the follow-up cohort are similar to those of the whole cohort of COVID-19 in terms of demographics, comorbidities, and COVID-19 severity upon ED presentation, indicating that the follow-up cohort is representative of the whole cohort. Continuous patient monitoring might give an answer to the numerous unsolved questions about what comes next in this pandemic and beyond. This will help physicians and researchers establish strategies to face future pandemics and develop preventative and therapeutic strategies for similar hyperinflammatory conditions.","Rovere Querini, De Lorenzo, Conte, Brioni, Lanzani, Yacoub, Chionna, Martinenghi, Vitali, Tresoldi, Ciceri","https://doi.org/10.23750/abm.v91i9-S.10146","20200723","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-07-24","",3337,""
