"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Use of the Coronavirus Act 2020 for de facto psychiatric detention report","This clinical case history illustrates the legal and ethical dilemmas encountered with the first known use of the Coronavirus Act 2020 in the UK to detain a potentially infectious person to a mental health facility  The case highlights the consequences the new legislation may have for psychiatric services and the resulting challenges for clinicians","Rees, Harvey; Halawa, Razan; Lewis, Bryony; Page, Mathew","https://doi.org/10.1002/pnp.671","","Database: COVIDWHO; Publication details: Progress in Neurology and Psychiatry;24(3):6-10, 2020.; Publication details: Progress in Neurology and Psychiatry;24(3):6-10, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-08-25","",4071,""
"Concept of airborne infectious disease in ayurveda","Life of any living thing starts with the breath and ends with breathlessness  Health is defined as a state of equilibrium of normal functions of Dosha, Dhatu, and Agni with body, mind and soul  Health has not given importance until someone becomes sick  Due to intake of improper diet, lack of exercise, stress, & global warming, pollution the health status of an individual is decreasing day by day & they are getting easily prone to infectious disease  It comes with significant challenges & creating a burden over medical & health care system  Ayurveda is an ancient science which has already described such communicable disease with their causes, mode of transmission, prevention as well as treatment  Charak has explained about Janapadodhwansa & its four reasons(Air, water, time, and region)  Sushruta has already mentioned Aupsargikarogas that are infectious diseases  By adopting Ayurvedic measures such as following proper Dincharaya, Rutucharya, Sadvritta, Panchakarma, Shaman Cikitsa & Rasayana, both physical and mental health, can be maintained  The main aim of this paper is to highlight the airborne disease mentioned in Ayurveda  This review has been done by compiling information from classic Ayurvedic texts â€“ Charak Samhita, Sushruta Samhita, and Astanga Hirdaya  Apart from this, modern books, journals & websites on preventive & social medicine were also searched for this study  After extensive search, specific causative factors, pathology, symptoms & various treatment regime has been narrated in scattered form by our Ancient Acharyas  The different Ayurvedic Samhitas serves as a source of getting knowledge about the airborne disease and ways to prevent it and cure it  By using these basic principles in this ancient science in a rational way, we can avoid & overcome many clinical conditions described in contemporary science which has its selflimitations in treatment modalities","Fadanavis, M. V.; Sawarkar, P.","https://doi.org/10.26452/ijrps.v11i3.2781","","Database: COVIDWHO; Publication details: International Journal of Research in Pharmaceutical Sciences;11(3):4847-4856, 2020.; Publication details: International Journal of Research in Pharmaceutical Sciences;11(3):4847-4856, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-08-25","",4072,""
"Managing mental health in pandemic covid-19 and movement control order","COVID-19 and the Movement Control Order (MCO) may trigger a â€˜next waveâ€™ of mental health problems  However, the relationship is not linear  Human psychology also has an impact on the outbreak  Thus, proper strategies to manage human psychology, especially mental health, is very important to break the vicious cycle  This article aims to discuss ways to manage mental health using cognitive-behavioural approaches, mindfulness and spirituality  Specific cognitive-behavioural and mindfulness strategies are listed and suggestions to return to the foundation of human existence are discussed  By practising the cognitive-behavioural, mindfulness, and spirituality strategies described, we may enhance our acceptance, optimism and commitment to prepare for a â€˜new or renewed normalâ€™","Khaiyom, J. H. A.","https://doi.org/10.21315/mjms2020.27.4.14","","Database: COVIDWHO; Publication details: Malaysian Journal of Medical Sciences;27(4):147-153, 2020.; Publication details: Malaysian Journal of Medical Sciences;27(4):147-153, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-08-25","",4073,""
"Investigation of sleep quality and psychological status of a naval force stationed in Hubei, China during coronavirus disease 2019 epidemic","Objective To understand the sleep quality and psychological status of officers and soldiers in naval force stationed in Hubei, China during the coronavirus disease 2019 (COVID-19) epidemic, and to explore the influencing factors, so as to maintain the physical and mental health of officers and soldiers during the epidemic  Methods Pittsburgh sleep quality index (PSQI) scale, patient health questionnaire-9 (PHQ-9), generalized anxiety disorder-7 (GAD-7) and impact of event scale-revised (IES-R) were used to evaluate the sleep and psychological status of officers and soldiers in a naval force stationed in Hubei province  Results A total of 238 questionnaires were sent out, and 232 valid questionnaires were collected, with an effective rate of 97 5%  The median score of PSQI scale was 2 00 (1 00, 5 00), and poor and very poor sleep qualities accounted for 5 6% (13/232) and 0 9% (2/232), respectively  The median score of PHQ-9 was 0 00 (0 00, 2 00), and mild, moderate and severe depression accounted for 12 1% (28/232), 0 9% (2/232) and 0 4% (1/232), respectively  The median score of GAD-7 was 0 00 (0 00, 0 00), and mild anxiety was found in 7 8% (18/232) participants  The median score of IES-R was 1 00 (0 00, 5 00), and mild and moderate psychological stress accounted for 12 5% (29/232) and 1 3% (3/232), respectively  Conclusion The sleep quality and psychological status of the officers and soldiers from the naval force stationed in Hubei are generally good during the COVID-19 epidemic  A small proportion of them have mild psychosomatic disorders, such as poor sleep quality, depression, anxiety and psychological stress reaction  Psychological counseling and humanistic care should be given to better maintain the physical and mental health of naval forces and ensure their combat capability","Jin-Yang, L.; Ping, X.; Yun-Xiang, T.; Hao, W.; Shu-Yu, X.; Jing-Zhou, X.; Tong, S.","https://doi.org/10.16781/j.0258-879x.2020.06.0633","","Database: COVIDWHO; Publication details: Academic Journal of Second Military Medical University;41(6):633-636, 2020.; Publication details: Academic Journal of Second Military Medical University;41(6):633-636, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-08-25","",4074,""
"Sense of Coherence and Psychological Distress Among Healthcare Workers During the COVID-19 Pandemic in Spain","The health crisis triggered by COVID-19 and the preventive measures taken to control it have caused a strong psychological impact on the population, especially on healthcare professionals  Risk exposure, uncertainty about how to approach the disease, care and emotional overburden, lack of resources, or unclear ever-changing protocols are, among others, psychological distress risk factors for the healthcare professionals who have faced this dramatic scenario on the front line  On the other hand, the Sense of Coherence (SOC) is a competence that could help these professionals perceive the situation as understandable, manageable, and meaningful, facilitating the activation of their resilience  This work aims to describe the levels of psychological distress and SOC of healthcare professionals during the crisis caused by COVID-19, the relationship between both variables, and their health status  A cross-sectional descriptive study with a sample of 1459 currently active healthcare workers was developed  GHQ-12 and SOC-13 were used for data collection  Bivariate analyses were performed, including Chi-Squared Test, Studentâ€™s T-Test, Analysis of Varianceâ€”ANOVA (with Bonferroni test for multiple comparisons), and correlations  Cohenâ€™s d or Cramerâ€™s V effect size measurements were also provided  The results showed that 80 6% of healthcare professionals had psychological distress, and the mean score on the SOC-13 scale was 62 8 points (SD = 12 02)  Both psychological distress and SOC were related to the presence of COVID-19 symptoms, as well as with contact history  Professionals with psychological distress showed a lower SOC  Taking care of the mental health of healthcare professionals is essential to effectively cope with the COVID-19 pandemic  Given the psychological impact of working in the current menacing scenario, people on the front line against the disease should be protected, minimizing risks, providing them with resources and support, and fostering their coping skills","GÃ³mez-Salgado, Juan; DomÃ­nguez-Salas, Sara; Romero-MartÃ­n, Macarena; Ortega-Moreno, MÃ³nica, GarcÃ­a-Iglesias, Juan JesÃºs, Ruiz-Frutos; Carlos","https://doi.org/10.3390/su12176855","","Database: COVIDWHO; Publication details: Sustainability;12(17):6855-6855, 2020.; Publication details: Sustainability;12(17):6855-6855, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-08-25","",4075,""
"Urban Parks as Green Buffers During the COVID-19 Pandemic","In many parts of the world, concerns about the COVID-19 pandemic and city quarantine policy have led to a general decline in the physical and mental health of residents due to insufficient social interaction  These adverse effects can cause potential public health risks  Ways to alleviate the adverse impact of the pandemic and meet social interaction needs must be widely addressed  This survey was conducted from 1â€“5 April 2020;it collected 386 responses from residents of Chengdu, China, during the pandemic based on an online survey questionnaire  The results indicate that most of the residents believe their health status is poor, and that they do not experience adequate social contact with others  Most of the respondents indicated no difference in mental health, while a few reported differences in their physical health and social interaction levels  Visiting urban parks can significantly improve overall health and assist in meeting individualsâ€™ social interaction needs  Although residents have reduced the frequency of visits during the pandemic, even once a week can be beneficial  This paper emphasizes the critical role of urban parks during the pandemic period from the perspective of the urban building environment  The conclusion affirms that urban parks and large outdoor, open spaces can provide residents with a place for safe outdoor activities and social interaction in a green environment during a pandemic, as well as serve as a buffer area to maintain favorable health and quality of life","Xie, Jing; Luo, Shixian; Furuya, Katsunori; Sun, Dajiang","https://doi.org/10.3390/su12176751","","Database: COVIDWHO; Publication details: Sustainability;12(17):6751-6751, 2020.; Publication details: Sustainability;12(17):6751-6751, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-08-25","",4076,""
"The Asia Pacific Disaster Mental Health Network: Setting a Mental Health Agenda for the Region","Addressing the psychological mechanisms and structural inequalities that underpin mental health issues is critical to recovery following disasters and pandemics  The Asia Pacific Disaster Mental Health Network was established in June 2020 in response to the current disaster climate and to foster advancements in disaster-oriented mental health research, practice and policy across the region  Supported by the World Health Organization (WHO) Thematic Platform for Health Emergency and Disaster Risk Management (Health EDRM), the network brings together leading disaster psychiatry, psychology and public health experts  Our aim is to advance policy, research and targeted translation of the evidence so that communities are better informed in preparation and response to disasters, pandemics and mass trauma  The first meetings of the network resulted in the development of a regional disaster mental health agenda focused on the current context, with five priority areas: (1) Strengthening community engagement and the integration of diverse perspectives in planning, implementing and evaluating mental health and psychosocial response in disasters;(2) Supporting and assessing the capacity of mental health systems to respond to disasters;(3) Optimising emerging technologies in mental healthcare;(4) Understanding and responding appropriately to addressing the mental health impacts of climate change;(5) Prioritising mental health and psychosocial support for high-risk groups  Consideration of these priority areas in future research, practice and policy will support nuanced and effective psychosocial initiatives for disaster-affected populations within the Asia Pacific region","Newnham, Elizabeth A.; Dzidic, Peta L.; Mergelsberg, Enrique L. P.; Guragain, Bhushan; Chan, Emily Ying Yang; Kim, Yoshiharu; Leaning, Jennifer; Kayano, Ryoma; Wright, Michael; Kaththiriarachchi, Lalindra; Kato, Hiroshi; Osawa, Tomoko; Gibbs, Lisa","https://doi.org/10.3390/ijerph17176144","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;17(17):6144-6144, 2020.; Publication details: International Journal of Environmental Research and Public Health;17(17):6144-6144, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-08-25","",4077,""
"H""IT""ting the Barriers for Exercising During Social Isolation","Aerobic exercise is traditionally recommended to improve general health and prevent many non-communicable diseases  However, the measures adopted to control the novel Coronavirus (COVID-19) outbreak culminated with closing of exercise facilities and fitness centers and, as a primary consequence, impaired aerobic exercise practice  This contributed to an increase in risk factors associated with physical inactivity such as insulin resistance, high blood pressure, low-grade inflammation, weight gain, and mental health problems  The scenario is worrisome, and it is important to propose alternatives for exercise practice during the COVID-19 pandemic  Interval training (IT) emerges as an exercise mode that might be feasible, low-cost, and potentially safe to be performed in many different places  IT consists of interspersing relative brief bouts of high-intensity exercise with recovery periods and promotes similar or greater health benefits when compared to moderate-intensity continuous exercise  Among the different types of IT, sprint interval training and ""Tabata protocols"" might be particularly useful during social isolation  These protocols can be controlled and performed without the need of complex equipment and can be adapted to different places, including domestic environments  In this article, we present variations of IT as possible alternatives to cope physical inactivity during COVID-19 pandemics with a focus on its practical applications  The protocols suggested can be performed without the need of specialized equipment or facilities, in a time-efficient manner, and aiming to prevent detraining or even improve physical fitness and general health  1  The Problem Regular aerobic exercise is recommended by health organizations and exercise specialists for disease prevention, healthy aging and reducing mortality rates [1-3]  These benefits have been associated with increases in cardiorespiratory fitness (VO2max), weight loss and improvements to the immune system [4-7]  Aerobic training may be performed using different types of exercises (e g , jogging, bicycle, running, rowing, swimming), with or without specialized equipment and in many different places, such as gyms, health clubs, outdoors or public spaces  The outcomes derived from an aerobic training program seem be dependent more on adequate exercise prescription than on the equipment or environment [8], with a special attention to adequate intensity control [9]  The importance of intensity in achieving functional and health related outcomes has been evidenced in different groups, where high-intensity training provided similar or greater benefits than moderate-intensity exercise [10-14]","Souza, Daniel; Coswig, Victor; Barbosa De Lira, Claudio Andre; Gentil, Paulo","https://doi.org/10.3390/biology9090245","","Database: COVIDWHO; Publication details: Biology;2020(9):245-245, 2020.; Publication details: Biology;2020(9):245-245, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-08-25","",4078,""
"Factors associated with resilience among non-local medical workers sent to Wuhan, China during the COVID-19 outbreak","Background: To investigate the resilience of non-local medical workers sent to support local medical workers in treating the outbreak of 2019 novel coronavirus disease (COVID-19)  Methods: In February 2020, non-local medical workers who had been sent to Wuhan as support staff to respond to the COVID-19 outbreak were asked to complete an online survey composed of the Connor Davidson Resilience Scale (CD-RISC), Hospital Anxiety Depression Scale (HADS) and Simplified Coping Style Questionnaire (SCSQ)  Results: Survey responses from 114 non-local medical workers were analyzed  CD-RISC scores were high (67 03 Â± 13 22)  The resilience level was highest for physicians (73 48 Â± 11 49), followed by support staff, including health care assistants, technicians (67 78 Â± 12 43) and nurses (64 86 Â± 13 46)  Respondents differed significantly in the levels of education, training/support provided by the respondent's permanent hospital (where he or she normally works), and in their feelings of being adequately prepared and confident to complete tasks (P &lt; 0 05)  Resilience correlated negatively with anxiety (r = - 498, P &lt; 0 01) and depression (r = - 471, P &lt; 0 01) but positively with active coping styles (r =  733, P &lt; 0 01)  Multiple regression analysis showed that active coping (ÃŸ = 1 314, p &lt; 0 05), depression (ÃŸ = - 806, p &lt; 0 05), anxiety (ÃŸ = - 1 091, p &lt; 0 05), and training/support provided by the respondent's permanent hospital (ÃŸ = 3 510, p &lt; 0 05) were significant associated with resilience  Conclusion: Our data show that active coping, depression, anxiety, and training/support provided by the respondent's permanent hospital are associated with resilience  Managers of medical staff should use these data to develop psychosocial interventions aimed at reinforcing the resilience of medical workers during highly stressful and prolonged medical emergencies, as seen during the COVID-19 outbreak","Lin, Jing; Ren, Yun-Hong; Gan, Hai-Jie; Chen, Ying; Huang, Ying-Fan; You, Xue-Mei","https://doi.org/10.1186/s12888-020-02821-8","","Database: COVIDWHO; Publication details: BMC Psychiatry;20(1):417-417, 2020.; Publication details: BMC Psychiatry;20(1):417-417, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-08-25","",4079,""
"The impact of the COVID-19 pandemic on patients awaiting spinal cord stimulation surgery in the United Kingdom: a multi-centre patient survey","Introduction:Spinal cord stimulation (SCS) is a recommended treatment for chronic refractory neuropathic pain  During the COVID-19 pandemic, elective procedures have been postponed indefinitely both to provide capacity to deal with the emergency caseload and to avoid exposure of elective patients to COVID-19  This survey aimed to explore the effect of the pandemic on chronic pain in this group and the views of patients towards undergoing SCS treatment when routine services should resume Methods:This was a prospective, multi-centre telephone patient survey that analysed data from 330 patients with chronic pain who were on an SCS waiting list  Questions focussed on severity of pain, effect on mental health, medication consumption and reliance on support networks during the COVID-19 pandemic  Views towards undergoing SCS therapy were also ascertained  Counts and percentages were generated, and chi-square tests of independence explored the impact of COVID-19 risk (very high, high, low) on survey responses Results:Pain, mental health and patient?s ability to self-manage pain deteriorated in around 47%, 50% and 38% of patients, respectively  Some patients reported increases in pain medication consumption (37%) and reliance on support network (41%)  Patients showed a willingness to attend for COVID-19 testing (92%), self-isolate prior to SCS (94%) and undergo the procedure as soon as possible (76%) Conclusion:Our findings suggest that even during the COVID-19 pandemic, there remains a strong clinical need for patients with chronic pain identified as likely SCS responders to be treated quickly  The current prioritisation of new SCS at category 4 (delayed more than 3?months) is challenged judging by this national survey  These patients are awaiting SCS surgery to relieve severe intractable neuropathic pain  A priority at category 3 (delayed up to 3?months) or in some selected cases, at category 2 are the appropriate priority categories","Baranidharan, Ganesan; Bretherton, Beatrice; Eldabe, Sam; Mehta, Vivek; Thomson, Simon; Sharma, Manohar Lal; Vajramani, Girish; Bojanic, Stana; Gulve, Ashish; FitzGerald, James; Hall, Samuel; Firth, Julie","https://doi.org/10.1177/2049463720948092","","Database: COVIDWHO; Publication details: British Journal of Pain;2020.; Publication details: British Journal of Pain;2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","2020-08-25","",4080,""
