"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"A Qualitative Exploration of the Impact of COVID-19 on Individuals with Eating Disorders in the UK","COVID-19 may have substantial impact on the mental health at a population level, but also has the potential to significantly affect those with pre-existing mental health difficulties such as eating disorders. This qualitative study explores the impact of COVID-19 and associated public health measures on adults with eating disorders within the UK. We conducted 10 in depth interviews with adults (24-38 years) with a self-reported eating disorder during lockdown. Data were analysed using an inductive thematic analysis approach. We identified core themes related to social restrictions (social isolation, changes in accountability to others, and increased responsibility for self and others), functional restrictions (lack of routine and structure, a need to intentionally plan activity, a desire for secrecy particularly around food shopping) and restrictions in access to mental health services. Overall, the impact of the lockdown was experienced as a catalyst for either increased disordered eating behaviours or for a drive for recovery, depending on individual circumstances going into these restrictions. This study is the first in depth interview approach with adults with mixed eating disorder presentations in the UK during COVID-19. Findings have important implications for post lockdown intervention care and practice.","Brown, Opitz, Peebles, Sharpe, Duffy, Newman","https://doi.org/10.1016/j.appet.2020.104977","20200929","COVID-19; Coronavirus; eating disorders; lockdown; qualitative; thematic analysis","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-09-30","",5314,""
"COVID-19 and Mental Health","","Corpuz","https://doi.org/10.3928/02793695-20200916-01","20200929","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-09-30","",5315,""
"Resident Mental Health at the Epicenter of the COVID-19 Pandemic","","Schwartz, Connerney, Davila-Molina, Tummalapalli","https://doi.org/10.1097/ACM.0000000000003768","20200929","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-09-30","",5316,""
"A Coping Skills Mobile App to Support the Emotional Wellbeing of Young People During the COVID-19 Pandemic: Protocol for a Mixed Methods Study","Background: The COVID-19 pandemic is likely to increase anxiety and distress in young people worldwide. It is important that mental health is prioritized during crisis events to mitigate the negative and often long-term effects on young people, families and society. Mental health and wellbeing apps represent a scalable approach for improving psychological outcomes in young people and have the potential to improve equity of service access. Objective: The 'Whitu-7 ways in 7 days' wellbeing app was recently developed by our group to address the urgent need for innovative approaches to reach young New Zealanders who are struggling to cope with the COVID-19 pandemic. The aim of this study is two-fold: (1) to evaluate the acceptability of the prototype app and (2) to examine the effectiveness of the refined app at improving mental/emotional wellbeing and reducing depression, anxiety and stress in New Zealand young people. Methods: A two-phase mixed methods study will be undertaken to achieve these aims. During the first phase, 20 young people aged 16-30 years (including those of MÃ„Âori and Pacific ethnicity) will participate in a qualitative study to help refine the prototype app. During the second phase, 90 young people aged 16-30 years will participate in a randomized waitlist-controlled trial (RCT) to evaluate the efficacy of the refined Whitu app at 4 weeks and 3 months after baseline. Outcomes will be evaluated using validated web-based questionnaires at baseline, 4-weeks and 3-months. Results: The study received ethics approval in May 2020 and recruitment for the focus groups commenced in June 2020. Recruitment for the RCT is expected to commence in September 2020. Participants for both study phases will be recruited via social media and online communities. Data collection for the RCT is expected to be completed by January 2021 and analyses are expected to be completed by March 2021. Linear mixed modelling will be used to determine between group differences in psychological outcomes. Conclusions: There is an urgent need to develop culturally appropriate, scalable mental health interventions to address the psychological consequences of the COVID-19 pandemic. This study will develop and test an evidence-based wellbeing app, which if effective, could be made available to all young people in New Zealand and internationally. Australian New Zealand Clinical Trials Registry (ACTRN12620000516987).","Serlachius, Schache, Boggiss, Lim, Wallace-Boyd, Brenton-Peters, Buttenshaw, Chadd, Cavadino, Cao, Morunga, Thabrew","https://doi.org/10.2196/23716","20200929","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-09-30","",5317,""
"Epilepsy and lockdown: A survey of patients normally attending a Spanish center","Lockdown due to the SARS-CoV-2 pandemic became a challenge to maintain care for patients with epilepsy; we aimed to find out how the pandemic affected them. We sent an online 22-item questionnaire to patients from our outpatient clinic, a reference center in Spain for drug-resistant epilepsy, inquiring about the effects of lockdown, from March to May 2020. We sent the survey to 627 patients; 312 (58% women) sent a complete response and were included. Of all respondents, 57% took &gt;2 antiseizure medications. One-third of respondents (29%) declared an associated cognitive or motor disability. A minority had confirmed infection with SARS-CoV-2 (1.92%). Seizure frequency remained like usual in 56% of patients, while 31.2% reported an increase. Less than 10% needed emergent assistance. Almost half reported anxiety or depression, and 25% increased behavioral disorders. Mood (F: 5.40 ; p: 0.002) and sleep disorders (F= 2.67; p:0.05) were associated with increase in seizure frequency. Patients were able to contact their physicians when needed and were open to a future telematic approach to follow up visits. Seizure frequency and severity remained unchanged in most patients during the lockdown. Mood and sleep disorders were common and associated with seizure worsening. Patients were open to telematic care in the future.","Conde Blanco, Manzanares, Centeno, Khawaja, BetrÃƒÂ¡n, Donaire, CarreÃƒÂ±o","https://doi.org/10.1111/ane.13354","20200929","Covid-19; Epilepsy; Neuroepidemiology","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-09-30","",5318,""
"Diagnosis of SARS-CoV-2 infection in the setting of cytokine release syndrome","Coronavirus disease (COVID-19) can trigger a cytokine response storm (CRS) that is associated with high mortality but for which the underlying pathophysiology and diagnostics are not yet well characterized. This review provides an overview of the underlying immune profile of COVID-19-related CRS as well as laboratory markers for acute diagnosis and chronic follow-up of patients with SARS-CoV-2 and CRS. Areas covered: Innate and acquired immune profiles in COVID-19-CRS, RNA-detection methods for SARS-CoV-2 in the setting of CRS including factors that affect assay performance, serology for SARS-CoV-2 in the setting of CRS, and other biomarkers for COVID-19 will be discussed. Expert opinion: Studies support the implication of CRS in the pathogenesis, clinical severity and outcome of COVID-19 through the elevated production of multiple inflammatory cytokines and chemokines from activated innate and adaptive immune cells. Although these inflammatory molecules, including IL-6, IL-2R, IL-10, IP-10 and MCP-1, often correlate with disease severity as the possible biomarkers, the pathogenic contributions of individual molecules and the therapeutic benefits of targeting them are yet to be demonstrated. Detection of SARS-CoV-2 RNA is the gold standard method for diagnosis of COVID-19 in the context of CRS but assay performance varies and is susceptible to false negative results even as patients clinically deteriorate due to decreased viral shedding in the setting of CRS. Biomarkers including CRP, ferritin, D-dimer and procalcitonin may provide early clues about progression to CRS and help identify thrombotic and infectious complications of COVID-19.","Azar, Shin, Kang, Landry","https://doi.org/10.1080/14737159.2020.1830760","20200929","COVID-19; Cytokine release syndrome; RNA; SARS-CoV-2; cytokines; diagnosis; sensitivity","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-09-30","",5319,""
"[Investigation of anxiety and depression in patients from the emergency department during COVID-19 epidemic]","To investigate the status of anxiety and depression in patients requiring emergency treatment during the epidemic of COVID-19 to identify the patients with acute psychological stress disorder. During the COVID-19 epidemic, the medical staff divided the patients visiting the emergency department into suspected group, fever group and control group through interview of the patients at triage. Self-rating anxiety scale (SAS) and self-rating depression scale (SDS) were distributed to each patient, and a trained medical staff was responsible for assisting the patient to complete the scales. A total of 557 sets of scales were distributed, including 211 in suspected COVID-19 case group, 167 in fever group and 179 in the control group. A total of 516 scales were retrieved, including 197 in suspected case group, 151 in fever group and 168 in control group. In the 3 groups, the incidence rates of anxiety and depression were 57.87% and 58.88%, 48.34% and 43.71%, and 18.31% and 18.99%, respectively, and the rates were significantly higher in suspected group and fever group than in the control group (<i>P</i> &lt; 0.01), and significantly higher in suspected group than in fever group (<i>P</i> &lt; 0.05). The standardized anxiety and depression scale scores in suspected case group, fever group and control group were 57.38Ã‚Â±16.25 and 42.58Ã‚Â±14.27, 51.23Ã‚Â±15.29 and 38.32Ã‚Â±15.39, and 32.58Ã‚Â±17.8 and 12.25Ã‚Â±12.94, respectively. Compared with the control group, both suspected case group and fever group had significantly higher standard scores for anxiety and depression (<i>P</i> &lt; 0.01), and suspected case group had significantly higher standardized scores than fever group (<i>P</i> &lt; 0.01). Among the patients visiting the emergency treatment, the patients with suspected COVID-19 and common fever are more likely to develop anxiety and depressive symptoms.","Wang, Cao, Wu, Liu, Xie, Hou","https://doi.org/10.12122/j.issn.1673-4254.2020.09.23","20200929","COVID-19; acute psychological stress disorder; self-rating anxiety scale; self-rating depression scale","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-09-30","",5320,""
"Bolstering clinician resilience through an interprofessional, web-based nightly debriefing program for emergency departments during the COVID-19 pandemic","The COVID-19 pandemic has instigated significant changes for health care systems. With clinician burnout rising, efforts to promote clinician resilience are essential. Within this quality improvement project, an interprofessional debriefing program (Brigham Resilience in COVID-19-pandemic Emergency Forum-BRIEF) was developed within two emergency departments (EDs). An interprofessional group of ED providers led optional, nightly debriefings using a web-based portal to connect with ED clinicians for six weeks. In total, 81 interprofessional staff participated in nightly debriefings with a 47% attendance rate. On average, three participants attended the BRIEF nightly (rangeÃ‚Â =Ã‚Â 2-8) to discuss the challenges of social distancing, scarce resources, high acuity, clinician burnout and mental health. Participation increased as rates of COVID-19 positive patients rose. Debriefing leaders provided ED leadership with summaries of clinician experiences and suggestions for improvements. Feedback supported quality improvement initiatives within the ED and greater mental health support for staff. Clinicians and administrators provided positive feedback regarding the program's impact on clinician morale, and clinical processes that promoted the safety and quality of patient care. Optional debriefing with receptive departmental leadership may be a successful tool to support clinicians and hospitals during critical events.","Azizoddin, Vella Gray, Dundin, Szyld","https://doi.org/10.1080/13561820.2020.1813697","20200929","Debriefing; clinician burnout; process improvement; resilience","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-09-30","",5321,""
"Anxiety, depression, and related factors in pregnant women during the COVID-19 pandemic in Turkey: A web-based cross-sectional study","This study aimed to assess the prevalence of anxiety and depression and related factors in pregnant women during the coronavirus disease 2019 (COVID-19) pandemic. This cross-sectional study was conducted on 403 pregnant women using a web-based survey. The hospital anxiety and depression scale was used to measure anxiety and depression. The prevalence of anxiety and depression was 64.5% and 56.3%, respectively. Working status, physical activity status, discomfort with hospital visits, having information about COVID-19, and being informed by healthcare workers about COVID-19 were factors related to anxiety (pÃ¢â‚¬â€°&lt;Ã¢â‚¬â€°.05). Education level, physical activity status, discomfort with hospital visits, and having information about COVID-19 were factors related to depression (pÃ¢â‚¬â€°&lt;Ã¢â‚¬â€°.05). The aforementioned factors should be considered for reducing anxiety and depressive symptoms during pregnancy.","Kahyaoglu Sut, Kucukkaya","https://doi.org/10.1111/ppc.12627","20200929","COVID-19; anxiety; coronavirus; depression; pregnant","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-09-30","",5322,""
"Evaluation of psychological impact, depression, and anxiety among pregnant women during the COVID-19 pandemic in Lahore, Pakistan","The substantial burden of the COVID-19 pandemic has led to increased feelings of fear and uncertainty. The contagious nature and high mortality associated with the disease has caused psychological distress, depression, stress, and anxiety among the general population, including pregnant women [1, 2]. The COVID-19 pandemic affects pregnant women's perceptions, appetite, psychosocial behavior, and sleep patterns, which in turn may impact the physical and cognitive development of their newborn babies [3].","Shahid, Javed, Rehman, Tariq, Ikram, Suhail","https://doi.org/10.1002/ijgo.13398","20200929","Anxiety; COVID-19; Edinburgh Postnatal Depression Scale; K10 scale; Perinatal depression; Pregnancy; Psychological impact","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-09-30","",5323,""
