"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","exclusion_reason","extraction_date","expert_decision","ID","o1"
"425 DEVELOPING A CHILD AND ADOLESCENT PSYCHIATRY TRAINING SERIES TO ADDRESS EDUCATIONAL GAPS IN SUBSTANCE USE DISORDER CARE AND TREATMENT","Objectives: In 2016, 19% of youth aged 12 to 20 years reported alcohol use, yet only a small percentage report substance use to their clinicians  To serve our patients, child and adolescent psychiatrists should have the skills and comfort to approach substance use in a humanistic, empathetic way  The objectives of this poster are to: 1) develop and conduct a presurvey to identify gaps in education and knowledge regarding substance use disorder (SUD) among child and adolescent psychiatrists;and 2) develop, disseminate, and evaluate asynchronous online training series to fill identified gaps  Methods: We developed and conducted a presurvey consisting of 5-point Likert scale and open-ended questions to assess attitudes, knowledge, and perceived skills in Humanizing Substance Use;Screening and Brief Intervention;Opioid Overdose Prevention;Assessment/Diagnosis of SUD;Landscape of Addiction Treatment;Medication for Addiction Treatment (MAT);and Pain Management  Of 30 faculty, first-year fellows, and second-year fellows, 28 (93%) participated  We developed and disseminated a 3-module asynchronous online educational series, consisting of M1: Humanizing Substance Use/Landscape of Addiction Treatment;M2: MAT;and M3: Pain Management  Each participant was sent a postsurvey upon completion  We used paired samples t tests to analyze pre- and postsurveys  Results: Of the 30 participants, 13 (43%) completed M1 and M2, and 12 (40%) completed M3  The surveys were completed by 9 (69%) for M1, 8 (62%) for M2, and 6 (50%) for M3  On the presurvey, 25 (93%) wanted to learn effective methods for addressing substance use  There were increases in reported attitudes and confidence in addressing substance use, comfort in prescribing MAT, and pain management that were not statistically significant  There was a significant increase in knowledge of the levels of care for addiction treatment, which increased from 2 1 to 3 8 (out of 5) from pre- to postsurvey (p = 0 01)  Conclusions: Despite high reported interest, participation rates were low due to the ongoing COVID-19 crisis  The small sample size was a limitation in this study  Based on the presurvey, there is a gap in education around addressing substance use among child and adolescent psychiatrists  Further education, including interactive opportunities, is needed to facilitate shifts in organizational acceptance and clinical culture regarding substance use and addiction  SUD, ADOL, NIDA","Vishnoi, G.; Harrison, L.; Feuer, V.; Pleak, R. R.; Fornari, V.; Kapoor, S.","https://doi.org/10.1016/j.jaac.2020.08.324","","Database: COVIDWHO; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S224, 2020.; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S224, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-10-28","",6446,""
"5117 TELEHEALTH IN THE TIME OF COVID-19: EXPERIENCE FROM THE CONSORTIUM OF ACADEMIC PROGRAMS FOR TELEHEALTH","Objectives: The objective of this presentation is to describe the rapid transition of academic outpatient clinics to home-based telehealth (HBTH) in response to the COVID-19 pandemic  Telehealth (TH) includes the use of both telephone and videoconferencing in order to continue to safely deliver services during COVID-19  TH has entered mainstream mental health care, but most academic programs have not included HBTH, nor other TH opportunities, in their training  The COVID-19 pandemic revealed an important role for HBTH in delivering care during crises, as well as for updating training programs  Methods: We describe the activities of a consortium of 8 North American academic programs that rapidly transitioned their outpatient clinics to HBTH  Each program completed a Qualtrics survey, reporting site-specific facilitators and barriers to rapid implementation, including patient populations, regulations, reimbursement, numbers of faculty and trainees, training of clinicians, and technology platforms  Descriptive statistics are reported  Results: The sites were 50% public and 89% hospital based, and they served a mean of 38% Medicaid-insured patients  The patient populations were diverse in race/ethnicity and primary language  Prior to COVID-19, 78% provided TH and 33% allowed HBTH  Zoom was the most commonly used platform (56%);33% identified software licensing as a barrier to TH ramp-up  The primary platforms were 100% HIPAA compliant, 33% integrated with interpreter services, and 33% integrated with electronic health records  Sites identified a lack of access to necessary technology or internet (78%), insufficient reimbursement (56%), patient/parent comfort with technology (56%), and patient/parent reluctance to participate (56%) as the most common barriers to HBTH  Site-specific barriers and facilitators were identified  Conclusions: HBTH is a crucial service model to deliver mental health care to youth and families during crises  TH, including HBTH, is here to stay  Ramping up to implement HBTH during a crisis will encounter challenges that many academic programs are ill prepared to address acutely  Academic programs should train their faculty and learners in HBTH now to prepare for predicted future crises, as well as for the future virtual practice of mental health care generally  Best-practices protocols are needed to help programs to develop state-of-the-art HBTH services  TVM, AC, DS","The Consortium of Academic Programs for, Telehealth, Sharma, A.; Ramtekkar, U.; Khan, S.; Biel, M. G.; Myers, K.; Fornari, V.; Feuer, V.; Fortuna, L. R.; Schiel, M.; Hawk, J.; Murphy, J.; Folk, J. B.; Kulkarni, C. A.; Doan, B.","https://doi.org/10.1016/j.jaac.2020.08.427","","Database: COVIDWHO; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S256, 2020.; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S256, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-10-28","",6447,""
"5119 THE EFFECT OF COVID-19 ON REQUESTS FOR SERVICES IN THE SAN FRANCISCO BAY AREA","Objectives: The objective of this presentation is to describe the effects of the COVID-19 pandemic on a group of community clinics in the San Francisco Bay Area  Methods: Bay Area Clinical Associates (BACA) serves the majority of the San Francisco Bay Area and provides outpatient and intensive outpatient (IOP) services  BACA employs a multidisciplinary team of mental health practitioners (child and adolescent psychiatrists, psychologists, therapists, and trainees) in 3 different physical locations  Although BACA has been delivering telehealth services for years, insurance restrictions and provider attitudes restricted widespread adoption until COVID-19  COVID-19 impacted all aspects of care, including appointment requests, care modalities, the agencyâ€™s financial stability, and provider attitudes on working via telemedicine vs in a physical office  Data relative to each of these topics were reviewed  Service requests were analyzed by reviewing the online form submitted to request services  Financial data were reviewed on a weekly basis, and provider attitudes were presented from an anonymous survey staff completed at the end of each month  Results: The first mention of COVID-19 was on March 23, 2020  The highest percentage of appointment requests with mention of the pandemic was during the week of April 27th when 9 out of 55 (16 4%) requests included mention of COVID-19  Overall, between March 23rd and May 31st, 32/378 (8 5%) of the appointment requests mentioned the pandemic  Financial data showed that compared to the week of March 9th, billed charges fell 31% during the week of March 16th, gradually recovered to 94% of pre-COVID levels during the week of April 20th, and then have been gradually declining to 74% for the week of May 25th  The staff survey given at the end of May revealed that even if shelter-in-place restrictions were lifted, 27/42 of staff respondents (64 3%) preferred to continue to work from home, and that only 5/42 (11 8%) were willing to come into the clinic to run groups even with proper social distancing  Conclusions: In the 13 years that BACA has been operating, there has never been an event that had such a wide-ranging impact on patients, clinicians, and operations  Maintaining fiscal viability while providing much needed services requires innovation around care models for child and adolescent psychiatry  EPI, TREAT, CC","Tarshis, T. P.; Setterberg, S.","https://doi.org/10.1016/j.jaac.2020.08.429","","Database: COVIDWHO; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S257, 2020.; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S257, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-10-28","",6448,""
"5112 PSYCHOLOGICAL IMPACT OF COVID-19 ON MEDICAL STUDENTS IN NEW YORK CITY","Objectives: The aim of this study is to understand the COVID-19â€“related psychological distress of medical students and identify risk and protective factors associated with higher distress and resilient trajectories  Methods: A total of 200 students eligible for an MD across all class years completed a self-report survey containing questions regarding volunteerism, level of exposure and impact of COVID-19, and psychological symptom burden  The Generalized Anxiety Disorder-7 scale and modified versions of the Patient Health Questionnaire-9 and PTSD-Checklist were used as endpoints  Mann-Whitney and Kruskal-Wallis tests with Bonferroni corrections were used for group comparisons  Results: Thirty-one percent of participants were between 18 and 24 years old, while 69% were between 25 and 29 years old  Compared to those who did not volunteer (n = 36), students who did volunteer (n = 164) had higher ratings of depressive (u = 3592 000;p = 0 041) and anxious (u = 3629 500;p = 0 031) symptoms  Differences also existed by class year for PTSD (H[5] = 19 542;p = 0 002) and depressive (H[5] = 17 425;p = 0 004) symptoms, with third-year students (n = 63) having significantly lower PTSD scores than first-year students (n = 44;p = 0 031) and students in their PhD years (n = 10;p = 0 020)  Students in their PhD years also had significantly higher PTSD scores than fourth-year students (n = 38;p = 0 041)  Third-year students also had significantly lower depressive symptoms than first-year students (p = 0 045)  Gender differences were also seen;females (n = 111, 56%) had significantly higher ratings of both depressive (H[2] = 20 389;p = 0 000) and anxious symptoms (H[2] = 21 871;p = 0 000) compared to males (n = 85, 43%)  Conclusions: The results of this study suggest that volunteerism, female gender, and medical school class year are associated with higher ratings of depressive, anxious, and PTSD symptomatology  Upper-class students appear to have experienced less of a mental health impact, potentially suggestive of a protective effect of their education and training  It is critical to understand the consequences of COVID-19 on medical students to develop comprehensive resources to manage the inevitable mental health impact of the pandemic  RF, DS, COPI","Stanislawski, E. R.; Kumar, V.; Katz, C. L.","https://doi.org/10.1016/j.jaac.2020.08.422","","Database: COVIDWHO; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S254, 2020.; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S254, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-10-28","",6449,""
"Neuropsychiatric Symptoms in Elderly With Dementia During COVID-19 Pandemic: Definition, Treatment, and Future Directions","Background: Neuropsychiatric symptoms (NPS) of dementia, such as anxiety, depression, agitation, and apathy, are complex, stressful, and costly aspects of care, and are associated to poor health outcomes and caregiver burden  A steep worsening of such symptoms has been reported during Coronavirus Disease 2019 (COVID-19) pandemic  However, their causes, their impact on everyday life, and treatment strategies have not been systematically assessed  Therefore, the aim of this review is to provide a detailed description of behavioral and psychopathological alterations in subjects with dementia during COVID-19 pandemic and the associated management challenges  Methods: A PubMed search was performed focusing on studies reporting alterations in behavior and mood and treatment strategies for elderly patients with dementia, in accordance with PRISMA guidelines  The following search strategy was utilized: (COVID* OR coronavirus OR â€œcorona vir*â€ OR SARS-CoV-2) AND (dementia OR demented OR dement* OR alzheimer* OR â€œpickâ€™s diseaseâ€ OR â€œlewy bodyâ€ OR â€œmild cognitiveâ€ OR mild cognitive impairment OR MCI)  Results: Apathy, anxiety and agitation are the most frequently NPS during the COVID-19 pandemic and are mainly triggered by protracted isolation  Most treatment strategies rely on pharmacotherapy;technology is increasingly utilized with mixed results  Conclusions: NPS of dementia during COVID-19 appear to arise from social restrictions occurring as a consequence of the pandemic  Implementation of caregiver support and the presence of skilled nursing home staff are required to restore social interaction and adjust technological support to the patientsâ€™ needs","Simonetti, A.; Pais, C.; Jones, M.; Cipriani, M. C.; Janiri, D.; Monti, L.; Landi, F.; Bernabei, R.; Liperoti, R.; Sani, G.","https://doi.org/10.3389/fpsyt.2020.579842","","Database: COVIDWHO; Publication details: Frontiers in Psychiatry;11, 2020.; Publication details: Frontiers in Psychiatry;11, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-10-28","",6450,""
"5115 SCREEN TIME IN THE CONTEXT OF COVID-19: THE GOOD, THE BAD, AND THE UGLY","Objectives: In response to the novel coronavirus (COVID-19), most countries have instituted school closures and stay-at-home orders  As a result, there has been a significant increase in the use of technology  This literature review examines COVID-19â€“related changes in the role of electronic devices and the impact of screen time for children and adolescents worldwide  Methods: A search of Google Scholar and PubMed electronic databases was conducted using search terms including â€œCOVID-19,â€ â€œelectronic device,â€ â€œscreen time,â€ and â€œsocial mediaâ€ in various permutations  We chose 9 articles from 49 search results that directly address the use of technology during COVID-19 by youth worldwide, which included 8 commentary articles and one literature review, and performed a narrative review  Results: Many studies have shown significantly increased screen time in children and adolescents worldwide  The impact of electronic devices on education, and physical and mental well-being, has changed significantly in the context of COVID-19  Schools using video chat have made learning materials and educators more accessible  Alternatively, screen time can be distracting or impersonal for certain children, especially those with learning disabilities  Increased electronic device usage may also negatively impact physical well-being by increasing eye strain, unhealthy eating habits, and poor sleep hygiene  However, the use of technology may also promote physical activity through online exercise classes or even video games that require movement  Regarding mental health, maintaining social support has been made significantly easier by the widespread usage of cell phones and computers for social media, video gaming, and messaging  There has also been a wide dissemination of mental health services and public health information over popular youth platforms such as WeChat and TikTok  These benefits are not universal: the pervasive and often sensationalized information online coupled with physical isolation can be a potential source of anxiety, stress, and loneliness  Conclusions: In light of these changes, prior guidelines regarding screen time set by organizations such as AACAP should be reevaluated;for example, screen time content should be examined more than screen time quantity  Providers should be aware of this rapidly shifting role of technology during and after this global pandemic in order to better understand and educate their patients  COMP, STRESS, WL","Sheen, A.; Ro, G.; Pinheiro Dos Santos, A. C. Z.; Kagadkar, F.; Zeshan, M.","https://doi.org/10.1016/j.jaac.2020.08.425","","Database: COVIDWHO; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S255, 2020.; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S255, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-10-28","",6451,""
"517 IMPACT OF COVID-19â€“RELATED SCHOOL CLOSURES ON CHILDREN AND ADOLESCENTS WORLDWIDE: A LITERATURE REVIEW","Objectives: In response to the novel coronavirus disease (COVID-19), many countries have temporarily closed educational institutions  As of June 10, 2020, more than 1 1 billion students have been affected by pandemic-related school closures  This literature review seeks to highlight key areas in which the mental health of children and adolescents worldwide are impacted by school closures  Methods: A search of Google Scholar and PubMed electronic databases was conducted using search terms including â€œCOVID-19,â€ â€œschool closure,â€ â€œmental health,â€ and â€œanxietyâ€ in various permutations  We selected 11 of the 79 initial search results that specifically addressed school-closure effects on the pediatric population, which included 1 longitudinal study, 1 cross-sectional study, and 9 commentaries, and then we performed a narrative review  Results: Regarding broad impacts on the general school-age population, several publications identified a significant increase in both sedentary behavior and screen time  Several papers also highlighted the loss of structure afforded by school routine and its disruption of mood, organization, and motivation  Adolescents experience significant anxiety regarding academic performance associated with the disruption of standardized exams and unfamiliar online learning modalities  Increased time spent at home may also present significant risk to students with stressful, unstable, or abusive home environments  School closures also exert a significant impact on existing social disparities  Food insecurity is significantly exacerbated by the loss of scheduled school meals, further compounded by the increased financial burden of a COVID-related economic recession  Similarly, access to health care, including school nurses and mental health services, is limited  Many online learning tools require devices, internet connection, and a suitable learning environment, presenting a severe disadvantage for children of lower-income households  Conclusions: School closure is an ongoing, unprecedented disruption in the lives of billions of children and adolescents worldwide  As the education system continues to change in response to COVID-19, it is vital to identify and address impacts on the mental health of this population of students, especially in the context of social disparities and inequalities  SAC, SC, AD","Sheen, A.; Ro, G.; Holani, K.; Pinheiro Dos Santos, A. C. Z.; Kagadkar, F.; Zeshan, M.","https://doi.org/10.1016/j.jaac.2020.08.417","","Database: COVIDWHO; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S253, 2020.; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S253, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-10-28","",6452,""
"5113 RAPID ADAPTATION AND ACCEPTABILITY OF TELEGROUP DELIVERY OF EVIDENCE-BASED TREATMENTS FOR YOUTH DURING COVID-19","Objectives: No prior studies have examined group teleconference (TeleGroup) delivery of evidence-based treatments (EBTs) for youth mental health disorders  We evaluated the feasibility and acceptability of TeleGroups given the need to rapidly adapt multiple EBTs for telehealth during the COVID-19 pandemic  Methods: Due to local outbreak of COVID-19 in mid-March 2020, all in-person treatment groups at an academic childrenâ€™s hospital were canceled  We rapidly adapted 6 EBTs representing 10 distinctive curricula to TeleGroup format  We initiated 14 TeleGroups with 6 to 12 families each  Caregivers and adolescents completed anonymous digital surveys with 12 questions about their experience with group teleconferencing, acceptability of TeleGroup components, and qualitative feedback  We calculated descriptive statistics for numerical data and completed thematic analysis of open-ended feedback  Results: A total of 84 caregivers (median age range: 40-49 years;31 5% over age 50 years;73% female) and 10 adolescents (ages 14-18 years) completed surveys  Most caregivers surveyed in March had never used group teleconferencing, but by April, over 90% had used it for work or socializing  After technical difficulties with an initial host platform, families participating via WebEx or Zoom (n = 78) reported overall high satisfaction with TeleGroups  A majority (86 7%) of caregivers endorsed satisfaction with TeleGroups compared to no treatment;a minority (5 2%) of caregivers were not satisfied due to difficulties with implementing CBT components (eg, exposure) via videoconferencing  Sixty-six percent found TeleGroups to be acceptable (moderately to highly) relative to in-person groups  Families reported the highest acceptability for lectures, group discussions, and using the chat functions  Thematic analysis indicated that participants experienced reduced logistical barriers to participation and recommended prerecording of psychoeducation lectures  Conclusions: TeleGroup delivery of EBTs is a feasible and acceptable format for youth and families with a wide range of presenting mental health concerns  Implementation strategies and implications of TeleGroups for safety, reach, and equity in the delivery of EBTs are discussed  TVM, EBP, P","Sasser, T.; Rutter, T.; Gurtovenko, K.; Kuhn, M.; Read, K. L.; Sharma, A.; Schoenfelder Gonzalez, E.","https://doi.org/10.1016/j.jaac.2020.08.423","","Database: COVIDWHO; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S255, 2020.; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S255, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-10-28","",6453,""
"5121 THE RELATIONSHIP BETWEEN COVID-19 LIFE DISRUPTIONS AND ANXIETY SEVERITY","Objectives: The current outbreak of COVID-19 is an unprecedented event impacting people all around the world and leading to increased mental health concerns  Although research regarding the impact of the COVID-19 pandemic is limited, research indicates that it has led to increased levels of stress and anxiety  The lives of emerging adults in the United States were particularly disrupted due to unexpected changes, such as displacement and an abrupt switch to remote learning  Consequently, it is imperative to assess how COVID-19 has impacted this population and how it may relate to anxiety severity  Methods: The current study used self-report online measures to explore the relationship between COVID-19 life disruptions and anxiety severity in a sample of individuals aged 18 to 25 years (n = 353;Mage = 21 years;79% female;95% college student)  A logistic regression analysis was conducted in order to examine the likelihood of an individual having moderate-to-severe anxiety based on the number of life disruptions (eg, loss of employment, contracting COVID-19, difficulties accessing basic needs) they have experienced  Results: The logistic regression yielded significant results (<U+03C7>2 [1] = 13 479;p &lt; 0 001;R2 = 0 046]  The overall model yielded 59% correct classification, with 84% correct classification for none-to-minimal anxiety  Examination of the ORs (OR = 1 316;p &lt; 0 001;95% CI, 1 132-1 530) indicated that life disruptions in a higher (vs lower) number of domains increased the likelihood of experiencing clinical levels of anxiety  Further examination of specific life disruptions revealed that 3 of the 13 life disruptions listed were significant predictors for moderate-to-severe anxiety: 1) difficulties accessing basic needs(<U+03C7>2 [1] = 10 757;p &lt; 0 01;R2 = 0 037;OR = 2 377;95% CI, 1 406-4 019);2) difficulties working from home (<U+03C7>2 [1] = 8 335;p &lt; 0 01;R2 = 0 029;OR = 2 043;95% CI, 1 253-3 330);and 3) difficulties transitioning to remote learning (<U+03C7>2 [1] = 6 002;p &lt; 0 05;R2 = 0 021;OR = 1 950;95% CI, 1 131-3 364)  Conclusions: These findings demonstrate the impact of COVID-19 life disruptions on anxiety severity  Given that the 3 life disruptions have been found to be significant predictors of anxiety, educational institutions should consider methods to ensure that students have access to basic needs and utilize strategies to enhance remote learning endeavors throughout the COVID-19 pandemic  AD, RF, STRESS","Ruiz, E.; DiFonte, M.; Musella, K.; Flannery-Schroeder, E.","https://doi.org/10.1016/j.jaac.2020.08.431","","Database: COVIDWHO; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S257, 2020.; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S257, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-10-28","",6454,""
"516 IMPACT OF COVID-19 ON THE GLOBAL ASSESSMENT OF FUNCTIONING SCORES","Objectives: The objectives of this presentation are to: 1) examine the change in level of functioning and mood that COVID-19 has had on children with psychiatry appointments;and 2) identify associated factors that may play a part in this change such as decreased social contacts, increased time with guardians, decreased teacher presentation time, decreased availability of extracurricular activities, and sleep schedule changes  Methods: A total of 10 adolescents between the ages of 6 and 19 years old were interviewed over 2 weeks to discuss the impacts of COVID-19 and ascertain a score congruent to the Global Assessment of Functioning (GAF) score  Variables such as sleep, parental relationships, interests, academics, and virtual and physical socialization were discussed in a qualitative manner  Results: Using a paired-sample t test for each patient, the GAF score from an office visit approximately 1 year prior (within 1 month) was compared to their most recent mental health appointment to control for seasonal affective disorders and school timing  The change in GAF scores was found to be increased by a significant amount (p = 0 008) with a large standardized effect size (1 06)  Conclusions: COVID-19 has caused physical limitations and confined many children to their household;however, during this study, GAF scores either improved or were maintained possibly due to increased parental supervision or exploration of new activities  The limitation of this study is that children may achieve better GAF scores on their own through maturation or default regression of the mean  Additionally, being under the mental and pharmacologic treatment of a psychiatrist has already proven to improve behavioral functioning  FAM, COPI, SII","Prakash, M.; Vance, J. E.","https://doi.org/10.1016/j.jaac.2020.08.416","","Database: COVIDWHO; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S252, 2020.; Publication details: Journal of the American Academy of Child and Adolescent Psychiatry;59(10):S252, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-10-28","",6455,""
