"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Impact of COVID-19 on search in an organisation","COVID-19 has created unprecedented organisational challenges, yet no study has examined the impact on information search  A case study in a knowledge-intensive organisation was undertaken on 2 5?million search queries during the pandemic  A surge of unique users and COVID-19 search queries in March 2020 may equate to ?peak uncertainty and activity?, demonstrating the importance of corporate search engines in times of crisis  Search volumes dropped 24% after lockdowns;an ?L-shaped? recovery may be a surrogate for business activity  COVID-19 search queries transitioned from awareness, to impact, strategy, response and ways of working that may influence future search design  Low click through rates imply some information needs were not met and searches on mental health increased  In extreme situations (i e  a pandemic), companies may need to move faster, monitoring and exploiting their enterprise search logs in real time as these reflect uncertainty and anxiety that may exist in the enterprise","Cleverley, Paul H.; Cousins, Fionnuala, Burnett, Simon","https://doi.org/10.1177/0165551521989531","","Database: COVIDWHO; Publication details: Journal of Information Science;: 0165551521989531, 2021.; Publication details: Journal of Information Science;: 0165551521989531, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-02","",10095,""
"Intersectional trauma: COVID-19, the psychosocial contract, and America's racialized public health lineage","This comparative review explores how, during COVID-19 and recent American public health disasters, including the water crisis in Flint, Michigan, Hurricane Katrina, and Hurricane Maria, early failures in public health communications, porous epidemiologic oversight, and lax crisis management created significant gaps in outreach and treatment for historically disenfranchised racial/ethnic minorities  In consideration of each event's broader specter in terms of population health inequities, a highly salient but underresearched dynamic emerges: the development of heightened psychological sequelae including depression, anxiety, and posttraumatic stress, factors linked to civic and health care system disengagement and poorer overall health  This excess mental illness morbidity can be said to fall under the umbrella of intersectional trauma, or psychological harm and psychosocial vulnerability produced through the accumulation of cultural, political, economic, and ecologic stressors tied to salient identity markers such as race or ethnicity  During COVID-19, reports have presaged race- and class-specific disparities in infections and mortality, with evidence highlighting adverse effects on the ""psychosocial contract,"" public trust and faith in government and health care systems which is borne from relational experiences tied to one's identity markers  We discuss how COVID-19's kinetic and fluid political dynamics may add to the burden of mental illness and trauma in racial/ethnic minority communities in the United States and further entrench said disparities, closing with potential strategies for mitigation  (PsycInfo Database Record (c) 2021 APA, all rights reserved)","Ezell, Jerel M.; Salari, Samira, Rooker, Clinton, Chase, Elizabeth C.","https://doi.org/10.1037/trm0000302","","Database: COVIDWHO; Publication details: Traumatology;: No Pagination Specified, 2021.; Publication details: Traumatology;: No Pagination Specified, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-02","",10096,""
"COVID-19 through the eyes of Latina children","The effects of COVID-19 on the Latino community, along with other communities of color, have been greater compared with the majority group  Given the stigma and obstacles to establishing mental health treatment for Latinos, now more than ever, health care systems should be working to understand the experience of underserved populations  This article includes poems written by 3 Latina girls, aged 8-12 years, during the COVID-19 pandemic  These poems capture their experience of the pandemic and allow health care providers to understand the complex emotions and resiliency these communities and families face  (PsycInfo Database Record (c) 2021 APA, all rights reserved)","Hoet, Ariana C.; Rose, Yahaira, Hostutler, Cody A.; Flores, Liliana E.; Sanchez, Paloma, Barrera, Isabella F.","https://doi.org/10.1037/fsh0000571","","Database: COVIDWHO; Publication details: Families, Systems, & Health;38(Suppl 1):20-21, 2020.; Publication details: Families, Systems, & Health;38(Suppl 1):20-21, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-02","",10097,""
"What social media told us in the time of COVID-19: a scoping review","Summary With the onset of the COVID-19 pandemic, social media has rapidly become a crucial communication tool for information generation, dissemination, and consumption  In this scoping review, we selected and examined peer-reviewed empirical studies relating to COVID-19 and social media during the first outbreak from November, 2019, to November, 2020  From an analysis of 81 studies, we identified five overarching public health themes concerning the role of online social media platforms and COVID-19  These themes focused on: surveying public attitudes, identifying infodemics, assessing mental health, detecting or predicting COVID-19 cases, analysing government responses to the pandemic, and evaluating quality of health information in prevention education videos  Furthermore, our Review emphasises the paucity of studies on the application of machine learning on data from COVID-19-related social media and a scarcity of studies documenting real-time surveillance that was developed with data from social media on COVID-19  For COVID-19, social media can have a crucial role in disseminating health information and tackling infodemics and misinformation","Tsao, Shu-Feng, Chen, Helen, Tisseverasinghe, Therese, Yang, Yang, Li, Lianghua, Butt, Zahid A.","https://doi.org/10.1016/S2589-7500(20)30315-0","","Database: COVIDWHO; Publication details: The Lancet Digital Health;2021.; Publication details: The Lancet Digital Health;2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-02","",10098,""
"Relationship Between Sleep Quality and the Psychological Status of Patients Hospitalised with COVID-19","Aim We explored the sleep quality of patients who required mental health and clinical interventions in our hospital after being diagnosed with COVID-19  Method We enrolled 189 patients hospitalised with COVID-19 in April and May of 2020, of whom 78 were female and 111 male  We evaluated sleep quality and related factors in terms of demographic characteristics, the duration of hospitalisation, and Pittsburgh Sleep Quality Index (PSQI) and Hospital Anxiety-Depression Scale scores  Results All participants were divided into two groups according to PSQI score: 102 (54%) patients with PSQI scores =5 and 87 (46%) patients with PSQI scores &lt;5  No significant between-group difference was evident in terms of age, gender, marital status, educational level, or chronic disease history  The duration of hospitalisation (p=0 002) and the depression rate (p=0 010) were higher in the group exhibiting poor sleep quality (PSQI score =5)  Conclusion The duration of hospitalisation was longer in patients experiencing poor sleep quality  Therefore, improvement in sleep quality will reduce the length of hospital and intensive care unit stays","Akinci, Tuba, Melek Basar, H.","https://doi.org/10.1016/j.sleep.2021.01.034","","Database: COVIDWHO; Publication details: Sleep Medicine;2021.; Publication details: Sleep Medicine;2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-02","",10099,""
"The disruptive impact of the COVID-19 pandemic on sexual behavior of a German-speaking population","Summary Objective The aim of this study was to investigate changes in sexual behavior during of the COVID-19 pandemic and physical distancing measures in single and partnered participants in Germany, Switzerland and Austria  Material and methods Participants were assessed in a cross-sectional online survey  Amongst others, sociodemographic data, sociosexual attitudes as well as engagement in a range of sexual activities and practices prior to and during the pandemic were collected  Additionally, for subjects in a relationship, sexual attraction to the partner (feelings of affection during partnered sexual activities, and physical sexual attraction) and relationship satisfaction were measured  Results Data of 1017 single and 1498 partnered participants were analyzed  Partnered participants masturbated significantly less during physical distancing measures compared to the period before, whereas single males masturbated more often  Single females masturbate less frequently but this difference was not statistically significant  For both subgroups, the frequency of most sexual activities significantly declined since the beginning of physical distancing measures with anal intercourse in partnered participants being the only exception that showed no significant decrease  In the group of participants in relationships, sociosexual variables and physical sexual attraction to one's partner showed a significant positive relationship to the number of new sexual practices added during physical distancing measures, while feelings of affection during partnered sexual activities and relationship satisfaction did not  Conclusion Our data support previous findings showing potential disruptive effects on sexual routines of single and partnered participants by the COVID-19 pandemic and physical distancing measures  Further studies are needed to reveal causal factors and to study long-term effects on mental health and relationships  RÃ©sumÃ© Objectifs Lâ€™objectif de cette Ã©tude Ã©tait dâ€™analyser les variations dans les comportements sexuels des cÃ©libataires et des personnes en couple dans le contexte de la pandÃ©mie de COVID-19, en Allemagne, en Suisse et en Autriche  Population et mÃ©thodes de recherche Les participants ont rempli un questionnaire en ligne de nature transversale  Ce questionnaire portait notamment sur le profil sociodÃ©mographique, la socio-sexualitÃ© ainsi que les activitÃ©s sexuelles pratiquÃ©es avant et pendant la pandÃ©mie et ce pour tous les participants  Il mesure, par ailleurs, pour les participants en couple, les sentiments dâ€™attachement et lâ€™attraction physique pour leur partenaire et la satisfaction dans la relation  RÃ©sultats Lâ€™Ã©tude analyse les donnÃ©es de 1017Â cÃ©libataires et de 1498Â personnes en couple  En comparaison avec la pÃ©riode prÃ©cÃ©dente, les sujets en couple se sont significativement moins frÃ©quemment masturbÃ©s pendant le confinement  Les hommes cÃ©libataires se sont, quant Ã  eux, plus souvent masturbÃ©  Pour les deux populations, la frÃ©quence de la plupart des activitÃ©s sexuelles a significativement dÃ©clinÃ© Ã  partir du dÃ©but du confinement, exception faite de la pÃ©nÃ©tration anale qui nâ€™a pas enregistrÃ© de baisse prononcÃ©e chez les sujets en couple  Par ailleurs, chez ces derniers, lâ€™Ã©tude souligne une forte corrÃ©lation entre les variables socio-sexuelles et lâ€™attraction physique pour leur partenaire par rapport au nombre dâ€™activitÃ©s sexuelles nouvellement pratiquÃ©es pendant le confinement  Une telle corrÃ©lation nâ€™existe toutefois pas avec les sentiments dâ€™attachement et la satisfaction par rapport Ã  la relation  Conclusion Nos donnÃ©es confirment les rÃ©sultats prÃ©cÃ©dents dâ€™effets potentiellement nÃ©gatifs de la pandÃ©mie de COVID-19 et des mesures de distanciation physique sur les habitudes sexuelles des cÃ©libataires et des personnes en couple  Dâ€™autres Ã©tudes sont nÃ©cessaires pour identifier des facteurs de causalitÃ© et en Ã©tudier les effets Ã  long terme sur la santÃ© mentale et les relations amoureuses","Hille, Z.; Oezdemir, U. C.; Beier, K. M.; Hatzler, L.","https://doi.org/10.1016/j.sexol.2020.12.013","","Database: COVIDWHO; Publication details: Sexologies;2021.; Publication details: Sexologies;2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-02","",10100,""
"Induction of stress resistance and extension of lifespan in Chaenorhabditis elegans serotonin-receptor knockout strains by withanolide A","Introduction Approximately 300 million people worldwide suffer from depression  The COVID-19 crisis may dramatically increase these numbers  Severe side effects and resistance development limit the use of standard antidepressants  The steroidal lactone withanolide A (WA) from Withania somnifera may be a promising alternative  Caenorhabditis elegans was used as model to explore WA's anti-depressive and anti-stress potential  Methods C  elegans wildtype and deficient strains (N2, AQ866, DA1814, DA2100, DA2109 and MT9772) were used to assess oxidative, osmotic or heat stress as measured by generation of reactive oxygen species (ROS), determination of lifespan, and mRNA expression of serotonin receptor (ser-1, ser-4, ser-7) and serotonin transporter genes (mod-5)  The protective effect of WA was compared to fluoxetine as clinically established antidepressant  Additionally, WA's effect on lifespan was determined  Furthermore, the binding affinities and pKi values of WA, fluoxetine and serotonin as natural ligand to Ser-1, Ser-4, Ser-7, Mod-5 and their human orthologues proteins were calculated by molecular docking  Results Baseline oxidative stress was higher in deficient than wildtype worms  WA and fluoxetine reduced ROS levels in all strains except MT9772  WA and fluoxetine prolonged survival times in wildtype and mutants under osmotic stress  WA but not fluoxetine extended lifespan of all heat-stressed C  elegans strains except DA2100  Furthermore, WA but not fluoxetine extended lifespan in all non-stressed C  elegans strains  WA also induced mRNA expression of serotonin receptors and transporters in wildtype and mutants  WA bound with higher affinity and lower pKi values to all C  elegans and human serotonin receptors and transporters than serotonin, indicating that WA may competitively displace serotonin from the binding pockets of these proteins  Conclusion","NaÃŸ, Janine, Abdelfatah, Sara, Efferth, Thomas","https://doi.org/10.1016/j.phymed.2021.153482","","Database: COVIDWHO; Publication details: Phytomedicine;: 153482, 2021.; Publication details: Phytomedicine;: 153482, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-02","",10101,""
"COVID-19 Conspiracy Beliefs: Relations with Anxiety, Quality of Life, and Schemas","Background The COVID-19 pandemic has produced a worldwide mental health crisis  Conspiracy beliefs regarding the origin of COVID-19 are prevalent, however, mental health consequences and factors associated with the likelihood of endorsing COVID-19 conspiracy theories have not yet been examined  The current study examined predictors and mental health consequences of conspiracy beliefs  Methods Participants in Canada and the United States were surveyed via Amazon Mechanical Turk in April 2020 (N= 797), approximately one month after the WHO declared COVID-19 a pandemic, and again in May 2020 (N= 395)  Results Approximately half of the sample (49 7%) believed at least one conspiracy theory  Greater Covid-19 conspiracy beliefs were associated with more anxiety at follow up but not quality of life  Religiosity/spirituality, not knowing someone at high-risk for COVID-19, and non-white ethnicity were associated with greater conspiracy beliefs  Lower positive other-schemas were associated with greater conspiracy beliefs, only at low and moderate levels of positive self-schemas  Conclusions There is substantial conspiracy belief endorsement during the COVID-19 pandemic and conspiracy beliefs are associated with anxiety, but not quality of life  Positive self-schemas protect against believing conspiracy theories and interventions to increase positive self-schemas may be effective to reduce the negative effects of conspiracy beliefs","Leibovitz, Talia, Shamblaw, Amanda L.; Rumas, Rachel, Best, Michael W.","https://doi.org/10.1016/j.paid.2021.110704","","Database: COVIDWHO; Publication details: Personality and Individual Differences;: 110704, 2021.; Publication details: Personality and Individual Differences;: 110704, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-02","",10102,""
"Personality and motivational predictors of well-being and coping during COVID-19: A reversal theory analysis","This study used reversal theory to examine motivational predictors of well-being and coping during the COVID-19 pandemic in 2020  149 UK based respondents completed an online survey including measures of demographics, well-being, coping, motivational style, and dominance  Well-being was predicted by optimism (positively), autic and mastery (negatively) dominances, by alloic sympathy, optimism and paratelic motivation styles (positively), and, negatively by arousal seeking, arousability and pessimism  Coping was positively predicted by optimism and negativism dominances and by negativist, paratelic and telic motivations, and, negatively by arousability and pessimism  Using motivational dominances, indirect support was identified for the link between psychodiversity and well-being, but not coping  Findings suggest that well-being and, to a lesser degree, coping could be enhanced by encouraging individuals to experience a range of motivations, possibly focusing on those identified here as significant predictors  Future research needs to determine the context specificity of these findings and explore psychodiversity, well-being and coping using both metamotivational states and composite profiles incorporating the full range of motivational constructs","Hudson, Joanne, Kuroda, Yusuke, Morel, Patrick C.","https://doi.org/10.1016/j.paid.2021.110703","","Database: COVIDWHO; Publication details: Personality and Individual Differences;: 110703, 2021.; Publication details: Personality and Individual Differences;: 110703, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-02","",10103,""
"Measuring COVID-19-related Fear and Threat in Australian, Indian, and Nepali University Students","The present study describes the adaption and validation of a brief measure of contagion-related fear and threat in Australian, Indian, and Nepali university students in Australia at the height of the first wave of the COVID-19 pandemic  Adapted from Ho, Kwong-Lo, Mak, and Wongâ€™s (2005) SARS-related fear scale, the Contagion Fear and Threat Scale (CFTS) was rapidly adapted to capture the experience of COVID-19 pandemic-related fear  The factor structure and validity of the 6-item scale were established among Australian (n=154), Indian (n=111), and Nepali (n=149) university students studying in Australia in May-June 2020  Factor analysis revealed two 3-item factors in the Australian student sample: Fear of Infection and Existential Threat  These factors were confirmed in the Indian and Nepali student samples and mirror those found by the Ho et al  (2005) in their original instrument  The convergent and discriminant validity of the full CFTS, Fear of Infection, and Existential Threat scales are indicated via correlations with established measures of depression, anxiety, stress, subjective wellbeing, and religiosity  Differences in the performance of the Fear of Infection and Existential Threat scales are considered in terms of the respective objective and subjective nature of the constructs","Collins, Francesca E.","https://doi.org/10.1016/j.paid.2021.110693","","Database: COVIDWHO; Publication details: Personality and Individual Differences;: 110693, 2021.; Publication details: Personality and Individual Differences;: 110693, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-02","",10104,""
