"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Psychological responses during the COVID-19 outbreak among university students in Bangladesh","Mental health problems in students are considered a public health challenge. We assessed the prevalence of depression, anxiety, and stress (DAS) with the DASS-21, as well as associated factors, among university students in Bangladesh early in the COVID-19 outbreak. We hypothesized high levels of DAS and their associations with previously reported factors (e.g., poor sleep, lack of exercise, heavy internet use) and those linked to disadvantage (e.g., low monthly family income). We also enquired about participants' satisfaction with their pursuit of their academic studies while living under COVID-19 restrictions. An internet-based survey was conducted during the month of April 2020, involving 3,122 Bangladeshi university students aged 18 to 29 years (59.5% males; mean age 21.4Ã‚Â±2 years). Prevalence estimates of depression, anxiety and stress were, respectively, 76.1%, 71.5% and 70.1% for at least mild symptoms, 62.9%, 63.6% and 58.6% for at least moderate symptoms, 35.2%, 40.3%, and 37.7% for at least severe symptoms and 19.7%, 27.5% and 16.5% for at least very severe symptoms. The present estimates of DAS were more prevalent than in previous pre-COVID-19 studies among Bangladeshi university students. Regression analyses with DASS-21-score as a dependent variable revealed associations with factors mostly as hypothesized. The largest effect size on DAS symptoms was related to students' satisfaction with their academic studies during the pandemic. As this survey used cross-sectional and self-reported methods, causality cannot be inferred. Mental health monitoring of students attempting to cope with the impacts of the COVID-19 outbreak may be useful and feasible.","Islam, Sujan, Tasnim, Sikder, Potenza, van Os","https://doi.org/10.1371/journal.pone.0245083","20201231","","PubMed","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-01","",8826,""
"Impact of COVID-19 pandemic on mental health: An international study","The COVID-19 pandemic triggered vast governmental lockdowns. The impact of these lockdowns on mental health is inadequately understood. On the one hand such drastic changes in daily routines could be detrimental to mental health. On the other hand, it might not be experienced negatively, especially because the entire population was affected. The aim of this study was to determine mental health outcomes during pandemic induced lockdowns and to examine known predictors of mental health outcomes. We therefore surveyed n = 9,565 people from 78 countries and 18 languages. Outcomes assessed were stress, depression, affect, and wellbeing. Predictors included country, sociodemographic factors, lockdown characteristics, social factors, and psychological factors. Results indicated that on average about 10% of the sample was languishing from low levels of mental health and about 50% had only moderate mental health. Importantly, three consistent predictors of mental health emerged: social support, education level, and psychologically flexible (vs. rigid) responding. Poorer outcomes were most strongly predicted by a worsening of finances and not having access to basic supplies. These results suggest that on whole, respondents were moderately mentally healthy at the time of a population-wide lockdown. The highest level of mental health difficulties were found in approximately 10% of the population. Findings suggest that public health initiatives should target people without social support and those whose finances worsen as a result of the lockdown. Interventions that promote psychological flexibility may mitigate the impact of the pandemic.","Gloster, Lamnisos, Lubenko, Presti, Squatrito, Constantinou, Nicolaou, Papacostas, AydÃ„Â±n, Chong, Chien, Cheng, Ruiz, Garcia-Martin, Obando-Posada, Segura-Vargas, Vasiliou, McHugh, HÃƒÂ¶fer, Baban, Dias Neto, Nunes da Silva, MonestÃƒÂ¨s, Alvarez-Galvez, Paez-Blarrina, Montesinos, Valdivia-Salas, Ori, Kleszcz, Lappalainen, IvanoviÃ„â€¡, Gosar, Dionne, Merwin, Kassianos, Karekla","https://doi.org/10.1371/journal.pone.0244809","20201231","","PubMed","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-01","",8827,""
"Face pareidolia in the brain: Impact of gender and orientation","Research on face sensitivity is of particular relevance during the rapidly evolving Covid-19 pandemic leading to social isolation, but also calling for intact interaction and sharing. Humans possess high sensitivity even to a coarse face scheme, seeing faces in non-face images where real faces do not exist. The advantage of non-face images is that single components do not trigger face processing. Here by implementing a novel set of Face-n-Thing images, we examined (i) how face tuning alters with changing display orientation, and (ii) whether it is affected by observers' gender. Young females and males were presented with a set of Face-n-Thing images either with canonical upright orientation or inverted 180Ã‚Â° in the image plane. Face impression was substantially impeded by display inversion. Furthermore, whereas with upright display orientation, no gender differences were found, with inversion, Face-n-Thing images elicited face impression in females significantly more often. The outcome sheds light on the origins of the face inversion effect in general. Moreover, the findings open a way for examination of face sensitivity and underwriting brain networks in neuropsychiatric conditions related to the current pandemic (such as depression and anxiety), most of which are gender/sex-specific.","Pavlova, Romagnano, Fallgatter, Sokolov","https://doi.org/10.1371/journal.pone.0244516","20201231","","PubMed","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-01","",8828,""
"Rapid mixed-methods assessment of COVID-19 impact on Latinx sexual minority men and Latinx transgender women","We conducted a rapid, mixed-methods assessment to understand how COVID-19 affected Latinx sexual minority men (LSMM) and transgender women (LTGW). Using a computer-assisted telephone interviewing software, one interviewer called 52 participants (randomly sampled from a larger HIV prevention pilot study aiming to increase HIV knowledge and testing frequency; n = 36 LSMM and n = 16 LTGW) between 04/27/20-05/18/20. We quantified core domains using the Epidemic-Pandemic Impacts Inventory scale and provided important context through open-ended qualitative questions assessing: 1) COVID-19 infection history and experiences with quarantine; 2) Health and healthcare access; 3) Employment and economic impact of COVID-19. Participants reported increases in physical conflict or verbal arguments with a partner (13.5%) or other adult(s) (19.2%) due to stressors associated with the safer-at-home order. Participants also reported increased alcohol consumption (23.1%), problems with sleep (67.3%) and mental health (78.4%). Further, disruptions in access to Pre-Exposure Prophylaxis or PrEP-a daily pill to prevent HIV-occurred (33.3% of 18 participants who reported being on PrEP). Many said they received less medical attention than usual (34.6%), and LTGW reported delays in critical gender-affirming hormones/procedures. Half of the participants lost their jobs (50.0%); many undocumented participants relayed additional financial concerns because they did not qualify for financial assistance. Though no COVID-19 infections were noted, COVID-19 dramatically impacted other aspects of health and overall wellbeing of LSMM and LTGW. Public health responses should address the stressors faced by LSMM and LTGW during the COVID-19 pandemic and the impact on wellbeing.","MacCarthy, Izenberg, Barreras, Brooks, Gonzalez, Linnemayr","https://doi.org/10.1371/journal.pone.0244421","20201231","","PubMed","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-01","",8829,""
"Insomnia is associated with worry, cognitive avoidance and low academic engagement in Argentinian university students during the COVID-19 social isolation","An increment in mental health problems related to social isolation strategies was evinced in several populations, however few investigations address this problem in students. This study aimed to analyze the relationship between insomnia, worry, coping strategies, and academic engagement in subjects pursuing a university degree in Argentina during the first month of compulsory social isolation against the COVID-19 pandemic. Self-report online questionnaires were administered to 584 participants: Insomnia Severity Index, Penn State Worry Questionnaire, Coping Responses Inventory, Utrecht Work Engagement Scale for Students. Demographic data was recorded. Statistics included bivariate and multivariate techniques. Prevalences of 45% for subthreshold insomnia, 23% for moderate insomnia, and 4% for severe insomnia were found. The severe insomnia group presented higher levels of worry and cognitive avoidance strategies. Insomnia was also associated with daytime concerns. The group without insomnia was more vigorous in their academic engagement. Being physically active was associated with lower sleep problems. Insomnia prevalence is high in socially isolated university students. Cognitive avoidance coping strategies are associated with worry, which leads to an alert state that makes sleep difficult. These findings should be taken into account by academic institutions to define their pedagogic strategies.","Scotta, Cortez, Miranda","https://doi.org/10.1080/13548506.2020.1869796","20201231","COVID-19 pandemic; academic engagement; coping; insomnia; social isolation; worry","PubMed","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-01","",8830,""
"COVID-19 disruption on college students: Academic and socioemotional implications","<b> <i>Objective:</i> </b> The coronavirus (COVID-19) pandemic represents an acute worldwide public health crisis causing an immediate disruption to every demographic group. One group significantly affected both educationally and psychosocially is college students, as they experienced an abrupt cancellation of in-person courses, were forced to leave their dormitories, and witnessed a loss of social activities. <b> <i>Method:</i> </b> This study utilizes survey data from college students in the throes of COVID-19-based home schooling collected for a Belgium-based international study including more than 134,000 participants from 28 countries around the world. Two hundred fifty-seven college students from a U.S. university participated in this study. <b> <i>Results:</i> </b> Results indicate that college students are affected by COVID-19 on several levels, including fear of themselves or others in their social network contracting the virus, apprehension about the changes in coursework delivery and unclear instructional parameters, overall loneliness, compromised motivation, and sleep disturbances, as well as anxious and depressive symptoms. <b> <i>Conclusions:</i> </b> Analyses reveal a positive relationship between academic frustrations and mental health symptoms, the latter also negatively related to trust in the government regarding the preventive measures being implemented. Worries about becoming infected were positively related to mental health symptoms and negatively related to trust in the government. Results and implications are discussed. (PsycInfo Database Record (c) 2020 APA, all rights reserved).","Tasso, Hisli Sahin, San Roman","https://doi.org/10.1037/tra0000996","20201231","","PubMed","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-01","",8831,""
"Improving the mental health of abandoned children: Experiences from a global online intervention","In today's world of global migration and urbanization, millions of children are separated from parents. Their mental health and future competences as citizens depend on the quality of care from foster parents and group home staff in nonparental care settings. Caregivers are challenged by poor work conditions, too many children, and a lack of knowledge about care for traumatized children. How can our profession match this challenge by upscaling interventions? Digital designs for applications of psychology are growing, recently accelerated by the COVID-19 crisis. From 2008, the author developed a blended learning intervention. In partnerships with nongovernmental organizations and government agencies, care recommendations from an international network of researchers are transformed into start-up seminars for staff, followed by a 6-month online classroom education. Students learn and practice how to train local caregiver groups in attachment-based care, using training sessions developed in local languages, adjusted to culture. At present, the author's Fairstart Foundation educated 500 staff from partners in 26 countries, who have trained the caregivers of some 40,000 children. The theoretical, logistic and technical steps from research to daily caregiver-child practices are described, to inspire discussions of how online designs and international partnerships may benefit underserved populations. (PsycInfo Database Record (c) 2020 APA, all rights reserved).","Rygaard","https://doi.org/10.1037/amp0000726","20201231","","PubMed","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-01","",8832,""
"Award for Distinguished Professional Contributions to Independent Practice: Adam S Weissman","This award is intended to recognize outstanding independent practitioners in psychology. Nominations are considered for psychologists working in any area of clinical specialization, health services provision, or consulting, and services provided to any patient population or professional clientele in an independent setting. Services provided to diverse client groups or patient populations, including but not limited to children/adolescents/ adults/older adults, urban/rural/frontier populations, minority populations, and persons with serious mental illness are considered. Contributions are judged distinguished by virtue of peer recognition, advancement of the public's recognition of psychology as a profession, relevant professional association honors, or other meritorious accomplishments denoting excellence as a practitioner, including advancement of the profession. The 2020 recipient of the APA Professional Contributions Awards were selected by the 2019 Board of Professional Affairs (BPA). Adam S. Weissman is a health care innovator, leader, and visionary, with a mission to revolutionize the mental and behavioral health field by increasing access to, disseminating, and implementing best practices and evidencebased treatments for underserved communities. Adam S. Weissman has passionately pursued his quest, achieving unparalleled success in developing a 15-site, multistate, mission-based behavioral health care organization, The Child &amp; Family Institute, and the nonprofit Weissman Children's Foundation, currently providing large-scale pro bono COVID-19 relief nationally. Adam S. Weissman is president of numerous psychological and mental health associations, a prolific writer and researcher, and a recipient of many service and academic awards. Undoubtedly, he will continue to transform lives and revolutionize the field. (PsycInfo Database Record (c) 2020 APA, all rights reserved).","","https://doi.org/10.1037/amp0000739","20201231","","PubMed","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-01","",8833,""
"Understanding the impact of the COVID-19 pandemic on well-being and virtual care for people living with dementia and care partners living in the community","The COVID-19 pandemic has necessitated public health measures that have impacted the provision of care for people living with dementia and their families. Additionally, the isolation that results from social distancing may be harming well-being for families as formal and informal supports become less accessible. For those living with dementia and experiencing agitation, social distancing may be even harder to maintain, or social distancing could potentially aggravate dementia-related neuropsychiatric symptoms. To understand the lived experience of social and physical distancing during the COVID-19 pandemic in Canada, we remotely interviewed 21 participants who normally attend a dementia specialty clinic in Calgary, Alberta, during a period where essential businesses were closed and health care had abruptly transitioned to telemedicine. A reflexive thematic analysis was used to analyze the interview and field note data. The impacts of the public health measures in response to the pandemic emerged through iterative analysis in three main categories of experience: (1) personal, (2) health services, and (3) health status (of both persons living with dementia and care partner). Isolation and mental health needs emerged as important impacts to family experiences. This in-depth understanding of the needs and experiences of the pandemic for people living with dementia suggests that innovative means are urgently needed to facilitate provision of remote medicine and also social interaction and integration.","Roach, Zwiers, Cox, Fischer, Charlton, Josephson, Patten, Seitz, Ismail, Smith","https://doi.org/10.1177/1471301220977639","20201231","COVID-19; community; dementia; lived experience; virtual care; well-being","PubMed","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-01","",8834,""
"Rapid Assessment of Price Instability and Paucity of Medicines and Protection for COVID-19 Across Asia: Findings and Public Health Implications for the Future","<b>Background:</b> Countries have introduced a variety of measures to prevent and treat COVID-19 with medicines and personal protective equipment (PPE), with some countries adopting preventative strategies earlier than others. However, there has been considerable controversy surrounding some treatments. This includes hydroxychloroquine where the initial hype and misinformation lead to shortages, price rises and suicides. Price rises and shortages have also been seen for PPE. Such activities can have catastrophic effects on patients where there are high co-payment levels and issues of affordability. Consequently, there is a need to investigate this further. <b>Objective:</b> Assess changes in the availability, utilization and prices of relevant medicines and PPE during the pandemic among a range of Asian countries. <b>Our approach:</b> Narrative literature review combined with interviews among community pharmacists to assess changes in consumption, prices and shortages of medicines and PPE from the beginning of March 2020 until end of May 2020. In addition, suggestions on ways to reduce misinformation. <b>Results:</b> 308 pharmacists took part from five Asian countries. There was an appreciable increase in the utilization of antimicrobials in Pakistan (in over 88% of pharmacies), with lower increases or no change in Bangladesh, India, Malaysia and Vietnam. Encouragingly, there was increased use of vitamins/immune boosters and PPE across the countries, as well as limited price rises for antimicrobials in India, Malaysia and Vietnam, although greater price rises seen for analgesics and vitamin C/immune boosters. Appreciable price increases were also seen for PPE across some countries. <b>Conclusion:</b> Encouraging to see increases in utilization of vitamins/immune boosters and PPE. However, increases in the utilization and prices of antimicrobials is a concern that needs addressing alongside misinformation and any unintended consequences from the pandemic. Community pharmacists can play a key role in providing evidence-based advice, helping to moderate prices, as well as helping address some of the unintended consequences of the pandemic.","Godman, Haque, Islam, Iqbal, Urmi, Kamal, Shuvo, Rahman, Kamal, Haque, Jahan, Islam, Hossain, Munzur-E-Murshid, Kumar, Charan, Bhatt, Dutta, Abhayanand, Sharma, Saleem, Phuong, Kwon, Kurdi, Wale, Sefah","https://doi.org/10.3389/fpubh.2020.585832","20201231","Bangladesh; COVID-19; India; Malaysia; Pakistan; Vietnam; community pharmacists; price rises","PubMed","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-01","",8835,""
