"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Can COVID-19 related mental health issues be measured?: Assessment options for mental health professionals","","Ransing, Ramalho, Orsolini, Adiukwu, Gonzalez-Diaz, Larnaout, da Costa, Grandinetti, I BytyÃƒÂ§i, Shalbafan, Patil, Nofal, Pereira-Sanchez, Kilic","https://doi.org/10.1016/j.bbi.2020.05.049","20200529","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-30","",1431,""
"Community Mental Health Care in the COVID-19 Response: An Italian Example","","Caroppo, Lega, Cognetti, Rotunno","https://doi.org/10.4088/PCC.20com02659","20200529","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-30","",1432,""
"Age differences in COVID-19 risk perceptions and mental health:Evidence from a national US survey conducted in March 2020","Theories of aging posit that older adult age is associated with less negative emotions, but few studies have examined age differences at times of novel challenges. As COVID-19 spread in the United States, this study therefore aimed to examine age differences in risk perceptions, anxiety and depression. In March 2020, a nationally representative address-based sample of 6666 US adults assessed their perceived risk of getting COVID-19, dying if getting it, getting quarantined, losing their job (if ","Bruine de Bruin","https://doi.org/10.1093/geronb/gbaa074","20200529","Risk perception; anxiety; depression","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-30","",1433,""
"Social support and mental health among health care workers during Coronavirus Disease 2019 outbreak: A moderated mediation model","During the outbreak of Coronavirus Disease 2019 (COVID-19) all over the world, the mental health conditions of health care workers are of great importance to ensure the efficiency of rescue operations. The current study examined the effect of social support on mental health of health care workers and its underlying mechanisms regarding the mediating role of resilience and moderating role of age during the epidemic. Social Support Rating Scale (SSRS), Connor-Davidson Resilience scale (CD-RISC) an","Hou, Zhang, Cai, Song, Chen, Deng, Ni","https://doi.org/10.1371/journal.pone.0233831","20200529","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-30","",1434,""
"Adaptation and evaluation of Turkish version of the fear of COVID-19 Scale","We investigated the psychometric properties of the Fear of COVID-19 Scale in Turkish among a diverse group with a focus on the prevalence of coronavirus related fear across gender, age intervals, SES, chronic illness situation, and educational level. Based on a confirmatory factor analysis, the Fear of COVID-19 Scale had appropriate psychometric properties for utilization, including excellent goodness-of-fit indices, a Cronbach's alpha value of .86, and discriminant validity, as shown by a signi","Haktanir, Seki, DilmaÃƒÂ§","https://doi.org/10.1080/07481187.2020.1773026","20200529","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-30","",1435,""
"Behavioral Health and Response for COVID-19","Research from financial stress, disasters, pandemics and other extreme events, suggests that behavioral health will suffer, including anxiety, depression, and posttraumatic stress symptoms. Further these symptoms are likely to exacerbate alcohol or drug use, especially for those vulnerable to relapse. The nature of COVID-19 and vast reach of the virus, leave many unknows for the repercussions on behavioral health, yet existing research suggests that behavioral health concerns should take a prima","Hansel, Saltzman, Bordnick","https://doi.org/10.1017/dmp.2020.180","20200529","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-30","",1436,""
"COVID-19 PANDEMIC: A MULTINATIONAL REPORT PROVIDING PROFESSIONAL EXPERIENCES IN THE MANAGEMENT OF MENTAL HEALTH OF ELDERLY","","Monteiro-Junior, Carneiro, Barca, Kristiansen, Sampaio, Haikal, Antunes, LeÃƒÂ£o, Deslandes","https://doi.org/10.1017/S1041610220001027","20200529","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-30","",1437,""
"Mental health burden of frontline health professionals in screening and caring the imported COVID-19 patients in China during the pandemic","","Tian, Meng, Pan, Zhang, Cheung, Ng, Li, Xiang","https://doi.org/10.1017/S0033291720002093","20200529","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-30","",1438,""
"Impact of the COVID-19 Pandemic on Mental Health and Social Support among Adult Egyptians","The psychological impact of outbreaks on individuals includes an intense and wide range of psychiatric morbidities. People are likely to experience feelings as; worry about being infected or getting sick, increased self-blame, and helplessness. This study aimed to assess the impact of COVID-19 on mental health and social support among Egyptian adults during the period of the pandemic. This is a cross-sectional observational study using an anonymous online questionnaire. The survey was conducted ","El-Zoghby, Soltan, Salama","https://doi.org/10.1007/s10900-020-00853-5","20200529","Covid-19; Egypt; Mental health; Psychological impact; Social support","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-30","",1439,""
"Social Media Data Analytics on Telehealth During the COVID-19 Pandemic","Physical distancing during the coronavirus Covid-19 pandemic has brought telehealth to the forefront to keep up with patient care amidst an international crisis that is exhausting healthcare resources. Understanding and managing health-related concerns resulting from physical distancing measures are of utmost importance. To describe and analyze the volume, content, and geospatial distribution of tweets associated with telehealth during theÃ‚Â Covid-19 pandemic. We inquired Twitter public data to a","Massaad, Cherfan","https://doi.org/10.7759/cureus.7838","20200529","covid-19; data mining; natural language processing; telehealth; twitter","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-05-30","",1440,""
