"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Elevated depression and anxiety symptoms among pregnant individuals during the COVID-19 pandemic","Anxiety and depression symptoms in pregnancy typically affect between 10 and 25% of pregnant individuals. Elevated symptoms of depression and anxiety are associated with increased risk of preterm birth, postpartum depression, and behavioural difficulties in children. The current COVID-19 pandemic is a unique stressor with potentially wide-ranging consequences for pregnancy and beyond. We assessed symptoms of anxiety and depression among pregnant individuals during the current COVID-19 pandemic and determined factors that were associated with psychological distress. 1987 pregnant participants in Canada were surveyed in April 2020. The assessment included questions about COVID-19-related stress and standardized measures of depression, anxiety, pregnancy-related anxiety, and social support. We found substantially elevated anxiety and depression symptoms compared to similar pre-pandemic pregnancy cohorts, with 37% reporting clinically relevant symptoms of depression and 57% reporting clinically relevant symptoms of anxiety. Higher symptoms of depression and anxiety were associated with more concern about threats of COVID-19 to the life of the mother and baby, as well as concerns about not getting the necessary prenatal care, relationship strain, and social isolation due to the COVID-19 pandemic. Higher levels of perceived social support and support effectiveness, as well as more physical activity, were associated with lower psychological symptoms. This study shows concerningly elevated symptoms of anxiety and depression among pregnant individuals during the COVID-19 pandemic, that may have long-term impacts on their children. Potential protective factors include increased social support and exercise, as these were associated with lower symptoms and thus may help mitigate long-term negative outcomes.","Lebel, MacKinnon, Bagshawe, Tomfohr-Madsen, Giesbrecht","https://doi.org/10.1016/j.jad.2020.07.126","20200810","Anxiety; COVID-19; Depression; Physical Activity; Pregnancy; Stress","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-08-11","",3747,""
"Psychiatric symptomatology associated with depression, anxiety, distress, and insomnia in health professionals working in patients affected by COVID-19: A systematic review with meta-analysis","Health professionals are key personnel to containing infectious diseases like COVID-19. In the face of long work shifts (that reach 16Ã¢â‚¬Â¯h per day on average), the risk of getting infected by a high-infectious disease and the lack of enough biological protection measures, mental suffering among health professionals suddenly became evident. We carried out an updated meta-analysis to investigate the psychiatric impacts on health professionals in the face of the physical and psychological conditions to which they are subjected due to the high demands of the COVID-19 pandemic. Papers were researched in four databases from December 2019 to April 2020. In total, eight papers were included in the study. Health professionals working to fight COVID-19 are being more severely affected by psychiatric disorders associated with depression, anxiety, distress and insomnia, stress, and indirect traumatization than other occupational groups. No significant differences were observed in the publication bias. There is a strong association between health professionals and COVID-19 in terms of psychiatric repercussions. Our meta-analysis showed that health professionals have a higher level of indirect traumatization, in which the level of damage exceeds psychological and emotional tolerance and indirectly results in psychological abnormalities. The incidence of obsessive-compulsive traces and somatizations was higher in situations involving front-line professionals.","da Silva, Neto","https://doi.org/10.1016/j.pnpbp.2020.110057","20200810","COVID-19; Health professionals; Mental health; Psychiatric repercussions","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-08-11","",3748,""
"Time and Covid-19 stress in the lockdown situation: Time free, Ã‚Â«DyingÃ‚Â» of boredom and sadness","A lockdown of people has been used as an efficient public health measure to fight against the exponential spread of the coronavirus disease (Covid-19) and allows the health system to manage the number of patients. The aim of this study (clinicaltrials.gov NCT00430818) was to evaluate the impact of both perceived stress aroused by Covid-19 and of emotions triggered by the lockdown situation on the individual experience of time. A large sample of the French population responded to a survey on their experience of the passage of time during the lockdown compared to before the lockdown. The perceived stress resulting from Covid-19 and stress at work and home were also assessed, as were the emotions felt. The results showed that people have experienced a slowing down of time during the lockdown. This time experience was not explained by the levels of perceived stress or anxiety, although these were considerable, but rather by the increase in boredom and sadness felt in the lockdown situation. The increased anger and fear of death only explained a small part of variance in the time judgment. The conscious experience of time therefore reflected the psychological difficulties experienced during lockdown and was not related to their perceived level of stress or anxiety.","Droit-Volet, Gil, Martinelli, Andant, Clinchamps, Parreira, Rouffiac, Dambrun, Huguet, Dubuis, Pereira, Bouillon, Dutheil","https://doi.org/10.1371/journal.pone.0236465","20200810","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-08-11","",3749,""
"A survey on burnout and depression risk among anaesthetists during COVID-19: the tip of an iceberg?","","Tsan, Kamalanathan, Lee, Zakaria, Wang","https://doi.org/10.1111/anae.15231","20200810","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-08-11","",3750,""
"Impact of COVID-19 on the Mental Health of Healthcare Professionals in Pakistan","Introduction As a result of the ongoing COVID-19 pandemic, health care professionals (HDPs) are facing immense strain due to the heavy load of cases. In many cases, they work increasingly long hours, often with limited resources and a dubious infrastructure. Thus, it is important to check on the mental health of caregivers. Methods and materials This cross-sectional study was conducted in May 2020, at various hospitals in Karachi, Pakistan. All HCPs posted in theÃ‚Â COVID-19 isolation wards were invited to participate and aÃ‚Â total of 112Ã‚Â completed this study. A carefully structured formÃ‚Â was created, which included the Depression Anxiety Stress Scale-21 (DASS-21). Results The overall mean score of anxiety was 19.01 Ã‚Â±Ã‚Â 9.2, depression was 18.12 Ã‚Â± 10, and stress was 20.12 Ã‚Â± 12.0. There were 81 (72.3%) participants who suffered from moderate to extremely severe depression, 96 ( 85.7%) participants who suffered from moderate to extremely severe anxiety, and 101 (90.1%) participants who reported moderate to extreme stress levels Conclusions It is evident that there are a high number of healthcare workers affected by various psychological ailments such as anxiety, stress, and depression. It is important that the government take steps to ensure that HCPs' mental health is regularly checked and that efforts are made to reduce their burdens.","Sandesh, Shahid, Dev, Mandhan, Shankar, Shaikh, Rizwan","https://doi.org/10.7759/cureus.8974","20200810","covid 19; mental health; pakistan","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-08-11","",3751,""
"Postcritical illness vulnerability","Critical illness survivorship is associated with new and worsening physical, cognitive, and emotional status. Survivors are vulnerable to further health set-backs, most commonly because of infection and exacerbation of chronic medical conditions. Awareness of survivors' challenges are important given the anticipated rise in critical illness survivors because of SARS-CoV-2 viral sepsis. Studies continue to document challenges of critical illness survivorship. Beyond the cognitive, physical, and mental health sequelae encompassed by postintensive case syndrome, patients commonly experience persistent immunosuppression, re-hospitalization, inability to resume prior employment, and reduced quality of life. Although recommended practices for enhancing recovery from sepsis are associated with better outcomes, only a minority of patients receive all recommended practices. ICU follow-up programs or peer support groups remain important interventions to learn about and address the multifaceted challenges of critical illness survivorship, but there is little evidence of benefit to date. Survivors of sepsis and critical illness commonly experience impaired health status, reduced quality of life, and inability to return to prior employment. Although the challenges of critical illness survivorship are increasingly well documented, there are relatively few studies on enhancing recovery. Future studies must focus on identifying best practices for optimizing recovery and strategies to promote their implementation.","Prescott, Sussman, Wiersinga","https://doi.org/10.1097/MCC.0000000000000761","20200810","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-08-11","",3752,""
"Exploring Readiness for Teleprecepting in Psychiatric Mental Health Nurse Practitioner Training","Telehealth offers a solution to many challenges in health care, including the shortage of psychiatric providers. Recently the need to limit patient and provider exposure to coronavirus disease 2019 (COVID-19) has escalated implementation of telehealth across the globe. As telehealth utilization expands, its role in nursing education and training requires systematic evaluation. Since publication of the National Organization of Nurse Practitioner Faculty white paper supporting telehealth in health care delivery and nurse practitioner education, several studies have demonstrated successful didactic instruction and training in telehealth. However, a recent literature review found no studies evaluating the use of telehealth technology as a means of precepting in clinical training. This small-scale qualitative study investigates the readiness of one behavioral health clinic to provide teleprecepting to psychiatric mental health nurse practitioner students. Two preceptors and one student were interviewed using a peer-reviewed semistructured interview guide using video chat. Responses were reviewed, coded, and categorized into themes. Thematic analysis of the interviews revealed three categories for consideration in establishing teleprecepting. Clinical factors, logistics, and comparison with traditional precepting are discussed. Interviewees viewed teleprecepting as a viable method of increasing access to clinical training. This project supports teleprecepting as a feasible strategy for improving access to clinical training and as a technological resource that merits systematic evaluation. Practice guidelines are needed for teleprecepting of advanced practice registered nurse students, and both preceptors and students may benefit from training to support best practices prior to implementation.","Johnson, Ling, Melino","https://doi.org/10.1177/1078390320948127","20200810","community mental health services; graduate nursing education program planning and development; telemental health","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-08-11","",3753,""
"Mental health and clinical psychological science in the time of COVID-19: Challenges, opportunities, and a call to action","COVID-19 presents significant social, economic, and medical challenges. Because COVID-19 has already begun to precipitate huge increases in mental health problems, clinical psychological science must assert a leadership role in guiding a national response to this secondary crisis. In this article, COVID-19 is conceptualized as a unique, compounding, multidimensional stressor that will create a vast need for intervention and necessitate new paradigms for mental health service delivery and training. Urgent challenge areas across developmental periods are discussed, followed by a review of psychological symptoms that likely will increase in prevalence and require innovative solutions in both science and practice. Implications for new research directions, clinical approaches, and policy issues are discussed to highlight the opportunities for clinical psychological science to emerge as an updated, contemporary field capable of addressing the burden of mental illness and distress in the wake of COVID-19 and beyond. (PsycInfo Database Record (c) 2020 APA, all rights reserved).","Gruber, Prinstein, Clark, Rottenberg, Abramowitz, Albano, Aldao, Borelli, Chung, Davila, Forbes, Gee, Hall, Hallion, Hinshaw, Hofmann, Hollon, Joormann, Kazdin, Klein, La Greca, Levenson, MacDonald, McKay, McLaughlin, Mendle, Miller, Neblett, Nock, Olatunji, Persons, Rozek, Schleider, Slavich, Teachman, Vine, Weinstock","https://doi.org/10.1037/amp0000707","20200810","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-08-11","",3754,""
"Disparities, desperation, and divisiveness: Coping with COVID-19 in India","India enforced one of the world's largest lockdowns in the last quarter of March 2020 to minimize the impact of the COVID-19 pandemic. This commentary focuses on the mental health implications of the ongoing pandemic as well as the lockdown that lasted for more than two months and is still in place in certain areas. Whereas loneliness, stress, anxiety, and depression have been widespread, vulnerable sections of the population, including daily wage workers, migrant laborers, religious minorities, women and children, and the elderly, have been facing various forms of economic, sociopolitical, and familial stigma, racism, and violence. By and large, the COVID-19 pandemic has widened all forms of societal disparities in India. (PsycInfo Database Record (c) 2020 APA, all rights reserved).","Mukherjee","https://doi.org/10.1037/tra0000682","20200810","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-08-11","",3755,""
"Impact of COVID-19 pandemic on mental health","Human confrontation with such a stressor as the COVID-19 pandemic outbreak, caused by SARS-CoV-2 virus, manifested in severe acute respiratory distress, results also in the decrease of fitness and mental resistance on an unprecedented scale and with difficult to estimate consequences [1]. More important than the intensity of the disorder is its prevalence. When we compare our current knowledge of the impact of the pandemic on the development of mental disorders with the findings of research on acute stress disorder (ASD) and posttraumatic stress disorder (PTSD) over the last 40 years, it may turn out that they are different from each other, the symptomatic spectrum of mental disorders varies and the possibilities of an effective treatment are very limited. We cannot rule out that a new diagnostic category for specific mental disorders resulting from the COVID-19 pandemic may emerge in the near future. This paper presents the extent of the impact of the pandemic on the development of mental instability and current diagnostic possibilities. Subpopulations necessary for planning short-term intervention in the organisational, informative and medical areas were identified. A psychiatric guide for immediate support and assistance was proposed.","Heitzman","https://doi.org/10.12740/PP/120373","20200810","COVID-19; mental health; stress disorder","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-08-11","",3756,""
