"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Uncovering psychobehavioral implications of SARS-CoV-2 infection in Iran","Iran is the country in Western Asia most impacted by the COVID-19 outbreak. A survey was conducted among the general public in Iran aimed at investigating psychobehavioural issues related to the COVID-19 outbreak, namely: 1) barriers to preventive measures against SARS-CoV-2 infection; 2) negative emotions toward SARS-CoV-2 infection; and 3) anxiety levels among the general public in Iran. A cross-sectional, web-based survey using an online questionnaire was carried out between 16 March and 1 Ap","Wong, Alias, Danaee, Ziaee, Adebi, Ziaee, Mohajer, HajiAliBeigloo, Nia, Jamei, Mazlom","https://doi.org/10.1111/tbed.13662","20200608","COVID-19; Iran; SARS-CoV-2; anxiety; psychobehavioural","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-09","",1706,""
"Letter to the Editor: The economic and mental health costs of COVID-19 to immigrants","","Mia, Griffiths","https://doi.org/10.1016/j.jpsychires.2020.06.003","20200608","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-09","",1707,""
"Factors associated with depression, anxiety, and PTSD symptomatology during the COVID-19 pandemic: Clinical implications for US young adult mental health","This study sought to identify factors associated with depression, anxiety, and PTSD symptomatology in U.S. young adults (18-30 years) during the COVID-19 pandemic. This cross-sectional online study assessed 898 participants from April 13, 2020 to May 19, 2020, approximately one month after the U.S. declared a state of emergency due to COVID-19 and prior to the initial lifting of restrictions across 50 U.S. states. Respondents reported high levels of depression (43.3%, PHQ-8 scores Ã¢â€°Â¥ 10), high ","Liu, Zhang, Wong, Hyun, Hahm","https://doi.org/10.1016/j.psychres.2020.113172","20200608","Anxiety; COVID-19; Depression; Ethnicity; PTSD; Psychological stress, Loneliness; Social support; University health services","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-09","",1708,""
"COVID 19-Depression and Neurosurgeons","","Sharif, Amin, Hafiz, Benzel, Peev, Dahlan, Enchev, Pereira, Vaishya","https://doi.org/10.1016/j.wneu.2020.06.007","20200608","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-09","",1709,""
"Mental health status of medical staff in emergency departments during the Coronavirus disease 2019 epidemic in China","The emergency department is considered to be a high-risk area, as it is often the first stop for febrile patients who are subsequently diagnosed with coronavirus disease 2019. This study, which employed a cross-sectional design, aimed to assess the mental health of emergency department medical staff during the epidemic in China. Demographic data and mental health measurements were collected by electronic questionnaires from February 28, 2020 to March 18, 2020. A total of 14,825 doctors and nurse","Song, Fu, Liu, Luo, Wang, Zhou, Yan, Lv","https://doi.org/10.1016/j.bbi.2020.06.002","20200608","COVID-19; Mental health; emergency department; medical staff","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-09","",1710,""
"Bipolar disorder, COVID-19, and the risk of relapse","The novel coronavirus disease (COVID-19) pandemic represents a global health crisis which can directly or indirectly affect the mental health of millions of people around the world. There are certain aspects of this pandemic, and of the measures necessary for this control, which are of particular concern for patients with bipolar disorders, particularly as regards the risk of relapse.","Rajkumar","https://doi.org/10.1111/bdi.12947","20200608","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-09","",1711,""
"Suicide Safety Planning During a Pandemic: The Implications of COVID-19 on Coping with a Crisis","","Pruitt, Mcintosh, Reger","https://doi.org/10.1111/sltb.12641","20200608","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-09","",1712,""
"Early Impact of COVID-19 on Individuals with Eating Disorders: A survey of ~1000 Individuals in the United States and the Netherlands","We received rapid ethical permission to evaluate the early impact of COVID-19 on people with eating disorders. Participants in the United States (US, N=511) and the Netherlands (NL, N=510), recruited through ongoing studies and social media, completed an online baseline survey that included both quantitative measures and free-text responses assessing the impact of COVID-19 on situational circumstances, eating disorder symptoms, eating disorder treatment, and general well-being. Results revealed ","Temorshuizen, Watson, Thornton, Borg, Flatt, MacDermod, Harper, van Furth, Peat, Bulik","https://doi.org/10.1101/2020.05.28.20116301","20200608","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-09","",1713,""
"COVID-19 pandemic: every day feels like a weekday to most","The COVID-19 outbreak has clear clinical and economic impacts, but also affects behaviors e.g. through social distancing, and may increase stress and anxiety. However, while case numbers are tracked daily, we know little about the psychological effects of the outbreak on individuals in the moment. Here we examine the psychological and behavioral shifts over the initial stages of the outbreak in the United States in an observational longitudinal study. Through GPS phone data we find that homestay","Liu, Meyerhoff, Mohr, Ungar, Kording","https://doi.org/10.1101/2020.05.11.20098228","20200608","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-09","",1714,""
"Psychological morbidities and fatigue in patients with confirmed COVID-19 during disease outbreak: prevalence and associated biopsychosocial risk factors","The coronavirus disease 2019 (COVID-19) - a novel and highly infectious pneumonia - has now spread across China and beyond for over four months. However, its psychological impact on patients is unclear. We aim to examine the prevalence and associated risk factors for psychological morbidities and fatigue in patients with confirmed COVID-19 infection. Amidst the disease outbreak, 41 out of 105 COVID-19 patients in a local designated hospital in China were successfully assessed using a constellati","Qi, Chen, Liu, Thompson, Zhang, Xia, Cheng, Hong, Surento, Luo, Sun, Zhou, Li, Jiang, Lu","https://doi.org/10.1101/2020.05.08.20031666","20200608","coronavirus disease 2019; fatigue; mental morbidities; post-traumatic stress disorder symptom; social support; stigmatization","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-09","",1715,""
