"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Mental health of health care workers during the COVID-19 pandemic and evidence-based frameworks for mitigation: A rapid review","Background: The ongoing COVID-19 pandemic has profoundly affected the mental health of health care workers (HCWs), and optimal strategies to provide psychological support for HCWs are not currently established. Aims: To rapidly review recently-published literature on the mental health of HCWs during the COVID-19 pandemic. Methods: Query of all quantitative research through the PubMed database on the mental health of HCWs during the COVID-19 pandemic which utilized validated mental health instruments. 723 articles were screened and 87 articles were included. Results: Nearly all included studies were cross-sectional, survey-based assessments of the prevalence of and risk factors for mental illness. Only one interventional study was identified. Prevalence of mental health outcomes varied widely: 7.0-97.3% anxiety, 10.6-62.1% depression, 2.2-93.8% stress, 3.8-56.6% post traumatic stress, 8.3-88.4% insomnia, and 21.8-46.3% burnout. Risk and protective factors were identified in personal and professional domains, including degree of COVID-19 exposure, adequacy of protective equipment, and perception of organizational support. Conclusions: The myriad risk factors for poor mental health among HCWs suggests that a comprehensive psychosocial support model with individual- and organization-level interventions is necessary. Further longitudinal research on specific evidence-based interventions to mitigate adverse mental health outcomes among HCWs is urgently needed as the pandemic continues.","Ajay Major; Fay J Hlubocky","https://medrxiv.org/cgi/content/short/2021.01.03.21249166","20210104","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-05","",8895,""
"""Recovering With Nature"": A Review of Ecotherapy and Implications for the COVID-19 Pandemic","Connection with nature has been considered beneficial for psychological well-being since times of evolution. Differences in Indian and Western thoughts have viewed natural elements in different lights, varying between eco-centrism to anthropocentrism. The intrusion of technology and digitalized lives as a result of globalization has decreased connectedness with nature. Ecotherapy is a novel form of psychotherapeutic technique based on explicit environmental or ecological interventions. Social and therapeutic horticulture, animal-assisted interventions, care farming, green exercise, environmental conservation and wilderness therapy are some of the ecosystem-based approaches used in mental health. Based on the principles of positive and client-centered psychology, ecotherapy-related techniques have been shown to be effective in medical disorders like hypertension, obesity, post-surgical recovery and psychosocial conditions like depression, stress reduction, post-traumatic stress disorder (PTSD), attention deficit hyperkinetic disorder (ADHD) and adjustment disorders. The principles of ecotherapy have been integrated into other psychotherapeutic techniques for better efficacy. This review attempts provides an overview of techniques, applications and challenges related to ecotherapy in psychology. The implications of its use during the ongoing Coronavirus 2019 (COVID-19) crisis, social isolation and consequent psychosocial aftermath are also discussed.","Chaudhury, Pourabi; Banerjee, Debanjan","https://dx.doi.org/10.3389/fpubh.2020.604440","","Country: CH; SUÃÃ‡A; SWITZERLAND; SUIZA; Database: MEDLINE; Publication details: Front Public Health;8: 604440, 2020.; Publication details: Front Public Health;8: 604440, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-05","",8896,""
"Experiences, Attitudes, and Needs of Users of a Pregnancy and Parenting App (Baby Buddy) During the COVID-19 Pandemic: Mixed Methods Study","BACKGROUND: The COVID-19 pandemic has impacted the lives of expectant parents and parents of young babies, with disruptions in health care provision and loss of social support. OBJECTIVE: This study investigated the impact of the COVID-19 pandemic and its associated lockdown on this population through the lens of users of the UK National Health Service-approved pregnancy and parenting smartphone app, Baby Buddy. The study aims were threefold: to gain insights into the attitudes and experiences of expectant and recent parents (with babies under 24 weeks of age) during the COVID-19 pandemic; to investigate whether Baby Buddy is meeting users' needs during this time; and to identify ways to revise the content of Baby Buddy to better support its users now and in future. METHODS: A mixed methods study design combining a web-based survey with semistructured telephone interviews among Baby Buddy users in the United Kingdom was applied. Data were collected from April 15 to mid-June 2020, corresponding to weeks 4-13 of the lockdown in the United Kingdom. RESULTS: A total of 436 expectant (n=244, 56.0%) and recent (n=192, 44.0%) parents responded to the web-based survey, of which 79.1% (n=345) were aged 25-39 years and 17.2% (n=75) spoke English as their second language. Of the 436 respondents, 88.5% (386/436) reported increased levels of anxiety around pregnancy, birth, and being a new parent, and 58.0% (253/436) were concerned about their emotional and mental health. Of the 244 pregnant respondents, 43.4% (n=106) were concerned about their physical health. Telephone interviews with 13 pregnant women and 19 recent parents revealed similarly increased levels of anxiety due to reduced health care provision and loss of support from friends and family. Although a minority of respondents identified some positive outcomes of lockdown, such as family bonding, many telephone interviewees reported feeling isolated, disregarded, and overwhelmed. Recent parents were particularly anxious about the impact of the lockdown on their baby's development and socialization. Many interviewees were also concerned about their physical health as a consequence of both limited access to face-to-face medical appointments and their own poorer dietary and physical activity behaviors. Across both samples, 97.0% (423/436) of respondents reported that Baby Buddy was currently helping them, with many commenting that its role was even more important given the lack of face-to-face support from health care and parenting organizations. Greater speed in updating digital content to reflect changes due to the pandemic was suggested. CONCLUSIONS: The COVID-19 pandemic has created heightened anxiety and stress among expectant parents and those with a young baby, and for many, lockdown has had an adverse impact on their physical and mental well-being. With reductions in health care and social support, expectant and new parents are increasingly relying on web-based resources. As a free, evidence-based app, Baby Buddy is well positioned to meet this need. The app could support its users even more by actively directing them to the wealth of existing content relevant to their concerns and by adding content to give users the knowledge and confidence to meet new challenges.","Rhodes, Alexandra; Kheireddine, Sara; Smith, Andrea D","https://dx.doi.org/10.2196/23157","","Country: CA; CANADÃ; CANADA; CANADA; Database: MEDLINE; Publication details: JMIR Mhealth Uhealth;8(12): e23157, 2020 12 09.; Publication details: JMIR Mhealth Uhealth;8(12): e23157, 2020 12 09.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-05","",8897,""
"Consumer Reported Care Deferrals Due to the COVID-19 Pandemic, and the Role and Potential of Telemedicine: Cross-Sectional Analysis","BACKGROUND: The COVID-19 pandemic forced many health systems to proactively reduce care delivery to prepare for an expected surge in hospitalizations. There have been concerns that care deferral may have negative health effects, but it is hoped that telemedicine can provide a viable alternative. OBJECTIVE: This study aimed to understand what type of health care services were being deferred during the COVID-19 pandemic lockdown, the role played by telemedicine to fill in care gaps, and changes in attitudes toward telemedicine. METHODS: We conducted a cross-sectional analysis of survey responses from 1694 primary care patients in a mid-sized northeastern city. Our main outcomes were use of telemedicine and reports of care deferral during the shutdown. RESULTS: Deferred care was widespread-48% (n=812) of respondents deferred care-but it was largely for preventive services, particularly dental and primary care, and did not cause concerns about negative health effects. In total, 30.2% (n=242) of those who delayed care were concerned about health effects, with needs centered around orthopedics and surgery. Telemedicine was viewed more positively than prior to the pandemic; it was seen as a viable option to deliver deferred care, particularly by respondents who were over 65 years of age, female, and college educated. Mental health services stood out for having high levels of deferred care. CONCLUSIONS: Temporary health system shutdowns will give rise to deferred care. However, much of the deferrals will be for preventive services. The effect of this on patient health can be moderated by prioritizing surgical and orthopedic services and delivering other services through telemedicine. Having telemedicine as an option is particularly crucial for mental health services.","Atherly, Adam; Van Den Broek-Altenburg, Eline; Hart, Victoria; Gleason, Kelsey; Carney, Jan","https://dx.doi.org/10.2196/21607","","Country: CA; CANADÃ; CANADA; CANADA; Database: MEDLINE; Publication details: JMIR Public Health Surveill;6(3): e21607, 2020 09 14.; Publication details: JMIR Public Health Surveill;6(3): e21607, 2020 09 14.; Attitude to Health; Coronavirus Infections; Health Care Rationing; Health Services Accessibility; Health Services; Pandemics; Pneumonia, Viral; Telemedicine; Adolescent; Adult; Aged; Betacoronavirus; Coronavirus Infections/epidemiology; Coronavirus Infections/virology; Cross-Sectional Studies; Delivery of Health Care; Female; General Surgery; Humans; Male; Mental Health Services; Middle Aged; Pneumonia, Viral/epidemiology; Pneumonia, Viral/virology; Primary Health Care; Surveys and Questionnaires; Young Adult; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-05","",8898,""
"Pregnancy and COVID-19","There are many unknowns for pregnant women during the coronavirus disease 2019 (COVID-19) pandemic. Clinical experience of pregnancies complicated with infection by other coronaviruses e.g., Severe Acute Respiratory Syndrome (SARS) and Middle Eastern Respiratory Syndrome, has led to pregnant woman being considered potentially vulnerable to severe SARS-CoV-2 infection. Physiological changes during pregnancy have a significant impact on the immune system, respiratory system, cardiovascular function, and coagulation. These may have positive or negative effects on COVID-19 disease progression. The impact of SARS-CoV-2 in pregnancy remains to be determined, and a concerted, global effort is required to determine the effects on implantation, fetal growth and development, labor, and neonatal health. Asymptomatic infection presents a further challenge regarding service provision, prevention, and management. Besides the direct impacts of the disease, a plethora of indirect consequences of the pandemic adversely affect maternal health, including reduced access to reproductive health services, increased mental health strain, and increased socioeconomic deprivation. In this review, we explore the current knowledge of COVID-19 in pregnancy and highlight areas for further research to minimize its impact for women and their children.","Wastnedge, Elizabeth A N; Reynolds, Rebecca M; van Boeckel, Sara R; Stock, Sarah J; Denison, Fiona C; Maybin, Jacqueline A; Critchley, Hilary O D","https://dx.doi.org/10.1152/physrev.00024.2020","","Country: US; ESTADOS UNIDOS; UNITED STATES; ESTADOS UNIDOS; USA; EUA; US; UNITED STATES OF AMERICA; ESTADOS UNIDOS DA AMERICA; EEUU; Database: MEDLINE; Publication details: Physiol Rev;101(1): 303-318, 2021 01 01.; Publication details: Physiol Rev;101(1): 303-318, 2021 01 01.; /complications; Pregnancy Complications, Infectious/pathology; Pregnancy Complications, Infectious/virology; Female; Humans; Pregnancy; Pregnancy Outcome; Risk Factors; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-05","",8899,""
"Changes in demand for emergency ambulances during a nationwide lockdown that resulted in elimination of COVID-19: an observational study from New Zealand","OBJECTIVE: To examine the impact of a 5-week national lockdown on ambulance service demand during the COVID-19 pandemic in New Zealand. DESIGN: A descriptive cross-sectional, observational study. SETTING: High-quality data from ambulance electronic clinical records, New Zealand. PARTICIPANTS: Ambulance records were obtained from 588 690 attendances during pre-lockdown (prior to 17 February 2020) and from 36 238 records during the lockdown period (23 March to 26 April 2020). MAIN OUTCOME MEASURES: Ambulance service utilisation during lockdown was compared with pre-lockdown: (a) descriptive analyses of ambulance events and proportions of event types for each period, (b) absolute rates of ambulance attendance (event types/week) for each period. RESULTS: During lockdown, ambulance patients were more likely to be attended at home and less likely to be aged between 16 and 25 years. There was a significant increase in the proportion of lower acuity patients (Status 3 and Status 4) attended (p<0.001) and a corresponding increase in patients not transported from scene (p<0.001). Road traffic crashes (p<0.001) and alcohol-related incidents (p<0.001) significantly decreased. There was a decrease in the absolute number of weekly ambulance attendances (ratio (95% CI), 0.89 (0.87 to 0.91), p<0.001), attendances to respiratory conditions (0.74 (0.61 to 0.86), p=0.01), and trauma (0.81 (0.77 to 0.85), p<0.001). However, there was a significant increase in ambulance attendances for mental health conditions (1.37 (1.22 to 1.51), p=0.005). CONCLUSIONS: Despite the relative absence of COVID-19 in the community during the 5-week nationwide lockdown, there were significant differences in ambulance utilisation during this period. The lockdown was associated with an increase in ambulance attendances for mental health conditions and is of concern. In considering future lockdowns, the potential implications on a population's mental well-being will need to be seriously considered against the benefits of elimination of virus transmission.","Dicker, Bridget; Swain, Andrew; Todd, Verity Frances; Tunnage, Bronwyn; McConachy, Emma; Drake, Haydn; Brett, Michelle; Spearing, Dan; Howie, Graham John","https://dx.doi.org/10.1136/bmjopen-2020-044726","","Country: GB; REINO UNIDO; UNITED KINGDOM; REINO UNIDO; UK; GREAT BRITAIN; INGLATERRA; ENGLAND; ESCOCIA; SCOTLAND; Database: MEDLINE; Publication details: BMJ Open;10(12): e044726, 2020 12 23.; Publication details: BMJ Open;10(12): e044726, 2020 12 23.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-05","",8900,""
"Development of a coronavirus social distance attitudes scale","OBJECTIVE: Our goal was to develop a scale to assess social distance attitudes related to COVID-19. METHODS: We performed an online national survey of US adults (n = 1,074) to assess social distance attitudes, COVID-19 related beliefs and behaviors, and demographics. We assessed scale structure using confirmatory factor analysis and evaluated internal consistency and validity. We assessed association of scale factors with respondent characteristics. RESULTS: Confirmatory factor analysis supported a hypothesized two-factor solution. Internal consistency was high for both positive (Alpha = 0.92) and negative (Alpha = 0.91) attitude factors. Analyses supported construct and predictive validity with expected associations between scale factors and perceived norms and behavior (e.g. trips out of the home). We found an interaction suggesting that holding highly negative attitudes reduced the effect of holding positive beliefs. Both attitude factors were related to age, gender, race/ethnicity, and political affiliation. Perceived COVID-19 risk (to others but not for self) and perceived severity were consistently associated with higher positive and lower negative attitudes. CONCLUSION: This COVID-19 Social Distance Attitude Scale contains positive and negative factors with high internal consistency and construct and predictive validity. PRACTICE IMPLICATION: A greater understanding and ongoing assessment of COVID-19 social distance attitudes could inform policymakers, researchers, and clinicians who seek to promote protective social distance behaviors.","An, Lawrence; Hawley, Sarah; Van Horn, M Lee; Bacon, Elizabeth; Yang, Penny; Resnicow, Ken","https://dx.doi.org/10.1016/j.pec.2020.11.027","","Country: IE; IRLANDA; IRELAND; IRLANDA; Database: MEDLINE; Publication details: Patient Educ Couns;2020 Nov 24.; Publication details: Patient Educ Couns;2020 Nov 24.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-05","",8901,""
"Impact of COVID-19 Pandemic on College Student Mental Health and Wellness","OBJECTIVE: To test the impact of the coronavirus disease 2019 (COVID) pandemic on the emotions, behavior, and wellness behaviors of first-year college students. METHOD: A total of 675 first-year university students completed a full assessment of behavioral and emotional functioning at the beginning of the spring semester 2020. Of these, 576 completed the same assessment at the end of the spring semester, 600 completed at least 1 item from a COVID-related survey after the onset of COVID pandemic, and 485 completed nightly surveys of mood and wellness behaviors on a regular basis before and after the onset of the COVID crisis. RESULTS: Externalizing problems (meanÂ =Â -0.19, 95% CIÂ =Â -0.06 to 0.33, pÂ = .004) and attention problems (meanÂ =Â -0.60, 95% CIÂ =Â -0.40 to 0.80, pÂ < .001) increased after the onset of COVID, but not internalizing symptoms (meanÂ = 0.18, 95% CIÂ =Â -0.1 to 0.38, pÂ = .06). Students who were enrolled in a campus wellness program were less affected by COVID in terms of internalizing symptoms (ÃŸÂ = 0.40, SEÂ = 0.21, pÂ = .055) and attention problems (ÃŸÂ = 0.59, SEÂ = 0.21, pÂ = .005) than those who were not in the wellness program. Nightly surveys of both mood (ÃŸÂ =Â -0.10, SEÂ = 0.03, pÂ = .003) and daily wellness behaviors (ÃŸÂ =Â -0.06, SEÂ = 0.03, pÂ = .036), but not stress (ÃŸÂ = 0.02, SEÂ = 0.03, pÂ = .58), were negatively affected by the COVID crisis. The overall magnitude of these COVID-related changes were modest but persistent across the rest of the semester and different from patterns observed in a prior year. CONCLUSION: COVID and associated educational/governmental mitigation strategies had a modest but persistent impact on mood and wellness behaviors of first-year university students. Colleges should prepare to address the continued mental health impacts of the pandemic.","Copeland, William E; McGinnis, Ellen; Bai, Yang; Adams, Zoe; Nardone, Hilary; Devadanam, Vinay; Rettew, Jeffrey; Hudziak, Jim J","https://dx.doi.org/10.1016/j.jaac.2020.08.466","","Country: US; ESTADOS UNIDOS; UNITED STATES; ESTADOS UNIDOS; USA; EUA; US; UNITED STATES OF AMERICA; ESTADOS UNIDOS DA AMERICA; EEUU; Database: MEDLINE; Publication details: J Am Acad Child Adolesc Psychiatry;60(1): 134-141.e2, 2021 Jan.; Publication details: J Am Acad Child Adolesc Psychiatry;60(1): 134-141.e2, 2021 Jan.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-05","",8902,""
"The Hidden Epidemic of Opioid Overdoses During the Coronavirus Disease 2019 Pandemic","","Kosten, Thomas R; Petrakis, Ismene L","https://dx.doi.org/10.1001/jamapsychiatry.2020.4148","","Country: US; ESTADOS UNIDOS; UNITED STATES; ESTADOS UNIDOS; USA; EUA; US; UNITED STATES OF AMERICA; ESTADOS UNIDOS DA AMERICA; EEUU; Database: MEDLINE; Publication details: JAMA Psychiatry;2020 Dec 30.; Publication details: JAMA Psychiatry;2020 Dec 30.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-05","",8903,""
"COVID-19: challenges for dementia care and research; Covid-19: desafios para os cuidados e a pesquisa na demÃªncia","ABSTRACT. The COVID-19 pandemic has raised significant concerns about the management and care for people with dementia and their caregivers. In this context, this work will discuss how social isolation or social distancing caused by the pandemic may impact the clinical management of people with dementia, caregivers' health, and dementia research. The pandemic disrupts all forms of social interaction and may increase the behavioral impairment of people with dementia. Regarding pharmacological treatment, telemedicine is an option, but the context of social isolation raises questions about how to manage people with dementia with lack of cognitive stimulation and non-pharmacological treatment. In addition, the impact of the pandemic on caregivers should be considered. There is some evidence that telephone counseling can reduce depressive symptoms of caregivers of people with dementia. In dementia research, social isolation imposes researchers to modify their study protocols in order to continue collecting data by developing remote tools to assess the participants such as electronic informed consent and online questionnaires and tests. Thus, there is an urgent need for the evaluation and refinement of interventions to address several cognitive, behavioral, and clinical aspects of the long-term impact of the pandemic in dementia.; RESUMO. A pandemia causada pelo COVID-19 desencadeia grandes preocupaÃ§Ãµes sobre o manejo e cuidados com as pessoas com demÃªncia e seus cuidadores. Neste contexto, discutiremos como o isolamento social causado pela pandemia pode impactar o manejo clÃ­nico de pessoas com demÃªncia, a saÃºde do cuidador e a pesquisa sobre demÃªncia. A pandemia interrompe todas as formas de interaÃ§Ã£o social e pode causar aumento do comprometimento dos sintomas neuropsiquiÃ¡tricos nas pessoas com demÃªncia. Em relaÃ§Ã£o ao tratamento farmacolÃ³gico, a telemedicina Ã© uma opÃ§Ã£o, mas o contexto de isolamento social levanta questÃµes sobre como manejar as pessoas com demÃªncia com falta de estimulaÃ§Ã£o cognitiva ou intervenÃ§Ãµes nÃ£ofarmacolÃ³gicas. AlÃ©m disso, o impacto da pandemia sobre os cuidadores deve ser considerado. Existem evidÃªncias de que o aconselhamento telefÃ´nico pode reduzir os sintomas depressivos dos cuidadores. AlÃ©m disso, o isolamento social impÃµe que pesquisadores modifiquem seus protocolos de pesquisa com o objetivo de continuar coletando dados, atravÃ©s do desenvolvimento de ferramentas remotas para avaliar os participantes, como o consentimento livre e esclarecido eletrÃ´nico e questionÃ¡rios e testes online. Assim, hÃ¡ uma necessidade urgente de avaliaÃ§Ã£o e refinamento das intervenÃ§Ãµes para abordar aspectos cognitivos, comportamentais e clÃ­nicos do impacto de longo prazo da pandemia na demÃªncia.","Dourado, Marcia Cristina Nascimento; Belfort, Tatiana; Monteiro, Alexandre; Lucena, Aline Tavares de; Lacerda, Isabel Barbeito; Gaigher, Julia; Baptista, Maria Alice Tourinho; Brandt, Michelle; Kimura, NathÃ¡lia Ramos; Souza, Natalie de; Gasparini, Paula; Rangel, RogÃ©ria; Marinho, Valeska","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-57642020000400340","","Country: BR; BRASIL; BRAZIL; BRASIL; BRESIL; BRASILE; Database: LILACS; Publication details: Dement. neuropsychol;14(4): 340-344, Oct.-Dec. 2020.; Publication details: Dement. neuropsychol;14(4): 340-344, Oct.-Dec. 2020.; Publication type: article; project document","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-01-05","",8904,""
