"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Orthopaedic Guidelines for the COVID-19 Post-Outbreak Period: Experience from Wuhan, People's Republic of China","Currently, the coronavirus disease 2019 (COVID-19) crisis has rapidly spread worldwide. As the earliest outbreak area of the pandemic, Wuhan, People's Republic of China, is gradually recovering to its normal state under the effective control of government authorities. Outpatient services in major hospitals are now being restored. An accumulation of asymptomatic infections is a potential risk for medical personnel, especially when there is crowding in hospitals. As the biggest center for orthopae","Xiong, Chen, Lin, Panayi, Mi, Liu","https://doi.org/10.2106/JBJS.20.00773","20200605","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-06","",1690,""
"COVID-19: Closing the Psychological Treatment Gap during the Pandemic, a Protocol for Implementation and Evaluation of Text4Hope (a Supportive Text Message Program)","Coronavirus disease 2019 (COVID-19) has spread globally with far-reaching, significant and unprecedented impacts on health and way of life. Threats to mental health, psychological safety and well being are now emerging, increasing the impact of this virus on world health. Providing support for these challenges is difficult because of very high numbers of people requiring support in the context of a need to maintain physical distancing. This protocol describes use of text messaging (Text4Hope) as","Agyapong, Hrabok, Vuong, Gusnowski, Shalaby, Mrklas, Li, Urichuck, Snaterse, Surood, Cao, Li, Greiner, Greenshaw","https://doi.org/10.2196/19292","20200605","","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-06","",1691,""
"On the clinical psychologist's role in the time of COVID-19, with particular reference to experience gained in pediatric oncology","The COVID-19 pandemic seems to be developing into a planetary-scale mental health experiment, undermining the foundations of our being human, obliging us to keep physically apart from one another, and inducing us to see other people as a potential threat. In the world of pediatric oncology, we have found ourselves up against new challenges. In this article, we discuss the difficulties found in conducting psychological support sessions while complying with physical distancing rules, as well as we","Clerici, Massimino, Ferrari","https://doi.org/10.1002/pon.5418","20200605","COVID-19; pediatric oncology; psychological support; remote communication; social distancing","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-06","",1692,""
"Novel coronavirus and regular physical activity involvement: Opinion","The novel coronavirus (NCOVID-19) has quickly become a public health concern globally and needs urgent attention. While there is no current evidence of vaccines and specific drugs to prevent and treat the ailments emanating from NCOVID-19 infections, complementary and conventional medical treatments could prove beneficial in ameliorating some of the respiratory difficulties, especially in countries in sub-Saharan Africa. These treatments include specific breathing exercises, a diet that strength","Onagbiye, Mchiza, Bassett, Travill, Eijnde","https://doi.org/10.4102/phcfm.v12i1.2453","20200605","NCOVID-19; SSA; physical exercise; respiratory difficulties; well-being","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-06","",1693,""
"Clinical update on COVID-19 in pregnancy: A review article","The data pertaining to the COVID-19 pandemic has been rapidly evolving since the first confirmed case in December 2019. This review article presents a comprehensive analysis of the current data in relation to COVID-19 and its effect on pregnant women, including symptoms, disease severity and the risk of vertical transmission. We also review the recommended management of pregnant women with suspected or confirmed COVID-19 and the various pharmacological agents that are being investigated and may ","Ryean, Purandare, McAuliffe, Hod, Purandare","https://doi.org/10.1111/jog.14321","20200605","COVID-19 and breastfeeding; COVID-19 and pregnancy; coronavirus and pregnancy","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-06","",1694,""
"The Mental Health Consequences of COVID-19 pandemic in Dentistry","With the spread of coronavirus disease 2019 (COVID-19), strict isolation strategies to limit virus transmission have been applied worldwide. The lockdown has affected and challenged different medical areas. Doctors, nurses, dentists, and other healthcare workers (HCW) are concerned about contagion, not only for themselves but also for their families and colleagues. Furthermore, the oral mucosa has been accepted as a high-risk route of transmission of COVID-19. In many countries, dentists have be","Vergara-Buenaventura, Chavez-TuÃƒÂ±on, Castro-Ruiz","https://doi.org/10.1017/dmp.2020.190","20200605","COVID-19; anxiety; coronavirus; health personnel; public health dentistry","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-06","",1695,""
"Related Health Factors of Psychological Distress During the COVID-19 Pandemic in Spain","Measures to prevent and contain the COVID-19 health crisis include population confinement, with the consequent isolation and interruption of their usual activities. The aim of the study is to analyse psychological distress during the COVID-19 pandemic. For this, a cross-sectional observational study with a sample of 4180 people over the age of 18 during quarantine was developed. Variables considered were sociodemographic variables, physical symptoms, health conditions, COVID-19 contact history a","GÃƒÂ³mez-Salgado, AndrÃƒÂ©s-Villas, DomÃƒÂ­nguez-Salas, DÃƒÂ­az-MilanÃƒÂ©s, Ruiz-Frutos","https://doi.org/10.3390/ijerph17113947","20200605","COVID-19; mental health; pandemic; psychological distress; public health; quarantine; risk assessment","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-06","",1696,""
"The Psychological Impacts of a COVID-19 Outbreak on College Students in China: A Longitudinal Study","An outbreak in Wuhan, China in late 2019 of a highly infectious new coronary pneumonia (COVID-19) led to the imposition of countrywide confinement measures from January to March 2020. This is a longitudinal study on changes in the mental health status of a college population before and after their COVID-19 confinement for the first two weeks, focusing on states of psychological distress, depression, anxiety and affectivity. The influence of possible stressors on their mental health were investig","Li, Cao, Leung, Mak","https://doi.org/10.3390/ijerph17113933","20200605","COVID-19; anxiety; college students; depression; longitudinal study; mood","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-06","",1697,""
"Impact of Rumors and Misinformation on COVID-19 in Social Media","The coronavirus disease 2019 (COVID-19) pandemic has not only caused significant challenges for health systems all over the globe but also fueled the surge of numerous rumors, hoaxes, and misinformation, regarding the etiology, outcomes, prevention, and cure of the disease. Such spread of misinformation is masking healthy behaviors and promoting erroneous practices that increase the spread of the virus and ultimately result in poor physical and mental health outcomes among individuals. Myriad in","Tasnim, Hossain, Mazumder","https://doi.org/10.3961/jpmph.20.094","20200605","COVID-19; Health impacts; Misinformation; Social media","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-06","",1698,""
"COVID-19-Related Information Sources and the Relationship With Confidence in People Coping with COVID-19: Facebook Survey Study in Taiwan","People obtain information on the coronavirus disease (COVID-19) from the internet and other sources. Understanding the factors related to such information sources aids health professionals in educating individuals. This study used data collected from the online survey study on COVID-19 in Taiwan to examine what major COVID-19 information sources are available and which sources are significantly related to the self-confidence of people in coping with COVID-19 in Taiwan. A total of 1904 participan","Wang, Lu, Ko, Chen, Li, Chang, Yen","https://doi.org/10.2196/20021","20200605","COVID-19; Facebook; confidence; coping; information; internet; mental health; online health information; social media; survey","PubMed","Undecided","","","","","","","","","","","","","False","False","","2020-06-06","",1699,""
