"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Acceptability of Telemedicine Features to Promote Its Uptake in Practice: A Survey of Community Telemental Health Providers","Understanding what motivates mental health providers to use telemedicine (i e , telemental health) is critical for optimizing its uptake, especially during unprecedented times (e g , the COVID-19 pandemic)  Drawing from the Technology Acceptance Model (TAM), this report examined the characteristics of telemental health providers and how the acceptability of telemedicine features contributes to their intention to use the technology more often in practice  Telemental health providers (N = 177) completed an online survey between March and May 2019  Most providers (75%) spent less than 25% of their work-week using telemedicine, but 70% reported an intention to use telemedicine more in the future  The belief that telemedicine affords greater access to patients, work-life balance, flexibility in providing care, and the opportunity to be at the forefront of innovative care were significant predictors of intentions to use the technology more in the future  Other significant predictors included needing assistance to coordinate insurance reimbursements, manage a successful telemedicine practice, and integrate the telemedicine program with other health IT software  Findings have important implications for increasing the frequency of telemedicine use among telemental health providers  Future research and practice should leverage providers&rsquo;positive beliefs about telemedicine acceptability and consider their needs to enhance its uptake","Bunnell, Brian E.; Barrera, Janelle F.; Paige, Samantha R.; Turner, Dylan, Welch, Brandon M.","https://doi.org/10.3390/ijerph17228525","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;17(22):8525, 2020.; Publication details: International Journal of Environmental Research and Public Health;17(22):8525, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-11-20","",7283,""
"Professional Quality of Life and Perceived Stress in Health Professionals before COVID-19 in Spain: Primary and Hospital Care","This study aimed to analyze the professional quality of life and the perceived stress of health professionals before COVID-19 in Spain, in primary and hospital care professionals  A cross-sectional observational study on health professionals working in health centers during the health crisis caused by COVID-19 was conducted  Professional Quality of Life (ProQoL) and Perceived Stress (PSS-14) were measured, along with socio-demographic and labor variables through an online questionnaire  A descriptive and correlation analysis was performed  A total of 537 professionals participated, both in hospital care (54 7%) and in primary care (45 3%)  There was a predominance of medium Compassion Satisfaction, high Compassion Fatigue and medium Burnout  Mean scores for compassion fatigue and compassion satisfaction were slightly higher in primary care, while burnout was higher in hospital care  When primary care participants were grouped by profession, significant differences were found in relation to perceived stress and to the three subscales of professional quality of life  In hospital care, the differences were observed when comparing compassion fatigue and perceived stress by gender  In addition, with respect to Burnout it was carried out by type of contract and shift and in relation to perceived stress grouped by sex, contract and profession  The COVID-19 health crisis has had an impact on mental health and the quality of professional life of health professionals  There is a need to implement long-term contingency programs aimed at improving the emotional well-being of health service professionals","Ortega-GalÃ¡n, Ãngela MarÃ­a, Ruiz-FernÃ¡ndez, MarÃ­a Dolores, Lirola, MarÃ­a-JesÃºs, Ramos-Pichardo, Juan Diego, IbÃ¡Ã±ez-Masero, Olivia, Cabrera-Troya, JosÃ©, Salinas-PÃ©rez, Virginia, GÃ³mez-BeltrÃ¡n, Piedras Alba, FernÃ¡ndez-MartÃ­nez, Elia","https://doi.org/10.3390/healthcare8040484","","Database: COVIDWHO; Publication details: Healthcare;8(4):484, 2020.; Publication details: Healthcare;8(4):484, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-11-20","",7284,""
"Psycho-social perspective of COVID-19 in Nepal","This â€˜opinion articleâ€™ is based on World Health Organization (WHO) news and online publications along with the cases handled by the writer  It aims at overviewing psycho-social angle of collectivistic social structure of Nepal during the pandemic called COVID-19 caused by Coronavirus  Majority of Nepalese are dependent on agriculture, remaining on private or public services either in or out of the country  COVID-19 entered the world health threatening their existence, authority and leaving social system in halt  Coronavirus attacked breathing system and lungs claiming hundreds of thousand peopleâ€™s lives around the world  No vaccine or medicine to combat it has been developed till date  Educational, professional and service organizations have been shut down leaving families isolated from friends and relatives  People are living with fear, denial, panic reactions, dissociation, depression, and socially distressed in â€˜lockdownâ€™ condition  It can damage trust in authority and socialization pattern as after-effect  Doctors, Politicians, educators, local government, social workers, psychologists and people themselves can reduce negative psycho-social effects occurring in future  Emotional management (situational awareness and acceptance), relationship management, meditation and relaxation exercises can contribute positively in reducing psychological problems of COVID-19","Maharjan, Sharmila","https://doi.org/10.3126/asta.v1i1.30290","","Database: COVIDWHO; Publication details: Applied Science and Technology Annals;1(1):131-135, 2020.; Publication details: Applied Science and Technology Annals;1(1):131-135, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-11-20","",7285,""
"Exploring the Impact of COVID-19 on Mental Health Outcomes in Children and Adolescents: A Systematic Review","The psychological impact of the COVID-19 pandemic has been widely discussed during the past few months, with scholars expressing concern about its potential debilitating consequences on youth mental health  Hence, this research aimed to provide a systematic review of the evidence on the COVID-19 pandemic&rsquo;s impact on youth mental health  We conducted a mixed methods integrated review to identify any empirical study that focused on young people &le;18 years old  Eight databases were systematically searched to identify studies of any type of research design  The selection procedure followed the Preferred Reporting Items for Systematic Review and Meta-Analyses (PRISMA) guidelines  The protocol of this systematic review was registered with PROSPERO (protocol ID: CRD4202019375)  Twelve studies deemed eligible for data extraction (n = 12,262)  The findings show that COVID-19 has an impact on youth mental health and is particularly associated with depression and anxiety in adolescent cohorts  The quality appraisal indicated that all studies were of low or moderate methodological quality  The COVID-19 pandemic is affecting young people&rsquo;s lives, and thus generating robust research evidence to inform policy decisions is essential  Hence, the methodological quality of future research should be drastically improved","Nearchou, Finiki, Flinn, Clodagh, Niland, Rachel, Subramaniam, Sheena Siva, Hennessy, Eilis","https://doi.org/10.3390/ijerph17228479","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;17(22):8479, 2020.; Publication details: International Journal of Environmental Research and Public Health;17(22):8479, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-11-20","",7286,""
"Weight Gain in a Sample of Patients Affected by Overweight/Obesity with and without a Psychiatric Diagnosis during the Covid-19 Lockdown","The present study aimed at identifying psychological and psychosocial variables that might predict weight gain during the COVID-19 lockdown in patients affected by overweight/obesity with and without a psychiatric diagnosis  An online survey was administered between 25 April and 10 May 2020, to investigate participants&rsquo;changes in dietary habits during the lockdown period  110 participants were recruited and allocated to two groups, 63 patients had no psychiatric diagnosis;there were 47 patients with psychiatric diagnosis  ANOVA analyses compared the groups with respect to psychological distress levels, risk perception, social support, emotion regulation, and eating behaviors  For each group, a binary logistic regression analysis was conducted, including the factors that were found to significantly differ between groups  Weight gain during lockdown was reported by 31 of the participants affected by overweight/obesity without a psychiatric diagnosis and by 31 patients with a psychiatric diagnosis  Weight gain predictors were stress and low depression for patients without a psychiatric diagnosis and binge eating behaviors for patients with a psychiatric diagnosis  Of patients without a psychiatric diagnosis, 60% reported much more frequent night eating episodes  The risk of night eating syndrome in persons affected by overweight/obesity with no psychiatric diagnosis should be further investigated to inform the development of tailored medical, psychological, and psychosocial interventions","Marchitelli, Serena, Mazza, Cristina, Lenzi, Andrea, Ricci, Eleonora, Gnessi, Lucio, Roma, Paolo","https://doi.org/10.3390/nu12113525","","Database: COVIDWHO; Publication details: Nutrients;12(11):3525, 2020.; Publication details: Nutrients;12(11):3525, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-11-20","",7287,""
"COVID-19 impact on doctors and health workers","The present article probes the current situation of doctors and health workers in Nepal as the impact of COVID-19 pandemic  It mainly discusses the social, occupational and psychological effects on the professionals  The article also documents the global occurrences and data related to COVID-19 pandemic  Lastly, it enlists the key recommendations to decrease the spread of COVID-19 and mental health measures to protect the health of the healthcare workers","Shrestha, Rabindra Man, Kunwar, Arun Raj","https://doi.org/10.3126/ojn.v10i2.31060","","Database: COVIDWHO; Publication details: Orthodontic Journal of Nepal;10(2):2-5, 2020.; Publication details: Orthodontic Journal of Nepal;10(2):2-5, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-11-20","",7288,""
"Le deuil aux temps de la COVID-19: les dÃ©fis des soins de santÃ© mentale durant la pandÃ©mie Grief in the times of COVID-19:challenges to mental health care during the pandemics El duelo en los tiempos de COVID-19: desafios para la atenciÃ³n en salud mental durante la pandemia","The present article discusses universal and particular aspects of the mourning process during the COVID-19 pandemic  It is based on clinical listening of families who lost relatives at our inpatient service  First, we describe the type of care offered by the APEM-COVID group at the General Hospital of the University of Campinas  Then we present different theoretical approaches to grieving and finally discuss specific elements of grief noticed during the pandemic  Excerpts extracted from clinical appointments relate to and challenge theoretical aspects, shedding light on the importance of the specific type of care provided to patients and its potential to build knowledge  Cet article discute quelques aspects universels et particuliers de lâ€™expÃ©rience du deuil dans le contexte de la pandÃ©mie de COVID-19 Ã  partir de lâ€™Ã©coute clinique de membres de famille de patients internÃ©s dÃ©cÃ©dÃ©s  En premier lieu, on dÃ©crit lâ€™espace dâ€™Ã©coute que le groupe APEM-COVID offre aux patients et Ã  leurs familles Ã  lâ€™HÃ´pital des Cliniques de lâ€™UniversitÃ© de Campinas  Ensuite, de diffÃ©rentes perspectives sur le deuil dâ€™auteurs renommÃ©s sont prÃ©sentÃ©es et pour conclure, on discute les Ã©lÃ©ments identifiÃ©s du deuil lors de ce moment si tragique et sans prÃ©cÃ©dent dans lâ€™histoire mondiale rÃ©cente  Les discours des proches dÃ©fient souvent les aspects thÃ©oriques dÃ» Ã  lâ€™inÃ©dit du moment dans lesquels ils sont insÃ©rÃ©s, ce qui souligne lâ€™importance des soins offerts et leur potentiel pour la construction du savoir","Dantas, Clarissa de Rosalmeida, Azevedo, Renata Cruz Soares de, Vieira, Laura Ciaramello, CÃ´rtes, Maria Teresa Ferreira, Federmann, Ana Laura Palma, Cucco, Lucas da Matta, Rodrigues, Leticia Roberta, Domingues, Jennyfer Fernanda Rodrigues, Dantas, Juliana Evangelista, Portella, Iuri Ponte, Cassorla, Roosevelt MoisÃ©s Smeke","https://doi.org/10.1590/1415-4714.2020v23n3p509.5","","Database: COVIDWHO; Publication details: Revista Latinoamericana de Psicopatologia Fundamental;23(3):509-533, 2020.; Publication details: Revista Latinoamericana de Psicopatologia Fundamental;23(3):509-533, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-11-20","",7289,""
"One Virus, Four Continents, Eight Countries: An Interdisciplinary and International Study on the Psychosocial Impacts of the COVID-19 Pandemic among Adults","The novel coronavirus disease 2019 (COVID-19) pandemic brought about several features that increased the sense of fear and confusion, such as quarantine and financial losses among other stressors, which may have led to adverse psychosocial outcomes  The influence of such stressors took place within a broader sociocultural context that needs to be considered  The objective was to examine how the psychological response to the pandemic varied across countries and identify which risk/protective factors contributed to this response  An online survey was conducted from 29 May 2020&ndash;12 June 2020, among a multinational sample of 8806 adults from eight countries/regions (Canada, United States, England, Switzerland, Belgium, Hong Kong, Philippines, New Zealand)  Probable generalized anxiety disorder (GAD) and major depression episode (MDE) were assessed  The independent role of a wide range of potential factors was examined using multilevel logistic regression  Probable GAD and MDE were indicated by 21 0% and 25 5% of the respondents, respectively, with an important variation according to countries/regions (GAD: 12 2&ndash;31 0%;MDE: 16 7&ndash;32 9%)  When considered together, 30 2% of the participants indicated probable GAD or MDE  Several factors were positively associated with a probable GAD or MDE, including (in descending order of importance) weak sense of coherence (SOC), lower age, false beliefs, isolation, threat perceived for oneself/family, mistrust in authorities, stigma, threat perceived for country/world, financial losses, being a female, and having a high level of information about COVID-19  Having a weak SOC yielded the highest adjusted odds ratio for probable GAD or MDE (3 21;95% confidence interval (CI): 2 73&ndash;3 77)  This pandemic is having an impact on psychological health  In some places and under certain circumstances, however, people seem to be better protected psychologically  This is a unique opportunity to evaluate the psychosocial impacts across various sociocultural backgrounds, providing important lessons that could inform all phases of disaster risk management","GÃ©nÃ©reux, MÃ©lissa, Schluter, Philip J.; Hung, Kevin KC, Wong, Chi Shing, Pui Yin Mok, Catherine, Oâ€™Sullivan, Tracey, David, Marc D.; Carignan, Marie-Eve, Blouin-Genest, Gabriel, Champagne-Poirier, Olivier, Champagne, Ã‰ric, Burlone, Nathalie, Qadar, Zeeshan, Herbosa, Teodoro, Ribeiro-Alves, Gleisse, Law, Ronald, Murray, Virginia, Chan, Emily Ying Yang, Pignard-Cheynel, Nathalie, Salerno, SÃ©bastien, Lits, GrÃ©goire, dâ€™Haenens, Leen, Coninck, David De, Matthys, Koenraad, Roy, Mathieu","https://doi.org/10.3390/ijerph17228390","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;17(22):8390, 2020.; Publication details: International Journal of Environmental Research and Public Health;17(22):8390, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-11-20","",7290,""
"The Psychological Impact of Movement Restriction during the COVID-19 Outbreak on Clinical Undergraduates: A Cross-Sectional Study","The COVID-19 pandemic has resulted in a Movement Control Order (MCO) in Malaysia and the subsequent closure of all educational institutions  We aimed to examine the psychological impact of the MCO among clinical undergraduates  A cross-sectional study was conducted using self-reported questionnaires that were distributed online using the Depression, Anxiety and Stress Scale-21 (DASS 21), Short Warwick Edinburgh Mental Well-Being Scale (SWEMWBS), and the newly designed MCO effect questionnaire  Seven hundred seventy-two students completed the survey  The prevalence of psychological distress was 52 8%, with around 60% of respondents reporting disruption to their daily lives  Older (p = 0 015) and more senior students (p &lt;0 001) were less likely to be anxious than their younger and junior counterparts, respectively  A greater number of social support (three or more) was linked to a lower score of depression (p = 0 005) and stress (p = 0 045)  Undergraduates who received family support demonstrated lower depression scores (p = 0 037) and higher mental wellbeing (p = 0 020) compared to those without  Government support was independently associated with a lesser risk of depressive symptoms (Adjusted odds ratio, AOR 0 68;95% confidence interval, CI 0 47&ndash;0 99) and a greater sense of mental wellbeing (AOR 1 54;95% CI 1 06&ndash;2 22)  The present finding provides evidence of a high prevalence of psychological distress among clinical undergraduates during the COVID-19 pandemic  Appropriate social support is important in alleviating anxiety and stress and promoting greater mental wellbeing amongst students during the nationwide quarantine","Kalok, Aida, Sharip, Shalisah, Abdul Hafizz, Abdul Muzhill, Zainuddin, Zulkifli Md, Shafiee, Mohamad Nasir","https://doi.org/10.3390/ijerph17228522","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;17(22):8522, 2020.; Publication details: International Journal of Environmental Research and Public Health;17(22):8522, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-11-20","",7291,""
"Physical activity, diet and quality of life during mandatory (COVID-19) quarantine following repatriation","The coronavirus disease 2019 crisis in South Africa has been managed through an effective evidence-based approach  The aim of this case report was to determine the value of staying physically active during the coronavirus disease 2019 pandemic, using online resources to prevent the harmful effects of sedentary behaviour under confined living conditions  A repatriated South African citizen was placed into monitored 14-day quarantine confined to a room, self-monitoring dietary intake and physical and health measures, while engaged in online exercise videos and indoor walking  This study demonstrates that structured indoor activity improves physical and mental health outcomes, despite prolonged sitting time during the day  During the current pandemic and in the presence of limited freedom of movement, sustained physical activity is made feasible by accessing online tools and resources, essentially reducing vulnerability to existing cardiovascular health concerns  However, these findings are based on a single participant and therefore further study is required","Gradidge, P. J. L.; Kruger, H. S.","https://doi.org/10.1177/2050313X20972508","","Database: COVIDWHO; Publication details: SAGE Open Medical Case Reports;8, 2020.; Publication details: SAGE Open Medical Case Reports;8, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2020-11-20","",7292,""
