"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Mental Health, Substance Use, and Suicidal Ideation Among Unpaid Caregivers in the United States During the COVID-19 Pandemic: Relationships to Age, Race/Ethnicity, Employment, and Caregiver Intensity","ObjectivesTo estimate the prevalence of unpaid caregiving during the coronavirus disease 2019 (COVID-19) pandemic, and to identify factors associated with adverse mental health symptoms, substance use, and suicidal ideation in this population, which provides critical support in health care systems by providing care to older adults and those with chronic conditions.

MethodsIn June 2020, Internet-based surveys with questions about demographics, caregiving responsibilities, and mental health were administered to US adults aged [&ge;]18 years. Demographic quota sampling and survey weighting to improve cross-sectional sample representativeness of age, gender, and race/ethnicity. Prevalence ratios for adverse mental health symptoms were estimated using multivariable Poisson regressions.

ResultsOf 9,896 eligible invited adults, 5,412 (54.7%) completed surveys; 5,011 (92.6%) respondents met screening criteria and were analysed, including 1,362 (27.2%) caregivers. Caregivers had higher prevalences of adverse mental health symptoms than non-caregivers, including anxiety or depressive disorder symptoms (57.6% vs 21.5%, respectively, p<0.0001) having recently seriously considered suicide (33.4% vs 3.7%, p<0.0001). Symptoms were more common among caregivers who were young vs older adults (e.g., aged 18-24 vs [&ge;]65 years, aPR 2.75, 95% CI 1.95-3.88, p<0.0001), Hispanic or Latino vs non-Hispanic White (1.14, 1.04-1.25, p=0.0044), living with vs without disabilities (1.18, 1.10-1.26, p<0.0001), and with moderate and high vs low Caregiver Intensity Index scores (2.31, 1.65-3.23; 2.81, 2.00-3.94; both p<0.0001). Suicidal ideation was more prevalent among non-Hispanic Black vs non-Hispanic White caregivers (1.48, 1.15-1.90, p=0.0022).

ConclusionsCaregivers, who accounted for one in four US adult respondents in this nationally representative sample, more commonly reported adverse mental health symptoms than non-caregivers. Increased visibility of and access to mental health care resources are urgently needed to address mental health challenges of caregiving.","Mark Ã‰ Czeisler; Alexandra Drane; Sarah S. Winnay; Emily R. Capodilupo; Charles A. Czeisler; Shantha M.W. Rajaratnam; Mark E. Howard","https://medrxiv.org/cgi/content/short/2021.02.02.21251042","20210205","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-08","",10335,""
"HEALTHCARE WORKERS PSYCHOLOGICAL DISTRESS At EARLY PHASE OF THE COVID-19 PANDEMIC IN MOROCCO","The mental being of healthcare workers with the COVID 19 pandemic is a determinant of their resilience. We investigated the psychological impact of healthcare workers during novel Coronavirus 2019-nCoV times in Morocco.

A cross-sectional study conducted among healthcare workers of an University Hospital. We evaluated the knowledge of the protective means against nCov-19, incidence and the degree of anxiety and depression according to health workers characteristic.

Among 287 health workers; 54% have been trained regarding protection procedures, and 94.8% declared that they are aware of individual protection measures. The incidence of anxiety and depression was respectively 77.4% and 73.9%. High degree of anxiety and depression was associated with female gender. However, Higher degree of anxiety was also related to function, specialty of practice, and knowledge of the protective measures against COVID-19.","Jihane Belayachi; Sarah Benammi; Hasnae CHIPPO; Rhita Nechba BENNIS; Naoufel Madani; Abdelmalek Hrora; Redouane Abouqal","https://medrxiv.org/cgi/content/short/2021.02.02.21250639","20210205","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-08","",10336,""
"Risk Factors for Infection and Health Impacts of the COVID-19 Pandemic in People with Autoimmune Diseases","BackgroundPeople with autoimmune or inflammatory conditions who take immunomodulatory/suppressive medications may have a higher risk of novel coronavirus disease 2019 (COVID-19). Chronic disease care has also changed for many patients, with uncertain downstream consequences.

ObjectiveAssess whether COVID-19 risk is higher among those on immunomodulating or suppressive agents and characterize pandemic-associated changes to care.

DesignLongitudinal registry study

Participants4666 individuals with autoimmune or inflammatory conditions followed by specialists in neurology, rheumatology, cardiology, pulmonology or gastroenterology at Johns Hopkins

MeasurementsPeriodic surveys querying comorbidities, disease-modifying medications, exposures, COVID-19 testing and outcomes, social behaviors, and disruptions to healthcare

ResultsA total of 265 (5.6%) developed COVID-19 over 9 months of follow-up (April-December 2020). Patient characteristics (age, race, comorbidity, medication exposure) were associated with differences in social distancing behaviors during the pandemic. Glucocorticoid exposure was associated with higher odds of COVID-19 in multivariable models incorporating behavior and other potential confounders (OR: 1.43; 95%CI: 1.08, 1.89). Other medication classes were not associated with COVID-19 risk. Diabetes (OR: 1.72; 95%CI: 1.08, 2.73), cardiovascular disease (OR: 1.68; 95%CI: 1.24, 2.28), and chronic kidney disease (OR: 1.76; 95%CI: 1.04, 2.97) were each associated with higher odds of COVID-19. Pandemic-related disruption to care was common. Of the 2156 reporting pre-pandemic utilization of infusion, mental health or rehabilitative services, 975 (45.2%) reported disruptions. Individuals experiencing changes to employment or income were at highest odds of care disruption.

LimitationsResults may not be generalizable to all patients with autoimmune or inflammatory conditions. Information was self-reported.

ConclusionsExposure to glucocorticoids may increase risk of COVID-19 in people with autoimmune or inflammatory conditions. Disruption to healthcare and related services was common. Those with pandemic-related reduced income may be most vulnerable to care disruptions.","Kathryn C Fitzgerald; Christopher A Mecoli; Morgan Douglas; Samantha Harris; Berna Aravidis; Jemima Albayda; Ahmet Hoke; Elias S Sotirchos; Ana-Maria Orbai; Michelle Petri; Lisa Christopher-Stine; Alan N Baer; Julie J Paik; Brittany L Adler; Eleni Tiniakou; Homa Timlin; Pavan Bhargava; Scott D Newsome; Arun Venkatesan; Vinay Chaudhry; Thomas E Lloyd; Carlos A Pardo; Barney J Stern; Mark Lazarev; Brindusa Truta; Shiv Saidha; Edward S Chen; Michelle Sharp; Nisha Gilotra; Edward K Kasper; Allan C Gelber; Clifton O Bingham III; Ami A Shah; Ellen M Mowry","https://medrxiv.org/cgi/content/short/2021.02.03.21251069","20210205","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-08","",10337,""
"Psychological state of medical staff throughout the COVID-19 pandemic","COVID-19 affects all aspects of social life, including mental health  Some authors reported an increased risk of suicides  Objective  To assess the psychological state including anxiety, depression, and mental burnout in medical staff who works with new COVID-19 infection  Material and methods  An anonymous research was conducted in Moscow COVID-19 departments in June 2020  The study included 470 respondents who work with COVID-19 infection including 323 physicians and 147 nurses  Physicians included 274 anesthesiologists and intensive care specialists and 49 doctors of other specialties  We have used the following scales: Beck Depression Inventory, Maslach Burnout Inventory scale (MBI) for physicians adapted by N E  Vodopyanova (emotional exhaustion (EE), depersonalization (DP), reduction of professional achievements (PA)), State-Trait Anxiety Inventory (STAI), Beck Hopelessness Inventory for assessment of negative attitude to subjective future  Additional questions: subjective assessment of fatigue throughout a week, subjective assessment of efficiency, somatic complaints over the past month  R-Studio software (Version 1 0 153 2009-2017) was used for statistical analysis  Results  Depression was observed in 67 8% of physicians and 59 18% of nurses, negative attitude to subjective future â€” in 67 8% of physicians and 37 41% of nurses  According to MBI data, high EE score was noted in 59 13% of physicians, DP score â€” in 21 67%, PA score â€” in 43 03% of doctors  High burnout scores in all three sub-scales were observed in 18 89% of physicians and 8 16% of nurses  Conclusion  Analysis of psychological state and regular psychological testing are essential in COVID-19 departments  This step will be first one towards reducing the negative impact of depression, anxiety, burnout on mental health  Â© E V  SINBUKHOVA, D N  PROTSENKO","Sinbukhova, E. V.; Protsenko, D. N.","https://doi.org/10.17116/anaesthesiology202006254","","Database: COVIDWHO; Publication details: Russian Journal of Anesthesiology and Reanimatology;6(2):54-60, 2020.; Publication details: Russian Journal of Anesthesiology and Reanimatology;6(2):54-60, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-08","",10338,""
"An Adaptive Learning Mode of â€œPublic Psychologyâ€ Based on Creative Thinking with Virtual Simulation Technology","Due to the outbreak of COVID-19, the teaching of psychology in college has become especially important, posting higher requirements on the teaching content and purpose of the course of psychology  Nowadays, the traditional course of public psychology in college only focuses on the prevention and correction of psychological problems among college students, but educators ignore the importance of teaching students to understand psychological problems through relevant courses, making it impossible to achieve the expected effect of mental health education for students  Colleges should apply the notion of positive mental health education in the course of public psychology designed for college students  Students can better adapt to the society only when they have sound mental quality  According to requirement of â€œthe zone of proximal developmentâ„¢ a conceptual framework of the course was established in this study based on adaptation theory in which students are encouraged to think independently, as required by and an autonomous learning situation was created for students with psychological problems  At the same time, the education and teaching programming software named Scratch was adopted and integrated in the virtual simulated experimental teaching system of psychology  The integrated teaching system included the management of psychological teaching software, the monitoring of psychological experimental process, the query and analysis of psychological experimental data and the management of academic experimental resources, forming an integrated teaching environment with adaptive learning functions  In the end, the ant colony algorithm was used to mine a learning mode that is commensurate with the learnerâ€™s knowledge level, meets the learnerâ€™s resource preferences and satisfies the learnerâ€™s needs for learning activities, and this learning mode was identified as the best application mode for the learning of public psychology  It was revealed in practice that the adaptive learning mode of psychology based on virtual simulation technology can improve studentsâ€™ learning initiative for the course of public psychology and increase their independent innovation ability  Â© 2020  All Rights Reserved","Shen, C.; Qi, A.","https://doi.org/10.3991/ijet.v15i23.18957","","Database: COVIDWHO; Publication details: International Journal of Emerging Technologies in Learning;15(23):131-144, 2020.; Publication details: International Journal of Emerging Technologies in Learning;15(23):131-144, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-08","",10339,""
"Possible prospects for using modern magnesium preparations for increasing stress resistance during COVID-19 pandemic","Introduction: The relevance of the issue of increasing stress resistance is due to a significant deterioration in the mental health of the population caused by the special conditions of the disease control and prevention during the COVID-19 pandemic  Recently, the decisive role in the severity of clinico-physiological manifestations of maladjustment to stress is assigned to magnesium ions  The aim of the work was to study the magnesium importance in the body coping mechanisms under stress for the pathogenetic substantiation of the magnesium correction in an unfavorable situation of disease control and prevention during the COVID-19 pandemic  Materials and methods: The theoretical basis of this scientific and analytical review was an analysis of modern Russian and foreign literature data posted on the electronic portals MEDLINE, PubMed-NCBI, Scientific Electronic Library eLIBRARY RU, Google Academy, and CyberLeninka  Results and discussion: It was shown that the total magnesium level in the body plays the indicator role of the body functional reserves  Acute and chronic stresses significantly increase the magnesium consumption and cause a decrease in its body content  Magnesium deficiency is one of the main pathogenetic mechanisms of reducing stress resistance and adaptive body reserves  Arising during the COVID-19 pandemic, increased nervous and emotional tension, the lack of emotional comfort and balance can lead to the onset or deterioration of magnesium deficiency, which manifests itself in mental burnout and depletion of adaptive capacities  The inability to synthesize magnesium in the body necessitates including foodstuffs high in magnesium in the population diet during this period  The appointment of magnesium preparations is pathogenetically justified with moderate and severe magnesium deficiency  This therapy should take into account the major concomitant diseases, severity of magnesium deficiency, and a patient's age  Conclusion: magnesium correction, carried out during the COVID-19 pandemic, will contribute to increasing stress resistance, preventing mental diseases and improving the population's life quality  Â© 2020 Belgorod State National Research University  All rights reserved","Sankova, M. V.; Kytko, O. V.; Meylanova, R. D.; Vasil'ev, Y. L.; Nelipa, M. V.","https://doi.org/10.3897/RRPHARMACOLOGY.6.59407","","Database: COVIDWHO; Publication details: Research Results in Pharmacology;6(4):65-76, 2020.; Publication details: Research Results in Pharmacology;6(4):65-76, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-08","",10340,""
"Guidelines for maintaining physical fitness during covid-19 pandemic","The ongoing corona virus outbreak (COVID-19) has turn into pandemic, by rapidly spreading and infecting all over the world  It left no other choice than implementing the lockdown all over the country  This lockdown has lead to the development of sedentary lifestyle among the people leaving them with inactivity, anxiety, depression and with an elevated chance of a potential aggravation of the health problems  Therefore, not just modifying peopleâ€™s lifestyles during quarantine and keeping an active lifestyle at home, it is very necessary for the overall populationâ€™s safety, but particularly for those with additional risk factors and the elderly to conduct daily physical indoor activities and exercises  The data was collected from the electronic databases  The review includes the quarantine population of all age group and gender  After reviewing the articles it was concluded that the multi-component full-body programs should be carried out by the population, including aerobic, strengthening, balancing and stretching exercises by modifying and utilizing both the space and material available  Doing physical exercise will help us to stay active during quarantine period so that after the end of the crisis we will be able to resume our work without lethargy  Â© 2021, Institute of Medico-Legal Publications  All rights reserved","Saifee, S. S.; Kapoor, A.","https://doi.org/10.37506/ijfmt.v15i1.13623","","Database: COVIDWHO; Publication details: Indian Journal of Forensic Medicine and Toxicology;15(1):1495-1498, 2021.; Publication details: Indian Journal of Forensic Medicine and Toxicology;15(1):1495-1498, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-08","",10341,""
"COVID-19 responses among general people of Bangladesh: Status and individual view toward COVID-19 during lockdown period","This cross-sectional study has evaluated the level of the COVID-19 response among the general people of Bangladesh through their COVID-19 basic knowledge, attitude and practice level to reduce the outbreak  A rapid self-administered online survey was conducted during the COVID-19 lockdown period in Bangladesh  Convenience and snowball sampling technique were followed in this study  The online survey was open for all Bangladeshi general people whether they were infected or not  For this study, total 616 Bangladeshi respondents participated where majority of them were from Dhaka city, one of the worst COVID-19 affected cities in the world  Normality of data was checked before statistical analysis  Majority of the respondents reported moderate safety of their current place from COVID-19 with high concern of their mental health during COVID-19 lockdown period  The total COVID-19 responses among these people were moderate along with the alarming high percentages of low COVID-19 responses  The respondents reported moderate COVID-19 knowledge level and moderate attitude level toward the COVID-19 control  They demonstrated that they followed practices to prevent the COVID-19 infection  Female respondents were identified with better COVID-19 responses compared to their male counterpart  Dhaka city residents had less confidence on their current place being safe from COVID-19  They also had low COVID-19 responses during the lockdown period compared to the residents living outside Dhaka city  Â© 2021 The Author(s)  This open access article is distributed under a Creative Commons Attribution (CC-BY) 4 0 license","Rahman, M. M.; Khan, S. J.; Sakib, M. S.; Halim, M. A.; Rahman, F.; Rahman, M. M.; Jhinuk, M. J.; Nabila, N. H.; Yeasmin, M. T. M.","https://doi.org/10.1080/23311908.2020.1860186","","Database: COVIDWHO; Publication details: Cogent Psychology;8(1), 2021.; Publication details: Cogent Psychology;8(1), 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-08","",10342,""
"Multi-centric study of psychological disturbances among health care workers in tertiary care centers of Western India during the COVID-19 pandemic","Introduction: The world has been facing a pandemic of COVID-19, and while dealing with this pandemic is not easy for anyone, it is especially hard on health care workers (HCWs) as they are the front-line warriors  Aim of the study: To assess the psychological disturbances that the COVID-19 pandemic has inflicted on healthcare workers in India and to assess the correlation between different parameters including socio-demographic variables, job-related variables, personal history and psychological disturbances such as perceived stress, depression and anxiety  Material and methods: Health care workers from a few tertiary care institutes (government as well as private sectors, which are caring for patients with COVID-19) in a western state of India were invited to participate with a self-administered online questionnaire  That questionnaire consisted of self-report scales including Fear of COVID-19 Scale, the Depression, Anxiety and Stress Scale 21 items (DASS 21), and the Perceived Stress Scale with socio-demographic, job-related and personal details  Results: Out of 302 subjects, on the Perceived Stress Scale, 101 (33 44%) reported low, 185 (61 26%) moderate and 16 (5 30%) high levels of stress  On DASS 21, depression was reported by 56 (18 54%) subjects, 60 (19 87%) subjects were found to have anxiety and 50 (16 56%) subjects reported to have stress  Perceived stress score on Perceived Stress Scale (PSS) was significantly correlated with the depression, anxiety and stress score on DASS 21  A few risk factors such as female gender, single marital status, past history of psychiatric illness, working as interns and residents doctors with lesser experience and high risk duty areas such as COVID-19 duties in a particular situation were significantly associated with psychological disturbances such as stress, depression and anxiety  Conclusions: We observed significant psychological impacts of the COVID-19 pandemic on HCWs as well as a few risk factors related to it  Supporting the mental health of HCWs is a critical part of the public health response to maintain an adequate workforce and to maximize the ability of HCWs to face this pandemic  Â© 2020 Termedia Publishing House Ltd   All rights reserved","Patel, A. V.; Kandre, D. D.; Mehta, P.; Prajapati, A.; Patel, B.; Prajapati, S.","https://doi.org/10.5114/NAN.2020.101291","","Database: COVIDWHO; Publication details: Neuropsychiatria i Neuropsychologia;15(3):89-100, 2021.; Publication details: Neuropsychiatria i Neuropsychologia;15(3):89-100, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-08","",10343,""
"Correlation Between Facebook Use, Mental Health And Learning Engagement: A Case Of Universities In Surabaya City, Indonesia","This study was propelled by the Covid 19 Global Pandemic which necessitates online platforms to replace traditional classrooms than ever before  The study investigated on the perception on and interrelationships between Facebook use, mental health and engagement in learning  Using Descriptive Correlational Design, the study used online questionnaire to collect data from a convenient sample of 253University students with varied demographic characteristics in Surabaya City  The mean age of respondents was 21 5  Cronbachâ€™s Alpha of above 0 7 was established for each variable prior to data analysis  The study established that students did not consider Facebook as a valuable platform for learning  Difference in Facebook use by gender and area of study was not significant  Studentsâ€™ preferred platforms included Google classroom, WhatsApp and Zoom  Students experienced anxiety and it was not easy for them to cope up with stressful moments  However, they concentrated in learning without any interference from Facebook and took active role in extra-curricular activities, sports and games  Mental health positively influenced studentsâ€™ engagement while Facebook use enhanced mental health  Therefore, it is recommended that educators should make use of Google Classroom, WhatsApp and Zoom to support studentsâ€™ engagement  Students need to actively engage in sports and games to overcome potential stressful moments  Educators should take advantage of studentsâ€™ engagement by introducing alternative social media platforms for further enhancement of learning engagement  Finally, Education stakeholders need to enhance mental health education in order to increase rates of studentsâ€™ engagement in learning  Â© 2021  Turkish Online Journal of Distance Education  All rights reserved","Ngussa, B. M.; Fitriyah, F. K.; Diningrat, S. W. M.","https://doi.org/10.17718/TOJDE.849912","","Database: COVIDWHO; Publication details: Turkish Online Journal of Distance Education;22(1):229-245, 2021.; Publication details: Turkish Online Journal of Distance Education;22(1):229-245, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-02-08","",10344,""
