"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","exclusion_reason","extraction_date","expert_decision","ID","o1"
"Characterizing the COVID-19 illness experience to inform the study of post-acute sequalae and recovery: a qualitative study","We aimed to characterize the variability in the illness experience and recovery process from COVID-19. We conducted 24 in-depth individual interviews with participants enrolled in the Long-term Immunological Impact of Novel Coronavirus (LIINC) cohort study in San Francisco, California from June through October of 2020. Participants were adults who had a previously confirmed positive SARV-CoV-2 nucleic acid amplification test result, had recovered or were recovering from acute infection, and underwent serial evaluations at our clinical research center. We purposefully sampled 24 English- and Spanish-speaking adults with asymptomatic, mild and severe symptomatic infection, including those who were hospitalized, and those with HIV co-infection. Half of our sample (50.0%) identified as Latinx/Hispanic and most of the participants were men (62.5%). We used thematic analysis to characterize the illness experience, recovery process, and mental health impact of experiencing COVID-19 and present clinical data for each participant. Emergent themes were: (1) across symptom profiles and severity, experiencing COVID-19 was associated with psychological distress, (2) among participants with symptomatic infection, the illness experience was characterized by uncertainty in terms of managing symptoms and recovery, and (3) despite wide-ranging illness experiences, participants shared many common characteristics, including health information-seeking behavior facilitated by access to medical care, and uncertainty regarding the course of their illness and recovery. COVID-19 was associated with elevated levels of psychological distress, regardless of symptoms.","Edda I. Santiago-Rodriguez; Andres Maiorana; Michael J Peluso; Rebecca Hoh; Viva Tai; Emily A. Fehrman; Yanel Hernandez; Leonel Torres; Matthew A. Spinelli; Monica Gandhi; J. Daniel Kelly; Jeffrey N. Martin; Timothy J. Henrich; Steven G Deeks; John A Sauceda","https://medrxiv.org/cgi/content/short/2021.03.10.21253330","20210312","","medRxiv","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-13","",11822,""
"Quantifying the impact of COVID-19 on the individuals in the Kingdom of Saudi Arabia: A cross-sectional descriptive study of the posttraumatic growth","This study seeks to explore the effect of the COVID-19 outbreak pandemic on the posttraumatic growth among Saudi individuals and also to assess the effect of demographic variables on the PTG  A descriptive design was applied to detect the level of PTG and to determine the differences in PTG due to demographic variables  A randomized sample consisting of 365 participants was chosen;the participants? ages ranged between 20 and 60  The study sample was divided into subgroups according to demographic variables  The posttraumatic growth scale (PTG-21) applied online to the study sample  The results indicated that there were high levels of improved personal relationships, increased emotional strength and resilience, greater spiritual connection, and a heightened sense of gratitude toward life among Saudis, while there were low levels of the new opportunities and the total score of posttraumatic growth  The results also found that there are significant statistical differences in the PTG due to demographic variables except academic degree has not no effect in PTG  The findings highlighting the importance of the psychological service centers, to help who suffer from the negative effects of COVID-19 pandemic outbreak symptoms such as anxiety, depression, and obsessive compulsive","Arnout, Boshra A.; Al-Sufyani, Hanan H.","https://doi.org/10.1002/pa.2659","","Database: COVIDWHO; Publication details: Journal of Public Affairs;n/a(n/a):e2659, 2021.; Publication details: Journal of Public Affairs;n/a(n/a):e2659, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-13","",11823,""
"Associations between Relationship Quality and Mental Health during COVID-19 in the United Kingdom","This study investigated the association of relationship quality with several well-being measures during the COVID-19 lockdown in the United Kingdom  An online survey was conducted on a study sample (n = 682) measuring relationship quality with the Quality of Marriage Index, and well-being measures including quality of life (WHO-QoL BREF), well-being (WHO-5), perceived stress (PSS-10), depressive (PHQ-9), and anxiety (GAD-7) symptoms  Good relationship quality goes along with higher scores in well-being (WHO-5), quality of life (WHO-QoL BREF), psychological domain, physical health, social relationships, environment, and reduced scores in stress (PSS-10), depressive (PHQ-9) and anxiety (GAD-7) symptoms compared with poor relationship quality (p &lt;0 001)  Moreover, 21% of participants living in relationships with poor quality stated that they drink significantly more alcohol since the initial COVID-19 restrictions, compared to 10% of participants with good quality (p = 0 002)  Living in a good relationship seems to be an advantage, whereas those with poor relationship quality are particularly more burdened and drink significantly more alcohol during the COVID-19 lockdown","Pieh, Christoph, Probst, Thomas, Budimir, Sanja, Humer, Elke","https://doi.org/10.3390/ijerph18062869","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;18(6):2869, 2021.; Publication details: International Journal of Environmental Research and Public Health;18(6):2869, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-13","",11824,""
"Emerging stronger from the COVID-19 crisis: recover, reposition, and redesign (Special Issue: Population health and the pandemic: early lessons)","This article analysed past Big Event disruptions such as the 1918-1919 and 1957-1958 influenza pandemics, economic shocks such as the Great Depression and global financial crisis of 2008, and the September 11, 2001 terrorist attacks  By looking across these Big Events, the study found 3 key principles to follow  Big Event disruptions provide a unique window of opportunity for leaders to take bold steps to ensure near-term resiliency and long-term sustainability  The hospital in home model is emblematic of how health systems should consider big strategic moves to drive shifts toward systemness, consumer-centricity, and care transformation  The study hopes that these principles serve as inspiration for leaders to drive growth and accelerate health care's transformation","Waldeck, A.; Prashant, Srivastava, Picken, H. A.","https://doi.org/10.1089/pop.2020.0188","","Database: COVIDWHO; Publication details: Population Health Management;23(5):339-343, 2020.; Publication details: Population Health Management;23(5):339-343, 2020.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-13","",11825,""
"Physical Activity during the First COVID-19-Related Lockdown in Italy","The spread of the COVID-19 virus was met by a strict lockdown in many countries around the world, with the closure of all physical activity (PA) facilities and limitations on moving around freely  The aim of the present online survey was to assess the effect of lockdown on physical activity in Italy  Physical activity was assessed using the European Health Interview Survey questionnaire  A total of 1500 datasets were analyzed  Differences between conditions were tested with a chi2-based (<U+03C7>2) test for categorical variables, and with the Studentâ€™s t-test for paired data  A fixed effects binary logistic regression analysis was conducted to identify relevant predictor variables to explain the compliance with World Health Organisation (WHO) recommendations  We found a substantial decline in all physical activity measures  Mean differences in walking and cycling metabolic equivalent of task minutes per week (METmin/week), respectively, were 344 4 (95% confidence interval (95% CI): 306 6â€“382 2;p &lt;0 001) and 148 5 (95% CI: 123 6â€“173 5;p &lt;0 001)  Time spent in leisure time decreased from 160 8 to 112 6 min/week (mean difference 48 2;95% CI: 40 4â€“56 0;p &lt;0 001)  Compliance with WHO recommendations decreased from 34 9% to 24 6% (chi2 (1, 3000) = 38 306, p &lt;0 001, V = 0 11)  Logistic regression showed a reduced chance (OR 0 640, 95% CI: 0 484â€“0 845;p = 0 001) to comply with WHO PA recommendations under lockdown conditions  Measures to promote physical activity should be intensified to limit detrimental health effects","FÃ¼zÃ©ki, Eszter, SchrÃ¶der, Jan, Carraro, NicolÃ², Merlo, Laura, Reer, RÃ¼diger, Groneberg, David A.; Banzer, Winfried","https://doi.org/10.3390/ijerph18052511","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;18(5):2511, 2021.; Publication details: International Journal of Environmental Research and Public Health;18(5):2511, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-13","",11826,""
"Mental Health in the Era of the Second Wave of SARS-CoV-2: A Cross-Sectional Study Based on an Online Survey among Online Respondents in Poland","The main objective of this study was to assess mental health during the COVID-19 second wave  The study was conducted using a proprietary questionnaire that had been provided via the Internet to online respondents in Poland  The questionnaire questions included a socio-geographic assessment, proprietary questions assessing the respondentsâ€™ current approach to the COVID-19 pandemic, as well as a standardised psychometric toolâ€”GHQ-28  The study involved 2155 respondents, 99 8% of whom gave their consent for the participation in the study  A mean GHQ score was 29 25 Â± 14 94 points  The criterion for minor mental disorders (=24 points) was met by 1272 (59 2%) respondents  In overall interpretation as well as in each of GHQ-28 subscales, women obtained significantly higher scores than men (p &lt;0 001)  The restriction on earning opportunities during the COVID-19 pandemic is significantly associated with the feeling of anxiety/insomnia severity among the respondents (9 96 vs  8 82 points;p &lt;0 001)  The COVID-19 pandemic, although it has already been experienced for nearly a year, has had a significant association with the general mental health of the respondents in Poland  There is a strong need to implement special programs that offer psychological support in the era of the COVID-19 pandemic, especially for those who had direct experience with COVID-19 infection","Babicki, Mateusz, Szewczykowska, Ilona, Mastalerz-Migas, Agnieszka","https://doi.org/10.3390/ijerph18052522","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;18(5):2522, 2021.; Publication details: International Journal of Environmental Research and Public Health;18(5):2522, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-13","",11827,""
"Psychological Distress among Italian University Students Compared to General Workers during the COVID-19 Pandemic","The COVID-19 pandemic induced numerous changes in the daily life of every individual, with important social, economic, and psychological consequences  Particularly, the psychological impact encountered among students might be affected by social isolation, concern for personal health and for the health of family members and friends, and uncertainty about academic progress  The present study aimed to investigate the psychological impact of the COVID-19 outbreak on Italian university students compared to general workers  The responses of 956 participants (478 university students and 478 workers) were included in the final dataset  Participants were asked to provide sociodemographic and occupation-related information, and to complete: (1) COVID-19-related questions;(2) health-related visual analogue scales;(3) State-Trait Anxiety Inventory-Form Y1 (STAI Y1);and (4) the Beck Depression Inventory (BDI-II)  Results of comparisons between university students and general workers revealed that the former reported higher levels of anxiety and depressive symptoms  Furthermore, regression analyses showed that in university students, gender, health evaluation, and health concern and gender, educational level, and health evaluation significantly predicted anxiety and depressive symptoms, respectively  Taken together these findings suggest that specific factors could predispose University students to a high risk of developing mental health symptoms as a consequence of the COVID-19 pandemic","Romeo, Annunziata, Benfante, Agata, Castelli, Lorys, Di Tella, Marialaura","https://doi.org/10.3390/ijerph18052503","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;18(5):2503, 2021.; Publication details: International Journal of Environmental Research and Public Health;18(5):2503, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-13","",11828,""
"The Outbreak of SARS-CoV-2 Pandemic and the Well-Being of Polish Students: The Risk Factors of the Emotional Distress during COVID-19 Lockdown","The coronavirus disease 2019 (COVID-19) pandemic has a significant impact on both physical and mental health  The aim of this cross-sectional study was to (1) evaluate depression, anxiety, and stress levels among students from Polish universities during the first weeks of the COVID-19 pandemic and (2) assess the risk factors of the higher intensity of emotional distress  We conducted an online survey using the Depression, Anxiety, and Stress Scale-21 (DASS-21) to assess well-being  The study included 2172 respondents (73% female, 27% male) with a mean age of 22 1 Â± 2 2  Moderate to extremely severe scores of depression, anxiety, and stress were reported by 43 4%, 27 3%, and 41 0% of the respondents, respectively  Higher scores of DASS-21 were related to female sex (odds ratio (OR) = 3 01), studying sciences (OR = 2 04), co-residence with the roommates (OR = 1 25), suffering from a mental disorder (OR = 5 88), loneliness (OR = 293 30), the usage of psychiatric support before pandemic (OR = 8 06), poor economic situation (OR = 13 49), and the lower scores were found for being currently employed (OR = 0 4)  This study highlights an urgent need for (1) crisis-oriented psychological and psychiatric support for students during the outbreak of the COVID-19 pandemic and (2) preparing appropriate psychological interventions to improve the mental health of students for a possible similar situation in the future","Juchnowicz, Dariusz, Baj, Jacek, Forma, Alicja, Karakula, Kaja, Sitarz, Elzbieta, Bogucki, Jacek, Karakula-Juchnowicz, Hanna","https://doi.org/10.3390/jcm10050944","","Database: COVIDWHO; Publication details: Journal of Clinical Medicine;10(5):944, 2021.; Publication details: Journal of Clinical Medicine;10(5):944, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-13","",11829,""
"Sleep and Mental Health Disturbances Due to Social Isolation during the COVID-19 Pandemic in Mexico","The coronavirus disease (COVID-19) that broke out in China in December 2019 rapidly became a worldwide pandemic  In Mexico, the conditions requiring the declaration of a sanitary emergency were reached by the last week of March 2020, and health authoritiesâ€™ limited mobility and imposed social isolation were the main strategies to keep the virus from spreading  Thus, daily living conditions changed drastically in a few days, generating a stressful situation characterized by an almost complete lack of mobility, social isolation, and forced full-time interactions with family members  Soon, complaints of sleep disturbances, anxiety, and symptoms of depression were reported  The present study reports the results of an online survey performed during the first two months of isolation  Questionnaires exploring sleep disturbances, anxiety, and depression were sent to people who responded to an open invitation  A total of 1230 participants filled out the sleep questionnaire, 812 responded to the anxiety questionnaire, and 814 responded to the depression questionnaire  Both men and women reported poor sleep quality, but women showed a higher proportion (79%) than men (60%);young women were more likely to be affected by social isolation  Concerning anxiety and depression, both sexes reported high similar symptoms  These data suggest that stressful conditions related to social isolation and the economic uncertainty caused by the pandemic may induce mental health disturbances, which may become worse with sleep restriction","TerÃ¡n-PÃ©rez, Guadalupe, Portillo-VÃ¡squez, Angelica, Arana-Lechuga, Yoaly, SÃ¡nchez-EscandÃ³n, Oscar, Mercadillo-Caballero, Roberto, GonzÃ¡lez-Robles, Rosa Obdulia, VelÃ¡zquez-Moctezuma, Javier","https://doi.org/10.3390/ijerph18062804","","Database: COVIDWHO; Publication details: International Journal of Environmental Research and Public Health;18(6):2804, 2021.; Publication details: International Journal of Environmental Research and Public Health;18(6):2804, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-13","",11830,""
"Analysis of Anxiety Levels of Nursing Students Because of e-Learning during the COVID-19 Pandemic","The continued expand of the coronavirus disease 19 (COVID-19) pandemic, confinement measures and an urgent change in the education of nursing students from traditional education to distance learning throughout the country affect the mental health of university students  This study analyzed state-trait anxiety levels of nursing students because of e-Learning during two periods of the COVID-19 confinement  A mixed follow-up study was used, which evaluates the same cohort cross-sectionally but with a longitudinal component  A sample of 460 nursing students of the Nursing Degree at the University of Lorca (Murcia) and University of AlmerÃ­a (Spain) completed an online anxiety level questionnaire using the Spielberger State-Trait Anxiety Inventory (STAI) during the first and fourth weeks of the COVID-19 confinement  Total anxiety levels increased in the fourth week, as compared to the first week (first week: 50 4 Â± 20 8 and fourth week: 59 9 Â± 10 6 (p &lt;0 001))  The linear regression model showed that the significant predictors for STAI anxiety in nursing students were being in the last year of the degree program, being female, and spending confinement in a house without a garden  In general, most nursing students were emotionally affected by high levels of anxiety of state-trait during the COVID-19 outbreak","GarcÃ­a-GonzÃ¡lez, Jessica, Ruqiong, Wei, Alarcon-Rodriguez, Raquel, Requena-Mullor, Mar, Ding, Can, Ventura-Miranda, Maria Isabel","https://doi.org/10.3390/healthcare9030252","","Database: COVIDWHO; Publication details: Healthcare;9(3):252, 2021.; Publication details: Healthcare;9(3):252, 2021.; Publication type: article","WHO","Undecided","","","","","","","","","","","","","False","False","","","","","False","False","False","","2021-03-13","",11831,""
